packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
415,2026-07-27T13:57:45.269,17.491467,0.9954,-0.36,-0.85,0.3,-102.11,-109.68,-49.68,0.9706183596038145,157.87418059961547,"-0.36,-0.85,0.30,-102.11,-109.68,-49.68",ziqian,near_miss,ziqian_near_miss_ die.csv
416,2026-07-27T13:57:45.269,17.491612,0.145,-0.31,-0.89,0.35,-115.3,-105.83,-60.91,1.0053357648069623,167.94078420681498,"-0.31,-0.89,0.35,-115.30,-105.83,-60.91",ziqian,near_miss,ziqian_near_miss_ die.csv
417,2026-07-27T13:57:45.269,17.491836,0.2246,-0.24,-0.92,0.41,-109.74,-108.76,-70.92,1.0354226190305098,170.0036811366154,"-0.24,-0.92,0.41,-109.74,-108.76,-70.92",ziqian,near_miss,ziqian_near_miss_ die.csv
418,2026-07-27T13:57:45.270,17.492502,0.6657,-0.21,-1.0,0.46,-92.35,-111.57,-77.82,1.1205802068571442,164.41514467955804,"-0.21,-1.00,0.46,-92.35,-111.57,-77.82",ziqian,near_miss,ziqian_near_miss_ die.csv
419,2026-07-27T13:57:45.447,17.669839,177.3369,-0.19,-1.07,0.45,-68.18,-101.75,-83.74,1.1762227680163313,148.3710298542138,"-0.19,-1.07,0.45,-68.18,-101.75,-83.74",ziqian,near_miss,ziqian_near_miss_ die.csv
420,2026-07-27T13:57:45.447,17.670031,0.1923,-0.16,-1.09,0.4,-43.88,-84.41,-83.5,1.1720494870098277,126.58101160916671,"-0.16,-1.09,0.40,-43.88,-84.41,-83.50",ziqian,near_miss,ziqian_near_miss_ die.csv
421,2026-07-27T13:57:45.447,17.670129,0.0981,-0.01,-1.1,0.36,-22.83,-45.96,-78.8,1.1574541027617467,94.0370698182371,"-0.01,-1.10,0.36,-22.83,-45.96,-78.80",ziqian,near_miss,ziqian_near_miss_ die.csv
422,2026-07-27T13:57:45.629,17.851471,181.3414,0.1,-0.97,0.26,-9.03,-13.18,-76.42,1.0092076099594176,78.07220824339478,"0.10,-0.97,0.26,-9.03,-13.18,-76.42",ziqian,near_miss,ziqian_near_miss_ die.csv
423,2026-07-27T13:57:45.629,17.85152,0.0497,0.1,-0.97,0.26,-9.83,15.08,-78.61,1.0092076099594176,80.64469852383354,"0.10,-0.97,0.26,-9.83,15.08,-78.61",ziqian,near_miss,ziqian_near_miss_ die.csv
424,2026-07-27T13:57:45.629,17.851676,0.1562,0.24,-0.84,0.14,-33.2,33.75,-94.48,0.8847598544237865,105.67768402079977,"0.24,-0.84,0.14,-33.20,33.75,-94.48",ziqian,near_miss,ziqian_near_miss_ die.csv
425,2026-07-27T13:57:45.629,17.85179,0.1134,0.39,-0.78,0.04,-69.58,53.16,-119.57,0.8729833904490968,148.2037344333806,"0.39,-0.78,0.04,-69.58,53.16,-119.57",ziqian,near_miss,ziqian_near_miss_ die.csv
426,2026-07-27T13:57:45.629,17.851892,0.1026,0.56,-0.78,-0.02,-97.84,78.8,-138.61,0.9604165762834376,187.06907200283,"0.56,-0.78,-0.02,-97.84,78.80,-138.61",ziqian,near_miss,ziqian_near_miss_ die.csv
427,2026-07-27T13:57:45.746,17.968758,116.8651,0.84,-0.69,-0.0,-90.58,108.46,-156.43,1.0870602559196063,210.80477437667298,"0.84,-0.69,-0.00,-90.58,108.46,-156.43",ziqian,near_miss,ziqian_near_miss_ die.csv
428,2026-07-27T13:57:45.746,17.968863,0.1056,2.29,-1.0,-0.14,-72.33,423.77,-369.87,2.502738500123415,567.1123863045137,"2.29,-1.00,-0.14,-72.33,423.77,-369.87",ziqian,near_miss,ziqian_near_miss_ die.csv
429,2026-07-27T13:57:45.926,18.148865,180.0014,1.99,-1.89,-0.99,-113.34,617.31,-418.7,2.91758461745328,754.471524777443,"1.99,-1.89,-0.99,-113.34,617.31,-418.70",ziqian,near_miss,ziqian_near_miss_ die.csv
430,2026-07-27T13:57:45.926,18.148899,0.0341,0.55,-2.04,-1.49,-113.34,617.31,-418.7,2.5853819833827263,754.471524777443,"0.55,-2.04,-1.49,-113.34,617.31,-418.70",ziqian,near_miss,ziqian_near_miss_ die.csv
431,2026-07-27T13:57:45.927,18.149967,1.0679,-0.55,-1.68,-1.05,-150.39,525.76,-316.96,2.0560642013322443,632.0635816909562,"-0.55,-1.68,-1.05,-150.39,525.76,-316.96",ziqian,near_miss,ziqian_near_miss_ die.csv
432,2026-07-27T13:57:45.927,18.150341,0.3745,-0.46,-1.39,-0.34,-130.31,143.37,-96.31,1.503096803269836,216.35912067671194,"-0.46,-1.39,-0.34,-130.31,143.37,-96.31",ziqian,near_miss,ziqian_near_miss_ die.csv
433,2026-07-27T13:57:46.106,18.328853,178.5121,0.3,-1.27,-0.11,-5.92,-279.05,130.25,1.3095800853708794,308.00813528217077,"0.30,-1.27,-0.11,-5.92,-279.05,130.25",ziqian,near_miss,ziqian_near_miss_ die.csv
434,2026-07-27T13:57:46.106,18.32889,0.0366,0.81,-1.29,-0.2,117.37,-463.87,247.31,1.5362942426501507,538.621694605778,"0.81,-1.29,-0.20,117.37,-463.87,247.31",ziqian,near_miss,ziqian_near_miss_ die.csv
435,2026-07-27T13:57:46.107,18.329448,0.5581,0.86,-1.62,-0.2,74.65,-364.07,273.93,1.84499322491981,461.689541033799,"0.86,-1.62,-0.20,74.65,-364.07,273.93",ziqian,near_miss,ziqian_near_miss_ die.csv
436,2026-07-27T13:57:46.107,18.330115,0.6672,0.8,-2.22,-0.03,-98.39,-190.43,291.63,2.359936439822056,361.92849279933733,"0.80,-2.22,-0.03,-98.39,-190.43,291.63",ziqian,near_miss,ziqian_near_miss_ die.csv
437,2026-07-27T13:57:46.108,18.330601,0.4864,0.9,-2.49,0.12,-173.58,-141.17,323.79,2.6503773316265744,393.57203838687525,"0.90,-2.49,0.12,-173.58,-141.17,323.79",ziqian,near_miss,ziqian_near_miss_ die.csv
438,2026-07-27T13:57:46.169,18.39137,60.7688,1.1,-2.11,0.11,-61.71,-196.84,352.84,2.3820579338042975,408.7177208049585,"1.10,-2.11,0.11,-61.71,-196.84,352.84",ziqian,near_miss,ziqian_near_miss_ die.csv
439,2026-07-27T13:57:46.226,18.448645,57.2752,1.22,-1.36,0.05,89.84,-216.74,358.83,1.827703477044348,428.72651200969597,"1.22,-1.36,0.05,89.84,-216.74,358.83",ziqian,near_miss,ziqian_near_miss_ die.csv
440,2026-07-27T13:57:46.226,18.448783,0.1375,1.16,-0.7,0.05,138.24,-137.57,330.93,1.3557654664432193,384.1229847327546,"1.16,-0.70,0.05,138.24,-137.57,330.93",ziqian,near_miss,ziqian_near_miss_ die.csv
441,2026-07-27T13:57:46.468,18.690773,241.9902,1.0,-0.33,0.1,88.07,-18.55,263.43,1.0577806956075537,278.38066078662865,"1.00,-0.33,0.10,88.07,-18.55,263.43",ziqian,near_miss,ziqian_near_miss_ die.csv
442,2026-07-27T13:57:46.468,18.691008,0.235,0.87,-0.16,0.11,30.46,58.35,161.32,0.891403387922662,174.23167478963174,"0.87,-0.16,0.11,30.46,58.35,161.32",ziqian,near_miss,ziqian_near_miss_ die.csv
443,2026-07-27T13:57:46.468,18.691126,0.1182,0.8,-0.11,0.05,22.46,67.99,38.57,0.8090735442467515,81.33103097834184,"0.80,-0.11,0.05,22.46,67.99,38.57",ziqian,near_miss,ziqian_near_miss_ die.csv
444,2026-07-27T13:57:46.468,18.691301,0.1746,0.78,-0.21,-0.04,37.48,40.77,-87.71,0.8087644898238301,103.7303591047481,"0.78,-0.21,-0.04,37.48,40.77,-87.71",ziqian,near_miss,ziqian_near_miss_ die.csv
445,2026-07-27T13:57:46.469,18.691388,0.0875,0.81,-0.54,-0.09,26.61,23.13,-200.32,0.9776502442080195,203.39909390161992,"0.81,-0.54,-0.09,26.61,23.13,-200.32",ziqian,near_miss,ziqian_near_miss_ die.csv
446,2026-07-27T13:57:46.469,18.691469,0.0801,0.86,-1.08,-0.08,-9.28,27.16,-292.6,1.3828955130450022,294.0043264987779,"0.86,-1.08,-0.08,-9.28,27.16,-292.60",ziqian,near_miss,ziqian_near_miss_ die.csv
447,2026-07-27T13:57:46.526,18.748706,57.2371,0.94,-1.72,-0.06,-36.01,24.84,-360.17,1.9610201426808445,362.8169987748645,"0.94,-1.72,-0.06,-36.01,24.84,-360.17",ziqian,near_miss,ziqian_near_miss_ die.csv
448,2026-07-27T13:57:46.649,18.871889,123.1831,1.06,-2.24,-0.07,-40.83,3.42,-397.46,2.479132912935489,399.56631101733285,"1.06,-2.24,-0.07,-40.83,3.42,-397.46",ziqian,near_miss,ziqian_near_miss_ die.csv
449,2026-07-27T13:57:46.649,18.872018,0.1288,1.04,-2.46,-0.15,-44.31,3.36,-404.91,2.6750140186548554,407.34110251728833,"1.04,-2.46,-0.15,-44.31,3.36,-404.91",ziqian,near_miss,ziqian_near_miss_ die.csv
450,2026-07-27T13:57:46.649,18.872088,0.0701,0.64,-2.25,-0.23,-67.87,68.24,-368.1,2.3505318547086316,380.4742363156802,"0.64,-2.25,-0.23,-67.87,68.24,-368.10",ziqian,near_miss,ziqian_near_miss_ die.csv
451,2026-07-27T13:57:46.828,19.050376,178.2881,0.1,-1.75,-0.27,-91.0,157.53,-275.51,1.773527558286028,330.15520744037946,"0.10,-1.75,-0.27,-91.00,157.53,-275.51",ziqian,near_miss,ziqian_near_miss_ die.csv
452,2026-07-27T13:57:46.828,19.050588,0.212,-0.16,-1.27,-0.29,-73.49,180.54,-151.12,1.3124785712536415,246.6429121219582,"-0.16,-1.27,-0.29,-73.49,180.54,-151.12",ziqian,near_miss,ziqian_near_miss_ die.csv
453,2026-07-27T13:57:46.828,19.050621,0.0329,-0.08,-0.97,-0.3,-21.79,107.48,-38.02,1.018479258502597,116.07012923228784,"-0.08,-0.97,-0.30,-21.79,107.48,-38.02",ziqian,near_miss,ziqian_near_miss_ die.csv
454,2026-07-27T13:57:46.828,19.050736,0.1155,0.14,-0.87,-0.22,17.58,-11.96,36.99,0.9082400563727632,42.66565480570995,"0.14,-0.87,-0.22,17.58,-11.96,36.99",ziqian,near_miss,ziqian_near_miss_ die.csv
455,2026-07-27T13:57:46.828,19.050882,0.1463,0.35,-0.9,-0.06,22.64,-102.42,79.1,0.9675226095549395,131.37441151152686,"0.35,-0.90,-0.06,22.64,-102.42,79.10",ziqian,near_miss,ziqian_near_miss_ die.csv
456,2026-07-27T13:57:46.888,19.110662,59.7798,0.48,-0.99,0.09,7.45,-122.74,102.54,1.103902169578446,160.1095303222141,"0.48,-0.99,0.09,7.45,-122.74,102.54",ziqian,near_miss,ziqian_near_miss_ die.csv
457,2026-07-27T13:57:46.949,19.171551,60.8886,0.54,-1.1,0.18,-12.45,-85.14,117.8,1.238547536431283,145.8789295957439,"0.54,-1.10,0.18,-12.45,-85.14,117.80",ziqian,near_miss,ziqian_near_miss_ die.csv
458,2026-07-27T13:57:46.949,19.171695,0.1444,0.58,-1.2,0.19,-31.13,-32.71,135.86,1.346291201783626,143.16759619411093,"0.58,-1.20,0.19,-31.13,-32.71,135.86",ziqian,near_miss,ziqian_near_miss_ die.csv
459,2026-07-27T13:57:47.007,19.229704,58.0088,0.66,-1.24,0.16,-43.15,-1.22,161.32,1.4137892346456737,166.9956685067011,"0.66,-1.24,0.16,-43.15,-1.22,161.32",ziqian,near_miss,ziqian_near_miss_ die.csv
460,2026-07-27T13:57:47.249,19.472284,242.5802,0.75,-1.21,0.12,-43.27,3.66,185.36,1.428635712839351,190.37861775945325,"0.75,-1.21,0.12,-43.27,3.66,185.36",ziqian,near_miss,ziqian_near_miss_ die.csv
461,2026-07-27T13:57:47.249,19.472317,0.0328,0.81,-1.13,0.08,-31.43,-4.15,195.19,1.392623423614582,197.747828053812,"0.81,-1.13,0.08,-31.43,-4.15,195.19",ziqian,near_miss,ziqian_near_miss_ die.csv
462,2026-07-27T13:57:47.250,19.472475,0.1575,0.82,-1.0,0.06,-13.73,-11.84,186.22,1.2946041866145805,187.10047274125202,"0.82,-1.00,0.06,-13.73,-11.84,186.22",ziqian,near_miss,ziqian_near_miss_ die.csv
463,2026-07-27T13:57:47.250,19.472492,0.0173,0.81,-0.85,0.05,3.66,-14.53,162.41,1.1752021102772068,163.09973819721478,"0.81,-0.85,0.05,3.66,-14.53,162.41",ziqian,near_miss,ziqian_near_miss_ die.csv
464,2026-07-27T13:57:47.250,19.472559,0.0673,0.78,-0.69,0.02,15.01,-8.54,126.77,1.041585330157832,127.94086368318763,"0.78,-0.69,0.02,15.01,-8.54,126.77",ziqian,near_miss,ziqian_near_miss_ die.csv
465,2026-07-27T13:57:47.250,19.472758,0.1991,0.74,-0.59,-0.04,12.94,13.06,79.28,0.9472592042308167,81.3838165730755,"0.74,-0.59,-0.04,12.94,13.06,79.28",ziqian,near_miss,ziqian_near_miss_ die.csv
466,2026-07-27T13:57:47.310,19.532449,59.6903,0.68,-0.59,-0.11,-4.58,47.85,24.41,0.9069729874698584,53.91147373240691,"0.68,-0.59,-0.11,-4.58,47.85,24.41",ziqian,near_miss,ziqian_near_miss_ die.csv
467,2026-07-27T13:57:47.310,19.53259,0.141,0.61,-0.67,-0.17,-28.38,76.48,-30.7,0.9219002115196634,87.16137217827631,"0.61,-0.67,-0.17,-28.38,76.48,-30.70",ziqian,near_miss,ziqian_near_miss_ die.csv
468,2026-07-27T13:57:47.427,19.650073,117.4832,0.58,-0.79,-0.19,-45.1,81.36,-81.24,0.9982985525382676,123.50464444708142,"0.58,-0.79,-0.19,-45.10,81.36,-81.24",ziqian,near_miss,ziqian_near_miss_ die.csv
469,2026-07-27T13:57:47.427,19.650106,0.0332,0.59,-0.92,-0.2,-48.77,67.93,-124.02,1.1110805551354053,149.57927062263676,"0.59,-0.92,-0.20,-48.77,67.93,-124.02",ziqian,near_miss,ziqian_near_miss_ die.csv
470,2026-07-27T13:57:47.488,19.710705,60.5989,0.62,-1.03,-0.22,-44.19,61.65,-155.94,1.2221702009131135,173.4092333181829,"0.62,-1.03,-0.22,-44.19,61.65,-155.94",ziqian,near_miss,ziqian_near_miss_ die.csv
471,2026-07-27T13:57:47.488,19.710855,0.1499,0.62,-1.11,-0.29,-39.92,82.52,-172.73,1.3040705502387515,195.54746150231662,"0.62,-1.11,-0.29,-39.92,82.52,-172.73",ziqian,near_miss,ziqian_near_miss_ die.csv
472,2026-07-27T13:57:47.556,19.778517,67.6618,0.56,-1.14,-0.36,-41.38,119.2,-170.29,1.32015150645674,211.94251225273328,"0.56,-1.14,-0.36,-41.38,119.20,-170.29",ziqian,near_miss,ziqian_near_miss_ die.csv
473,2026-07-27T13:57:47.556,19.778753,0.2366,0.48,-1.13,-0.39,-44.19,136.6,-152.83,1.288177006470772,209.68863822343832,"0.48,-1.13,-0.39,-44.19,136.60,-152.83",ziqian,near_miss,ziqian_near_miss_ die.csv
474,2026-07-27T13:57:48.090,20.312685,533.9315,0.4,-1.07,-0.35,-37.78,112.24,-127.99,1.1947384651043926,174.37484365584388,"0.40,-1.07,-0.35,-37.78,112.24,-127.99",ziqian,near_miss,ziqian_near_miss_ die.csv
475,2026-07-27T13:57:48.090,20.31289,0.205,0.34,-0.96,-0.26,-20.2,54.2,-96.56,1.051094667477673,112.55893389687022,"0.34,-0.96,-0.26,-20.20,54.20,-96.56",ziqian,near_miss,ziqian_near_miss_ die.csv
476,2026-07-27T13:57:48.090,20.313108,0.2181,0.36,-0.84,-0.19,1.65,-10.99,-57.74,0.9334345183246653,58.799746598093435,"0.36,-0.84,-0.19,1.65,-10.99,-57.74",ziqian,near_miss,ziqian_near_miss_ die.csv
477,2026-07-27T13:57:48.090,20.313174,0.0662,0.42,-0.72,-0.15,21.18,-58.59,-18.86,0.8469356528095862,65.09285751908577,"0.42,-0.72,-0.15,21.18,-58.59,-18.86",ziqian,near_miss,ziqian_near_miss_ die.csv
478,2026-07-27T13:57:48.090,20.313292,0.1184,0.51,-0.66,-0.14,33.63,-81.48,10.31,0.8457541013793548,88.74831491358019,"0.51,-0.66,-0.14,33.63,-81.48,10.31",ziqian,near_miss,ziqian_near_miss_ die.csv
479,2026-07-27T13:57:48.091,20.313369,0.0769,0.61,-0.64,-0.12,39.55,-89.36,27.53,0.8922443611477744,101.52493782317721,"0.61,-0.64,-0.12,39.55,-89.36,27.53",ziqian,near_miss,ziqian_near_miss_ die.csv
480,2026-07-27T13:57:48.091,20.313468,0.0987,0.71,-0.64,-0.11,43.27,-88.44,35.4,0.9621850133939938,104.6283255146521,"0.71,-0.64,-0.11,43.27,-88.44,35.40",ziqian,near_miss,ziqian_near_miss_ die.csv
481,2026-07-27T13:57:48.091,20.313637,0.1694,0.8,-0.62,-0.12,43.46,-72.39,37.9,1.0192153844992726,92.54995245811853,"0.80,-0.62,-0.12,43.46,-72.39,37.90",ziqian,near_miss,ziqian_near_miss_ die.csv
482,2026-07-27T13:57:48.091,20.313873,0.2354,0.87,-0.58,-0.18,37.66,-40.28,36.62,1.0609901036296239,66.19500283254015,"0.87,-0.58,-0.18,37.66,-40.28,36.62",ziqian,near_miss,ziqian_near_miss_ die.csv
483,2026-07-27T13:57:48.091,20.314017,0.1443,0.9,-0.54,-0.24,28.14,-6.23,28.14,1.0766615066955818,40.28066657839713,"0.90,-0.54,-0.24,28.14,-6.23,28.14",ziqian,near_miss,ziqian_near_miss_ die.csv
484,2026-07-27T13:57:48.091,20.314116,0.0991,0.86,-0.57,-0.27,10.68,16.05,-12.27,1.0664895686315923,22.852085244020948,"0.86,-0.57,-0.27,10.68,16.05,-12.27",ziqian,near_miss,ziqian_near_miss_ die.csv
485,2026-07-27T13:57:48.091,20.314227,0.111,0.83,-0.61,-0.24,8.54,10.38,-28.32,1.057638879769461,31.348020671168378,"0.83,-0.61,-0.24,8.54,10.38,-28.32",ziqian,near_miss,ziqian_near_miss_ die.csv
486,2026-07-27T13:57:48.100,20.322812,8.5853,0.83,-0.61,-0.24,10.13,5.68,-36.68,1.057638879769461,38.474689082564396,"0.83,-0.61,-0.24,10.13,5.68,-36.68",ziqian,near_miss,ziqian_near_miss_ die.csv
487,2026-07-27T13:57:48.152,20.374608,51.7956,0.81,-0.63,-0.21,11.29,4.03,-42.18,1.0474254150057656,43.85039794574275,"0.81,-0.63,-0.21,11.29,4.03,-42.18",ziqian,near_miss,ziqian_near_miss_ die.csv
488,2026-07-27T13:57:48.266,20.489098,114.4901,0.78,-0.64,-0.18,9.58,8.67,-47.06,1.0248902380255165,48.80152559090751,"0.78,-0.64,-0.18,9.58,8.67,-47.06",ziqian,near_miss,ziqian_near_miss_ die.csv
489,2026-07-27T13:57:48.266,20.48921,0.1122,0.72,-0.65,-0.17,6.9,20.26,-48.16,0.9847842403288144,52.70164323813822,"0.72,-0.65,-0.17,6.90,20.26,-48.16",ziqian,near_miss,ziqian_near_miss_ die.csv
490,2026-07-27T13:57:48.266,20.489284,0.0733,0.66,-0.66,-0.17,5.86,29.66,-42.54,0.9487360012142473,52.18914446510883,"0.66,-0.66,-0.17,5.86,29.66,-42.54",ziqian,near_miss,ziqian_near_miss_ die.csv
491,2026-07-27T13:57:48.447,20.669943,180.6594,0.6,-0.68,-0.15,9.28,-6.65,10.13,0.9191844211038392,15.262955152918455,"0.60,-0.68,-0.15,9.28,-6.65,10.13",ziqian,near_miss,ziqian_near_miss_ die.csv
492,2026-07-27T13:57:48.447,20.6701,0.1568,0.62,-0.69,-0.13,9.28,-6.65,10.13,0.9366963221877195,15.262955152918455,"0.62,-0.69,-0.13,9.28,-6.65,10.13",ziqian,near_miss,ziqian_near_miss_ die.csv
493,2026-07-27T13:57:48.509,20.731513,61.4127,0.66,-0.7,-0.11,10.07,-31.19,35.89,0.9683491106000975,48.60363258029178,"0.66,-0.70,-0.11,10.07,-31.19,35.89",ziqian,near_miss,ziqian_near_miss_ die.csv
494,2026-07-27T13:57:48.509,20.7317,0.1872,0.73,-0.7,-0.11,12.94,-59.57,60.85,1.0173494974687902,86.13217168979313,"0.73,-0.70,-0.11,12.94,-59.57,60.85",ziqian,near_miss,ziqian_near_miss_ die.csv
495,2026-07-27T13:57:48.570,20.793345,61.6451,0.91,-0.63,-0.12,21.55,-91.61,79.22,1.1132834320154055,123.01464546955374,"0.91,-0.63,-0.12,21.55,-91.61,79.22",ziqian,near_miss,ziqian_near_miss_ die.csv
496,2026-07-27T13:57:48.631,20.854353,61.008,1.24,-0.41,-0.1,34.48,-110.11,81.6,1.3098473193468008,141.32106177070708,"1.24,-0.41,-0.10,34.48,-110.11,81.60",ziqian,near_miss,ziqian_near_miss_ die.csv
497,2026-07-27T13:57:48.632,20.854521,0.1685,1.62,-0.12,-0.06,38.82,-90.76,45.72,1.6255460620972881,108.78735404448443,"1.62,-0.12,-0.06,38.82,-90.76,45.72",ziqian,near_miss,ziqian_near_miss_ die.csv
498,2026-07-27T13:57:48.689,20.912112,57.5903,1.8,-0.12,-0.06,24.48,-33.14,-47.85,1.8049930747789589,63.14390311027661,"1.80,-0.12,-0.06,24.48,-33.14,-47.85",ziqian,near_miss,ziqian_near_miss_ die.csv
499,2026-07-27T13:57:48.809,21.031479,119.3675,1.68,-0.47,-0.14,-0.55,48.22,-165.83,1.7501142819827509,172.69933352506027,"1.68,-0.47,-0.14,-0.55,48.22,-165.83",ziqian,near_miss,ziqian_near_miss_ die.csv
500,2026-07-27T13:57:48.809,21.031715,0.236,1.36,-0.82,-0.23,-13.61,127.38,-247.19,1.60464949443796,278.4129892803136,"1.36,-0.82,-0.23,-13.61,127.38,-247.19",ziqian,near_miss,ziqian_near_miss_ die.csv
501,2026-07-27T13:57:48.809,21.031845,0.1301,0.95,-0.99,-0.3,-9.52,175.72,-268.86,1.4044927910103349,321.33136852787965,"0.95,-0.99,-0.30,-9.52,175.72,-268.86",ziqian,near_miss,ziqian_near_miss_ die.csv
502,2026-07-27T13:57:48.868,21.091067,59.2219,0.55,-1.0,-0.31,-3.54,188.48,-240.97,1.1826242006656214,305.94735315083216,"0.55,-1.00,-0.31,-3.54,188.48,-240.97",ziqian,near_miss,ziqian_near_miss_ die.csv
503,2026-07-27T13:57:48.868,21.091165,0.0981,0.24,-0.94,-0.31,-1.34,171.75,-181.46,1.018479258502597,249.85513742967146,"0.24,-0.94,-0.31,-1.34,171.75,-181.46",ziqian,near_miss,ziqian_near_miss_ die.csv
504,2026-07-27T13:57:48.927,21.149846,58.6808,0.1,-0.88,-0.31,-2.38,130.0,-106.38,0.9383496150156401,167.99514516794824,"0.10,-0.88,-0.31,-2.38,130.00,-106.38",ziqian,near_miss,ziqian_near_miss_ die.csv
505,2026-07-27T13:57:48.986,21.208496,58.6495,0.12,-0.89,-0.33,-12.63,74.52,-25.39,0.9567653839891993,79.7333017001052,"0.12,-0.89,-0.33,-12.63,74.52,-25.39",ziqian,near_miss,ziqian_near_miss_ die.csv
506,2026-07-27T13:57:48.986,21.20864,0.144,0.25,-1.0,-0.34,-39.18,14.53,55.18,1.0854031509075326,69.21723557034042,"0.25,-1.00,-0.34,-39.18,14.53,55.18",ziqian,near_miss,ziqian_near_miss_ die.csv
507,2026-07-27T13:57:49.046,21.268597,59.9576,0.48,-1.26,-0.32,-80.26,-51.03,131.9,1.3857849761056007,162.61407841881342,"0.48,-1.26,-0.32,-80.26,-51.03,131.90",ziqian,near_miss,ziqian_near_miss_ die.csv
508,2026-07-27T13:57:49.227,21.450071,181.4743,0.79,-1.65,-0.28,-122.62,-123.78,205.26,1.8506755523321745,269.2374795603316,"0.79,-1.65,-0.28,-122.62,-123.78,205.26",ziqian,near_miss,ziqian_near_miss_ die.csv
509,2026-07-27T13:57:49.228,21.450806,0.7345,1.19,-2.12,-0.25,-148.74,-200.87,273.19,2.443972176601035,370.277086247583,"1.19,-2.12,-0.25,-148.74,-200.87,273.19",ziqian,near_miss,ziqian_near_miss_ die.csv
510,2026-07-27T13:57:49.228,21.451142,0.3362,1.6,-2.44,-0.25,-134.4,-275.33,333.62,2.928497908484826,452.9594609896122,"1.60,-2.44,-0.25,-134.40,-275.33,333.62",ziqian,near_miss,ziqian_near_miss_ die.csv
511,2026-07-27T13:57:49.228,21.451264,0.1217,1.82,-2.34,-0.25,-58.47,-317.81,380.74,2.974978991522461,499.384505766849,"1.82,-2.34,-0.25,-58.47,-317.81,380.74",ziqian,near_miss,ziqian_near_miss_ die.csv
512,2026-07-27T13:57:49.229,21.451393,0.1295,1.74,-1.86,-0.25,50.35,-291.69,394.04,2.559238167892938,492.8343537132938,"1.74,-1.86,-0.25,50.35,-291.69,394.04",ziqian,near_miss,ziqian_near_miss_ die.csv
513,2026-07-27T13:57:49.287,21.509702,58.3085,1.46,-1.25,-0.23,122.01,-196.72,364.75,1.9357169214531345,432.0043529873281,"1.46,-1.25,-0.23,122.01,-196.72,364.75",ziqian,near_miss,ziqian_near_miss_ die.csv
514,2026-07-27T13:57:49.707,21.929674,419.9724,1.16,-0.7,-0.18,122.07,-67.69,311.34,1.366747965061591,341.1973279496778,"1.16,-0.70,-0.18,122.07,-67.69,311.34",ziqian,near_miss,ziqian_near_miss_ die.csv
515,2026-07-27T13:57:49.707,21.929927,0.253,0.96,-0.25,-0.16,82.34,47.73,249.69,1.0048382954485762,267.2136310145873,"0.96,-0.25,-0.16,82.34,47.73,249.69",ziqian,near_miss,ziqian_near_miss_ die.csv
516,2026-07-27T13:57:49.707,21.930087,0.1596,0.88,0.05,-0.23,51.15,109.5,164.86,0.9109335870413385,204.41475509365756,"0.88,0.05,-0.23,51.15,109.50,164.86",ziqian,near_miss,ziqian_near_miss_ die.csv
517,2026-07-27T13:57:49.707,21.930173,0.086,0.82,0.06,-0.34,35.46,109.25,35.28,0.889719056781409,120.15678299621707,"0.82,0.06,-0.34,35.46,109.25,35.28",ziqian,near_miss,ziqian_near_miss_ die.csv
518,2026-07-27T13:57:49.707,21.930279,0.1065,0.78,-0.25,-0.39,9.22,75.32,-112.43,0.9071934744033381,135.64149696903232,"0.78,-0.25,-0.39,9.22,75.32,-112.43",ziqian,near_miss,ziqian_near_miss_ die.csv
519,2026-07-27T13:57:49.708,21.931195,0.9155,0.85,-0.76,-0.37,-37.84,47.67,-229.06,1.1987493482792806,237.00797054107696,"0.85,-0.76,-0.37,-37.84,47.67,-229.06",ziqian,near_miss,ziqian_near_miss_ die.csv
520,2026-07-27T13:57:49.709,21.931669,0.4745,1.03,-1.37,-0.35,-80.87,44.37,-303.28,1.749371315644566,316.9974955737032,"1.03,-1.37,-0.35,-80.87,44.37,-303.28",ziqian,near_miss,ziqian_near_miss_ die.csv
521,2026-07-27T13:57:49.827,22.049464,117.7948,1.2,-1.95,-0.39,-87.28,52.37,-352.84,2.3226278221015093,367.228104725115,"1.20,-1.95,-0.39,-87.28,52.37,-352.84",ziqian,near_miss,ziqian_near_miss_ die.csv
522,2026-07-27T13:57:49.827,22.049563,0.0992,1.16,-2.27,-0.5,-55.36,68.3,-388.18,2.5977875201794314,398.01172344542823,"1.16,-2.27,-0.50,-55.36,68.30,-388.18",ziqian,near_miss,ziqian_near_miss_ die.csv
523,2026-07-27T13:57:49.827,22.049618,0.0542,0.79,-2.17,-0.61,-16.66,109.99,-385.99,2.3885351159235655,401.70092830363234,"0.79,-2.17,-0.61,-16.66,109.99,-385.99",ziqian,near_miss,ziqian_near_miss_ die.csv
524,2026-07-27T13:57:49.827,22.049767,0.1496,0.33,-1.84,-0.67,-6.41,160.1,-317.2,1.9857995870681413,355.3715493677005,"0.33,-1.84,-0.67,-6.41,160.10,-317.20",ziqian,near_miss,ziqian_near_miss_ die.csv
