packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
329,2026-07-27T13:49:56.543,13.659706,116.7959,1.51,0.55,0.56,10.93,-105.77,129.88,1.7018225524419401,167.85580776368747,"1.51,0.55,0.56,10.93,-105.77,129.88",ziqian,fall_like,ziqian_die_data.csv
330,2026-07-27T13:49:56.543,13.659746,0.0404,1.26,0.74,0.51,72.14,-96.07,169.43,1.5476756766196205,207.70206883899834,"1.26,0.74,0.51,72.14,-96.07,169.43",ziqian,fall_like,ziqian_die_data.csv
331,2026-07-27T13:49:56.603,13.720096,60.35,0.98,0.42,0.53,72.14,-96.07,169.43,1.1906720791217034,207.70206883899834,"0.98,0.42,0.53,72.14,-96.07,169.43",ziqian,fall_like,ziqian_die_data.csv
332,2026-07-27T13:49:56.664,13.781173,61.0776,0.72,0.08,0.53,63.66,-68.91,157.1,0.8976079322287654,182.9797630887088,"0.72,0.08,0.53,63.66,-68.91,157.10",ziqian,fall_like,ziqian_die_data.csv
333,2026-07-27T13:49:56.665,13.781356,0.1824,0.59,-0.12,0.46,-2.93,-47.55,76.78,0.7576938695805847,90.3590382861615,"0.59,-0.12,0.46,-2.93,-47.55,76.78",ziqian,fall_like,ziqian_die_data.csv
334,2026-07-27T13:49:56.723,13.839373,58.0175,0.58,-0.07,0.26,-46.2,-26.67,6.77,0.6394528911499266,53.77324427631273,"0.58,-0.07,0.26,-46.20,-26.67,6.77",ziqian,fall_like,ziqian_die_data.csv
335,2026-07-27T13:49:56.782,13.899139,59.7654,0.58,0.12,0.05,-14.83,-1.95,-25.02,0.5943904440685432,29.150159519289083,"0.58,0.12,0.05,-14.83,-1.95,-25.02",ziqian,fall_like,ziqian_die_data.csv
336,2026-07-27T13:49:56.783,13.899506,0.3673,0.57,0.25,0.01,58.65,22.22,-52.43,0.6224949798994366,81.74628921241624,"0.57,0.25,0.01,58.65,22.22,-52.43",ziqian,fall_like,ziqian_die_data.csv
337,2026-07-27T13:49:56.842,13.959146,59.6397,0.6,0.31,0.15,114.99,40.53,-103.52,0.6918092222571192,159.94302548095055,"0.60,0.31,0.15,114.99,40.53,-103.52",ziqian,fall_like,ziqian_die_data.csv
338,2026-07-27T13:49:56.962,14.07914,119.994,1.19,-0.3,0.3,104.55,44.13,-152.89,1.2633685131425432,190.4035490740653,"1.19,-0.30,0.30,104.55,44.13,-152.89",ziqian,fall_like,ziqian_die_data.csv
339,2026-07-27T13:49:56.963,14.079623,0.4831,1.72,-0.94,0.55,51.82,24.78,-102.78,2.0358045092788255,117.74162050863747,"1.72,-0.94,0.55,51.82,24.78,-102.78",ziqian,fall_like,ziqian_die_data.csv
340,2026-07-27T13:49:56.963,14.080116,0.493,1.19,-0.5,0.64,4.33,-5.07,15.99,1.4407289821475793,17.324373004527466,"1.19,-0.50,0.64,4.33,-5.07,15.99",ziqian,fall_like,ziqian_die_data.csv
341,2026-07-27T13:49:57.023,14.139261,59.1456,0.56,0.35,0.52,-55.66,-31.43,55.36,0.8405355435673141,84.56128014641216,"0.56,0.35,0.52,-55.66,-31.43,55.36",ziqian,fall_like,ziqian_die_data.csv
342,2026-07-27T13:49:57.023,14.13948,0.2183,0.6,0.74,0.52,-120.85,-35.34,1.34,1.0853570840972109,125.91836125045465,"0.60,0.74,0.52,-120.85,-35.34,1.34",ziqian,fall_like,ziqian_die_data.csv
343,2026-07-27T13:49:57.084,14.200548,61.0686,1.09,0.27,0.36,-155.21,-12.39,-71.29,1.1792370414806346,171.24812495323854,"1.09,0.27,0.36,-155.21,-12.39,-71.29",ziqian,fall_like,ziqian_die_data.csv
344,2026-07-27T13:49:57.144,14.260267,59.7183,1.4,-0.54,0.08,-110.29,15.14,-99.18,1.5026643005009468,149.09653282353685,"1.40,-0.54,0.08,-110.29,15.14,-99.18",ziqian,fall_like,ziqian_die_data.csv
345,2026-07-27T13:49:57.144,14.260381,0.1145,1.19,-0.57,-0.05,15.32,34.3,-51.03,1.320416600925632,63.36602638638468,"1.19,-0.57,-0.05,15.32,34.30,-51.03",ziqian,fall_like,ziqian_die_data.csv
346,2026-07-27T13:49:57.205,14.321485,61.1034,0.92,0.13,0.03,98.75,37.41,7.26,0.929623579735368,105.84790125458322,"0.92,0.13,0.03,98.75,37.41,7.26",ziqian,fall_like,ziqian_die_data.csv
347,2026-07-27T13:49:57.263,14.379794,58.3095,0.84,0.61,0.26,60.06,17.82,14.28,1.0701868995647443,64.25476169125523,"0.84,0.61,0.26,60.06,17.82,14.28",ziqian,fall_like,ziqian_die_data.csv
348,2026-07-27T13:49:57.263,14.379957,0.1626,0.92,0.15,0.52,-62.56,-15.14,-31.86,1.067379969832674,71.81944583467627,"0.92,0.15,0.52,-62.56,-15.14,-31.86",ziqian,fall_like,ziqian_die_data.csv
349,2026-07-27T13:49:57.322,14.439178,59.2209,0.99,-0.37,0.73,-140.44,-26.61,-77.51,1.284484332329515,162.60161684312982,"0.99,-0.37,0.73,-140.44,-26.61,-77.51",ziqian,fall_like,ziqian_die_data.csv
350,2026-07-27T13:49:57.382,14.499123,59.9455,0.93,-0.08,0.68,-107.73,-7.39,-55.54,1.1548592987892508,121.42922465370518,"0.93,-0.08,0.68,-107.73,-7.39,-55.54",ziqian,fall_like,ziqian_die_data.csv
351,2026-07-27T13:49:57.383,14.499484,0.3613,0.9,0.19,0.3,-66.59,14.59,-28.38,0.9675226095549395,73.84118498507455,"0.90,0.19,0.30,-66.59,14.59,-28.38",ziqian,fall_like,ziqian_die_data.csv
352,2026-07-27T13:49:57.503,14.619619,120.1345,0.95,0.1,0.08,-61.58,18.55,-23.68,0.9585927185202274,68.53423451093622,"0.95,0.10,0.08,-61.58,18.55,-23.68",ziqian,fall_like,ziqian_die_data.csv
353,2026-07-27T13:49:57.503,14.620001,0.3825,0.95,-0.02,0.18,-27.53,12.63,-8.67,0.9671090941563935,31.50534399113903,"0.95,-0.02,0.18,-27.53,12.63,-8.67",ziqian,fall_like,ziqian_die_data.csv
354,2026-07-27T13:49:57.503,14.620139,0.1379,0.92,0.01,0.34,34.0,11.05,5.0,0.980866963456309,36.09851104962641,"0.92,0.01,0.34,34.00,11.05,5.00",ziqian,fall_like,ziqian_die_data.csv
355,2026-07-27T13:49:57.562,14.679113,58.9739,0.92,0.1,0.41,71.47,11.78,8.61,1.0121758740456126,72.94423486472388,"0.92,0.10,0.41,71.47,11.78,8.61",ziqian,fall_like,ziqian_die_data.csv
356,2026-07-27T13:49:57.628,14.744418,65.3045,0.91,0.18,0.41,75.5,8.3,4.88,1.0141991914806479,76.11146037227246,"0.91,0.18,0.41,75.50,8.30,4.88",ziqian,fall_like,ziqian_die_data.csv
357,2026-07-27T13:49:57.629,14.745277,0.8594,0.91,0.2,0.44,50.29,0.18,-6.53,1.030388276330821,50.71249747350252,"0.91,0.20,0.44,50.29,0.18,-6.53",ziqian,fall_like,ziqian_die_data.csv
358,2026-07-27T13:49:57.687,14.804067,58.7903,0.93,0.07,0.52,3.66,-8.06,-24.78,1.0678014796768172,26.313639048979905,"0.93,0.07,0.52,3.66,-8.06,-24.78",ziqian,fall_like,ziqian_die_data.csv
359,2026-07-27T13:49:57.743,14.859782,55.7146,0.94,-0.06,0.54,-34.48,-8.97,-36.99,1.0857255638511971,51.35748630920326,"0.94,-0.06,0.54,-34.48,-8.97,-36.99",ziqian,fall_like,ziqian_die_data.csv
360,2026-07-27T13:49:57.743,14.860117,0.335,0.93,0.01,0.48,-48.71,-3.48,-29.91,1.0466135867644755,57.265893863625315,"0.93,0.01,0.48,-48.71,-3.48,-29.91",ziqian,fall_like,ziqian_die_data.csv
361,2026-07-27T13:49:57.802,14.919172,59.0548,0.92,0.12,0.38,-53.77,-1.28,-13.31,1.0025966287595427,55.40764748660604,"0.92,0.12,0.38,-53.77,-1.28,-13.31",ziqian,fall_like,ziqian_die_data.csv
362,2026-07-27T13:49:57.863,14.979344,60.1718,0.93,0.17,0.27,-43.27,0.31,-3.05,0.9832090316916338,43.3784681610589,"0.93,0.17,0.27,-43.27,0.31,-3.05",ziqian,fall_like,ziqian_die_data.csv
363,2026-07-27T13:49:57.863,14.979618,0.2741,0.93,0.17,0.26,-16.6,3.6,-2.87,0.9805100713404223,17.22663344940038,"0.93,0.17,0.26,-16.60,3.60,-2.87",ziqian,fall_like,ziqian_die_data.csv
364,2026-07-27T13:49:57.983,15.099216,119.5979,0.94,0.1,0.35,-2.14,1.28,-7.14,1.0080178569846865,7.562909493045649,"0.94,0.10,0.35,-2.14,1.28,-7.14",ziqian,fall_like,ziqian_die_data.csv
365,2026-07-27T13:49:57.983,15.099495,0.2789,0.95,0.05,0.4,-4.09,-4.15,-6.23,1.0319883720275147,8.530152401921082,"0.95,0.05,0.40,-4.09,-4.15,-6.23",ziqian,fall_like,ziqian_die_data.csv
366,2026-07-27T13:49:57.983,15.100005,0.5102,0.94,0.09,0.4,0.12,-2.87,1.28,1.0255242561733973,3.144789341116508,"0.94,0.09,0.40,0.12,-2.87,1.28",ziqian,fall_like,ziqian_die_data.csv
367,2026-07-27T13:49:58.104,15.220184,120.1797,0.93,0.13,0.37,10.56,3.48,5.74,1.0093066927351666,12.512857387503464,"0.93,0.13,0.37,10.56,3.48,5.74",ziqian,fall_like,ziqian_die_data.csv
368,2026-07-27T13:49:58.104,15.220398,0.2141,0.93,0.1,0.37,10.8,5.37,3.23,1.0058826969383656,12.486384584818778,"0.93,0.10,0.37,10.80,5.37,3.23",ziqian,fall_like,ziqian_die_data.csv
369,2026-07-27T13:49:58.104,15.22079,0.3913,0.93,0.07,0.39,4.27,2.08,1.1,1.0108906963663282,4.875376908506664,"0.93,0.07,0.39,4.27,2.08,1.10",ziqian,fall_like,ziqian_die_data.csv
370,2026-07-27T13:49:58.162,15.279153,58.3637,0.93,0.06,0.39,3.85,0.85,2.75,1.0102474944289643,4.807026107688619,"0.93,0.06,0.39,3.85,0.85,2.75",ziqian,fall_like,ziqian_die_data.csv
371,2026-07-27T13:49:58.224,15.340529,61.3753,0.93,0.08,0.39,11.29,3.66,5.98,1.0116323442832382,13.289849510058419,"0.93,0.08,0.39,11.29,3.66,5.98",ziqian,fall_like,ziqian_die_data.csv
372,2026-07-27T13:49:58.224,15.340698,0.1688,0.91,0.11,0.4,17.94,5.68,8.54,1.0000999950004998,20.664888095511188,"0.91,0.11,0.40,17.94,5.68,8.54",ziqian,fall_like,ziqian_die_data.csv
373,2026-07-27T13:49:58.406,15.52242,181.7221,0.91,0.11,0.42,12.15,3.23,6.29,1.008265837961398,14.057720298825126,"0.91,0.11,0.42,12.15,3.23,6.29",ziqian,fall_like,ziqian_die_data.csv
374,2026-07-27T13:49:58.406,15.522718,0.2985,0.92,0.07,0.42,-1.95,-0.61,0.73,1.013755394560246,2.169677395374713,"0.92,0.07,0.42,-1.95,-0.61,0.73",ziqian,fall_like,ziqian_die_data.csv
375,2026-07-27T13:49:58.406,15.522789,0.0709,0.92,0.07,0.41,-8.48,-1.59,-1.4,1.0096534058774824,8.740623547550827,"0.92,0.07,0.41,-8.48,-1.59,-1.40",ziqian,fall_like,ziqian_die_data.csv
376,2026-07-27T13:49:58.406,15.523026,0.237,0.92,0.09,0.4,-7.14,-0.67,-0.18,1.0072239075796403,7.173625303847421,"0.92,0.09,0.40,-7.14,-0.67,-0.18",ziqian,fall_like,ziqian_die_data.csv
377,2026-07-27T13:49:58.462,15.579072,56.0457,0.92,0.1,0.4,-4.82,0.0,0.43,1.0081666528902848,4.839142486019605,"0.92,0.10,0.40,-4.82,0.00,0.43",ziqian,fall_like,ziqian_die_data.csv
378,2026-07-27T13:49:58.463,15.579426,0.3539,0.92,0.11,0.4,-2.44,0.67,0.0,1.0092076099594176,2.530316185775999,"0.92,0.11,0.40,-2.44,0.67,0.00",ziqian,fall_like,ziqian_die_data.csv
379,2026-07-27T13:49:58.525,15.64119,61.7642,0.92,0.1,0.4,-0.37,1.28,-0.43,1.0081666528902848,1.4000714267493641,"0.92,0.10,0.40,-0.37,1.28,-0.43",ziqian,fall_like,ziqian_die_data.csv
380,2026-07-27T13:49:58.589,15.705969,64.7793,0.93,0.08,0.4,0.85,1.16,0.12,1.0155294185792947,1.4430869689661812,"0.93,0.08,0.40,0.85,1.16,0.12",ziqian,fall_like,ziqian_die_data.csv
381,2026-07-27T13:49:58.589,15.706097,0.128,0.92,0.08,0.4,3.17,0.92,2.01,1.00637965003273,3.864634523470492,"0.92,0.08,0.40,3.17,0.92,2.01",ziqian,fall_like,ziqian_die_data.csv
382,2026-07-27T13:49:58.644,15.761178,55.081,0.92,0.1,0.41,5.62,0.98,3.78,1.0121758740456126,6.843478647588521,"0.92,0.10,0.41,5.62,0.98,3.78",ziqian,fall_like,ziqian_die_data.csv
383,2026-07-27T13:49:58.703,15.819396,58.2175,0.91,0.1,0.41,4.76,0.79,3.42,1.0030952098380292,5.914228605659406,"0.91,0.10,0.41,4.76,0.79,3.42",ziqian,fall_like,ziqian_die_data.csv
384,2026-07-27T13:49:58.703,15.819549,0.1529,0.92,0.09,0.41,1.77,0.55,1.22,1.011236866416568,2.218963722100927,"0.92,0.09,0.41,1.77,0.55,1.22",ziqian,fall_like,ziqian_die_data.csv
385,2026-07-27T13:49:58.763,15.87953,59.9817,0.92,0.08,0.4,0.37,0.85,-0.55,1.00637965003273,1.0779146533933008,"0.92,0.08,0.40,0.37,0.85,-0.55",ziqian,fall_like,ziqian_die_data.csv
386,2026-07-27T13:49:58.825,15.941287,61.757,0.93,0.08,0.4,1.16,1.04,-0.43,1.0155294185792947,1.6161992451427516,"0.93,0.08,0.40,1.16,1.04,-0.43",ziqian,fall_like,ziqian_die_data.csv
387,2026-07-27T13:49:58.825,15.941931,0.6438,0.92,0.08,0.41,1.71,0.49,0.92,1.0103959619871805,2.0026482466973574,"0.92,0.08,0.41,1.71,0.49,0.92",ziqian,fall_like,ziqian_die_data.csv
388,2026-07-27T13:49:58.946,16.06253,120.5985,0.92,0.09,0.41,0.49,-0.37,1.77,1.011236866416568,1.873472711303797,"0.92,0.09,0.41,0.49,-0.37,1.77",ziqian,fall_like,ziqian_die_data.csv
389,2026-07-27T13:49:58.946,16.062799,0.2695,0.92,0.09,0.4,0.43,-0.06,1.1,1.0072239075796403,1.1825819210524064,"0.92,0.09,0.40,0.43,-0.06,1.10",ziqian,fall_like,ziqian_die_data.csv
390,2026-07-27T13:49:59.123,16.239874,177.0753,0.92,0.09,0.4,0.79,0.12,0.85,1.0072239075796403,1.1666190466471906,"0.92,0.09,0.40,0.79,0.12,0.85",ziqian,fall_like,ziqian_die_data.csv
391,2026-07-27T13:49:59.123,16.240039,0.1649,0.92,0.09,0.4,1.1,-0.12,1.16,1.0072239075796403,1.6031219541881399,"0.92,0.09,0.40,1.10,-0.12,1.16",ziqian,fall_like,ziqian_die_data.csv
392,2026-07-27T13:49:59.123,16.240117,0.0775,0.92,0.09,0.4,1.46,-0.24,1.77,1.0072239075796403,2.306967706752741,"0.92,0.09,0.40,1.46,-0.24,1.77",ziqian,fall_like,ziqian_die_data.csv
393,2026-07-27T13:49:59.124,16.240686,0.5697,0.92,0.09,0.41,1.59,-0.12,1.83,1.011236866416568,2.4272206327402546,"0.92,0.09,0.41,1.59,-0.12,1.83",ziqian,fall_like,ziqian_die_data.csv
394,2026-07-27T13:49:59.183,16.29961,58.9236,0.92,0.09,0.41,1.59,0.12,1.34,1.011236866416568,2.0828106010869063,"0.92,0.09,0.41,1.59,0.12,1.34",ziqian,fall_like,ziqian_die_data.csv
395,2026-07-27T13:49:59.303,16.419652,120.0418,0.92,0.09,0.41,1.53,0.12,0.73,1.011236866416568,1.6994705057752548,"0.92,0.09,0.41,1.53,0.12,0.73",ziqian,fall_like,ziqian_die_data.csv
396,2026-07-27T13:49:59.303,16.419766,0.1146,0.92,0.08,0.41,1.04,0.0,0.43,1.0103959619871805,1.1253888216967505,"0.92,0.08,0.41,1.04,0.00,0.43",ziqian,fall_like,ziqian_die_data.csv
397,2026-07-27T13:49:59.303,16.420106,0.3391,0.92,0.07,0.41,1.04,0.0,0.43,1.0096534058774824,1.1253888216967505,"0.92,0.07,0.41,1.04,0.00,0.43",ziqian,fall_like,ziqian_die_data.csv
398,2026-07-27T13:49:59.426,16.542249,122.1431,0.93,0.07,0.4,1.28,0.18,0.79,1.0147906187977893,1.514892735476674,"0.93,0.07,0.40,1.28,0.18,0.79",ziqian,fall_like,ziqian_die_data.csv
399,2026-07-27T13:49:59.426,16.542585,0.3364,0.93,0.08,0.39,1.22,-0.12,1.65,1.0116323442832382,2.0555534534523785,"0.93,0.08,0.39,1.22,-0.12,1.65",ziqian,fall_like,ziqian_die_data.csv
400,2026-07-27T13:49:59.426,16.542672,0.0866,0.92,0.07,0.4,0.37,-0.98,2.26,1.0056341282991543,2.4909636689442096,"0.92,0.07,0.40,0.37,-0.98,2.26",ziqian,fall_like,ziqian_die_data.csv
401,2026-07-27T13:49:59.484,16.600473,57.8008,0.92,0.07,0.41,1.83,-0.61,2.87,1.0096534058774824,3.4580196644900676,"0.92,0.07,0.41,1.83,-0.61,2.87",ziqian,fall_like,ziqian_die_data.csv
402,2026-07-27T13:49:59.550,16.667089,66.6164,0.91,0.09,0.41,5.07,1.16,3.6,1.0021476937058729,6.3253853637545285,"0.91,0.09,0.41,5.07,1.16,3.60",ziqian,fall_like,ziqian_die_data.csv
403,2026-07-27T13:49:59.551,16.667317,0.2281,0.91,0.1,0.4,5.98,2.32,2.99,0.9990495483208028,7.076927299329844,"0.91,0.10,0.40,5.98,2.32,2.99",ziqian,fall_like,ziqian_die_data.csv
404,2026-07-27T13:49:59.603,16.719212,51.8951,0.91,0.09,0.41,3.42,1.83,0.73,1.0021476937058729,3.9469228520456285,"0.91,0.09,0.41,3.42,1.83,0.73",ziqian,fall_like,ziqian_die_data.csv
405,2026-07-27T13:49:59.663,16.779487,60.2753,0.92,0.07,0.41,0.06,0.73,-1.4,1.0096534058774824,1.5800316452527146,"0.92,0.07,0.41,0.06,0.73,-1.40",ziqian,fall_like,ziqian_die_data.csv
406,2026-07-27T13:49:59.663,16.779674,0.1867,0.92,0.06,0.41,-0.92,0.12,-1.16,1.0090094152187083,1.4853955702101713,"0.92,0.06,0.41,-0.92,0.12,-1.16",ziqian,fall_like,ziqian_die_data.csv
407,2026-07-27T13:49:59.722,16.839061,59.3869,0.92,0.08,0.41,-0.24,-0.12,0.79,1.0103959619871805,0.8343260753446461,"0.92,0.08,0.41,-0.24,-0.12,0.79",ziqian,fall_like,ziqian_die_data.csv
408,2026-07-27T13:49:59.849,16.966068,127.0068,0.91,0.09,0.41,-1.28,-0.61,1.4,1.0021476937058729,1.9926113519700723,"0.91,0.09,0.41,-1.28,-0.61,1.40",ziqian,fall_like,ziqian_die_data.csv
409,2026-07-27T13:49:59.850,16.966202,0.1347,0.91,0.09,0.41,-3.36,-0.98,0.06,1.0021476937058729,3.50051424793558,"0.91,0.09,0.41,-3.36,-0.98,0.06",ziqian,fall_like,ziqian_die_data.csv
410,2026-07-27T13:49:59.850,16.966306,0.1034,0.92,0.08,0.41,-3.42,-0.43,-1.28,1.0103959619871805,3.6769144673217515,"0.92,0.08,0.41,-3.42,-0.43,-1.28",ziqian,fall_like,ziqian_die_data.csv
411,2026-07-27T13:49:59.903,17.019807,53.5013,0.92,0.08,0.41,-1.77,0.43,-1.46,1.0103959619871805,2.334394996567633,"0.92,0.08,0.41,-1.77,0.43,-1.46",ziqian,fall_like,ziqian_die_data.csv
412,2026-07-27T13:49:59.903,17.019973,0.166,0.92,0.08,0.41,-0.24,0.61,-0.92,1.0103959619871805,1.1296459622377268,"0.92,0.08,0.41,-0.24,0.61,-0.92",ziqian,fall_like,ziqian_die_data.csv
413,2026-07-27T13:49:59.969,17.085565,65.592,0.92,0.08,0.41,0.55,0.43,0.0,1.0103959619871805,0.6981403870282825,"0.92,0.08,0.41,0.55,0.43,0.00",ziqian,fall_like,ziqian_die_data.csv
414,2026-07-27T13:50:00.083,17.199326,113.7608,0.92,0.08,0.41,1.16,0.24,1.1,1.0103959619871805,1.616539513899985,"0.92,0.08,0.41,1.16,0.24,1.10",ziqian,fall_like,ziqian_die_data.csv
415,2026-07-27T13:50:00.083,17.199637,0.3109,0.91,0.1,0.41,0.79,0.0,1.28,1.0030952098380292,1.5041608956491324,"0.91,0.10,0.41,0.79,0.00,1.28",ziqian,fall_like,ziqian_die_data.csv
416,2026-07-27T13:50:00.083,17.199941,0.3037,0.91,0.1,0.41,-1.04,-0.37,-0.12,1.0030952098380292,1.1103603018840327,"0.91,0.10,0.41,-1.04,-0.37,-0.12",ziqian,fall_like,ziqian_die_data.csv
417,2026-07-27T13:50:00.144,17.260951,61.0109,0.92,0.08,0.41,-2.32,-0.49,-1.77,1.0103959619871805,2.958952517361507,"0.92,0.08,0.41,-2.32,-0.49,-1.77",ziqian,fall_like,ziqian_die_data.csv
418,2026-07-27T13:50:00.145,17.261261,0.31,0.92,0.07,0.41,-2.01,-0.49,-1.89,1.0096534058774824,2.802195567764677,"0.92,0.07,0.41,-2.01,-0.49,-1.89",ziqian,fall_like,ziqian_die_data.csv
419,2026-07-27T13:50:00.203,17.319893,58.6312,0.92,0.07,0.41,-0.92,-0.49,-0.55,1.0096534058774824,1.178558441486887,"0.92,0.07,0.41,-0.92,-0.49,-0.55",ziqian,fall_like,ziqian_die_data.csv
420,2026-07-27T13:50:00.325,17.441429,121.5358,0.92,0.08,0.41,0.79,-0.12,1.16,1.0103959619871805,1.408580846100074,"0.92,0.08,0.41,0.79,-0.12,1.16",ziqian,fall_like,ziqian_die_data.csv
421,2026-07-27T13:50:00.325,17.441617,0.1885,0.92,0.09,0.41,2.2,0.37,2.38,1.011236866416568,3.2621005502589893,"0.92,0.09,0.41,2.20,0.37,2.38",ziqian,fall_like,ziqian_die_data.csv
422,2026-07-27T13:50:00.325,17.441699,0.0822,0.92,0.1,0.4,3.05,0.79,2.87,1.0081666528902848,4.261865788595412,"0.92,0.10,0.40,3.05,0.79,2.87",ziqian,fall_like,ziqian_die_data.csv
423,2026-07-27T13:50:00.384,17.500994,59.2952,0.92,0.1,0.4,4.46,1.46,2.75,1.0081666528902848,5.43927384859413,"0.92,0.10,0.40,4.46,1.46,2.75",ziqian,fall_like,ziqian_die_data.csv
424,2026-07-27T13:50:00.385,17.501206,0.2119,0.92,0.09,0.41,5.74,1.95,2.08,1.011236866416568,6.409095099934156,"0.92,0.09,0.41,5.74,1.95,2.08",ziqian,fall_like,ziqian_die_data.csv
425,2026-07-27T13:50:00.444,17.560617,59.4104,0.93,0.07,0.41,6.53,1.95,2.01,1.0187737727287645,7.105174170982722,"0.93,0.07,0.41,6.53,1.95,2.01",ziqian,fall_like,ziqian_die_data.csv
426,2026-07-27T13:50:00.503,17.619976,59.3596,0.93,0.07,0.42,7.75,1.83,3.91,1.022839185796086,8.871273865685806,"0.93,0.07,0.42,7.75,1.83,3.91",ziqian,fall_like,ziqian_die_data.csv
427,2026-07-27T13:50:00.503,17.620098,0.1214,0.92,0.08,0.42,7.81,1.34,6.04,1.0144949482377918,9.963598747440605,"0.92,0.08,0.42,7.81,1.34,6.04",ziqian,fall_like,ziqian_die_data.csv
428,2026-07-27T13:50:00.562,17.679123,59.0252,0.91,0.07,0.43,5.25,0.18,6.16,1.0089103032480142,8.095708739820127,"0.91,0.07,0.43,5.25,0.18,6.16",ziqian,fall_like,ziqian_die_data.csv
429,2026-07-27T13:50:00.636,17.752704,73.5815,0.9,0.07,0.44,2.87,-0.67,5.19,1.0042410069301095,5.968408498083891,"0.90,0.07,0.44,2.87,-0.67,5.19",ziqian,fall_like,ziqian_die_data.csv
430,2026-07-27T13:50:00.636,17.752912,0.2077,0.9,0.08,0.43,2.01,-0.43,4.09,1.000649788887201,4.577455625126255,"0.90,0.08,0.43,2.01,-0.43,4.09",ziqian,fall_like,ziqian_die_data.csv
431,2026-07-27T13:50:00.683,17.799957,47.0453,0.91,0.08,0.41,1.59,0.06,2.38,1.0012991560967182,2.862883162128696,"0.91,0.08,0.41,1.59,0.06,2.38",ziqian,fall_like,ziqian_die_data.csv
432,2026-07-27T13:50:00.743,17.859416,59.4588,0.91,0.08,0.41,1.04,-0.37,0.43,1.0012991560967182,1.184651847590675,"0.91,0.08,0.41,1.04,-0.37,0.43",ziqian,fall_like,ziqian_die_data.csv
433,2026-07-27T13:50:00.743,17.859624,0.208,0.92,0.07,0.41,0.49,-1.16,-0.37,1.0096534058774824,1.3124785712536415,"0.92,0.07,0.41,0.49,-1.16,-0.37",ziqian,fall_like,ziqian_die_data.csv
434,2026-07-27T13:50:00.803,17.919237,59.6124,0.93,0.07,0.41,1.65,-0.67,0.98,1.0187737727287645,2.0326829560952193,"0.93,0.07,0.41,1.65,-0.67,0.98",ziqian,fall_like,ziqian_die_data.csv
435,2026-07-27T13:50:00.863,17.979243,60.006,0.93,0.08,0.4,4.7,0.55,3.6,1.0155294185792947,5.945796834739647,"0.93,0.08,0.40,4.70,0.55,3.60",ziqian,fall_like,ziqian_die_data.csv
436,2026-07-27T13:50:00.863,17.979552,0.3093,0.92,0.09,0.4,6.53,0.55,4.88,1.0072239075796403,8.170544657487651,"0.92,0.09,0.40,6.53,0.55,4.88",ziqian,fall_like,ziqian_die_data.csv
437,2026-07-27T13:50:00.922,18.03911,59.5578,0.9,0.08,0.41,5.0,-1.04,3.23,0.9922197337283712,6.0427228961785096,"0.90,0.08,0.41,5.00,-1.04,3.23",ziqian,fall_like,ziqian_die_data.csv
438,2026-07-27T13:50:00.989,18.105617,66.5074,0.85,0.07,0.43,1.77,-2.5,-0.92,0.9551439682058406,3.198327688026979,"0.85,0.07,0.43,1.77,-2.50,-0.92",ziqian,fall_like,ziqian_die_data.csv
439,2026-07-27T13:50:00.989,18.105866,0.2485,0.85,0.06,0.45,-4.27,-1.46,-6.96,0.9636389365317282,8.294944243332802,"0.85,0.06,0.45,-4.27,-1.46,-6.96",ziqian,fall_like,ziqian_die_data.csv
440,2026-07-27T13:50:01.046,18.162338,56.4723,0.95,0.06,0.44,-12.21,3.3,-11.29,1.0486658190291127,16.954002477291315,"0.95,0.06,0.44,-12.21,3.30,-11.29",ziqian,fall_like,ziqian_die_data.csv
441,2026-07-27T13:50:01.103,18.219677,57.3396,1.0,0.08,0.4,-11.41,6.96,-8.73,1.0799999999999998,15.963790276748188,"1.00,0.08,0.40,-11.41,6.96,-8.73",ziqian,fall_like,ziqian_die_data.csv
442,2026-07-27T13:50:01.103,18.219937,0.2592,0.96,0.1,0.39,-4.27,4.03,-1.34,1.0410091258005378,6.0224081562112675,"0.96,0.10,0.39,-4.27,4.03,-1.34",ziqian,fall_like,ziqian_die_data.csv
443,2026-07-27T13:50:01.163,18.279444,59.5077,0.9,0.1,0.41,-0.85,-1.4,3.36,0.9940321926376429,3.7379272331066047,"0.90,0.10,0.41,-0.85,-1.40,3.36",ziqian,fall_like,ziqian_die_data.csv
444,2026-07-27T13:50:01.283,18.39941,119.9655,0.89,0.08,0.43,0.85,-2.81,2.75,0.9916652661054535,4.022573802927673,"0.89,0.08,0.43,0.85,-2.81,2.75",ziqian,fall_like,ziqian_die_data.csv
445,2026-07-27T13:50:01.283,18.399597,0.1875,0.9,0.07,0.43,3.54,-0.12,0.49,0.9998999949995,3.5757656522764467,"0.90,0.07,0.43,3.54,-0.12,0.49",ziqian,fall_like,ziqian_die_data.csv
446,2026-07-27T13:50:01.284,18.40041,0.8122,0.92,0.07,0.42,3.85,2.08,-1.28,1.013755394560246,4.559309158194912,"0.92,0.07,0.42,3.85,2.08,-1.28",ziqian,fall_like,ziqian_die_data.csv
