packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload
784,2026-07-27T13:20:28.625,31.451655,0.760600,0.4300,-0.0900,-0.6900,-14.0400,-18.3700,-30.5800,0.817985,38.336861,"0.43,-0.09,-0.69,-14.04,-18.37,-30.58"
785,2026-07-27T13:20:28.626,31.451775,0.119800,0.1200,-0.0900,-0.7800,-14.2200,21.8500,-21.2400,0.794292,33.626901,"0.12,-0.09,-0.78,-14.22,21.85,-21.24"
786,2026-07-27T13:20:28.685,31.510817,59.042400,-0.1000,0.1300,-0.9600,-7.4500,45.7800,-18.1900,0.973910,49.821552,"-0.10,0.13,-0.96,-7.45,45.78,-18.19"
787,2026-07-27T13:20:28.685,31.511446,0.628800,-0.1900,0.3000,-1.0900,-10.5000,53.4700,-5.3700,1.146386,54.755162,"-0.19,0.30,-1.09,-10.50,53.47,-5.37"
788,2026-07-27T13:20:29.045,31.871185,359.739300,-0.3600,0.3900,-1.1900,-21.2400,52.5500,-23.0700,1.302997,61.195302,"-0.36,0.39,-1.19,-21.24,52.55,-23.07"
789,2026-07-27T13:20:29.046,31.872079,0.893600,-0.2900,0.2600,-1.2200,-35.8900,44.3100,-77.8200,1.280664,96.474974,"-0.29,0.26,-1.22,-35.89,44.31,-77.82"
790,2026-07-27T13:20:29.046,31.872480,0.401200,0.0300,0.0600,-1.4100,-41.9300,29.6000,-22.6400,1.411595,56.096831,"0.03,0.06,-1.41,-41.93,29.60,-22.64"
791,2026-07-27T13:20:29.047,31.873117,0.636900,0.2700,-0.0300,-1.3400,-21.5500,10.4400,103.2700,1.367260,106.009853,"0.27,-0.03,-1.34,-21.55,10.44,103.27"
792,2026-07-27T13:20:29.047,31.873628,0.511000,0.3600,-0.0500,-0.8000,-0.9200,0.1200,105.5300,0.878692,105.534078,"0.36,-0.05,-0.80,-0.92,0.12,105.53"
793,2026-07-27T13:20:29.048,31.874363,0.735600,0.3800,0.0700,-0.6500,23.7400,0.6700,48.4000,0.756175,53.912860,"0.38,0.07,-0.65,23.74,0.67,48.40"
794,2026-07-27T13:20:29.049,31.874857,0.494000,0.3800,0.1800,-0.9000,52.6100,8.7300,38.8800,0.993378,65.997571,"0.38,0.18,-0.90,52.61,8.73,38.88"
795,2026-07-27T13:20:29.049,31.875553,0.695200,0.3400,0.2200,-0.9500,56.1500,26.6100,24.6000,1.032715,66.828696,"0.34,0.22,-0.95,56.15,26.61,24.60"
796,2026-07-27T13:20:29.050,31.875879,0.326900,0.2900,0.2400,-0.9200,42.6000,42.4800,-14.5900,0.994032,61.904592,"0.29,0.24,-0.92,42.60,42.48,-14.59"
797,2026-07-27T13:20:29.105,31.930842,54.962300,0.2100,0.2700,-0.9900,28.3200,49.8000,-37.4800,1.047425,68.460301,"0.21,0.27,-0.99,28.32,49.80,-37.48"
798,2026-07-27T13:20:29.225,32.051197,120.355700,0.1000,0.2600,-1.0100,8.2400,51.1500,-23.5000,1.047712,56.889982,"0.10,0.26,-1.01,8.24,51.15,-23.50"
799,2026-07-27T13:20:29.226,32.051761,0.564000,0.0600,0.1700,-0.9500,-21.1800,46.8700,22.0900,0.966954,55.976400,"0.06,0.17,-0.95,-21.18,46.87,22.09"
800,2026-07-27T13:20:29.226,32.052348,0.586100,0.0700,0.0700,-0.9000,-41.6300,41.0800,50.6600,0.905428,77.376087,"0.07,0.07,-0.90,-41.63,41.08,50.66"
801,2026-07-27T13:20:29.285,32.111240,58.892200,0.0400,0.0500,-0.9300,-36.3200,42.2400,31.2500,0.932202,63.874271,"0.04,0.05,-0.93,-36.32,42.24,31.25"
802,2026-07-27T13:20:29.285,32.111650,0.409900,-0.0600,0.1200,-1.0800,-11.1700,47.3600,-13.8500,1.088301,50.592104,"-0.06,0.12,-1.08,-11.17,47.36,-13.85"
803,2026-07-27T13:20:29.525,32.350892,239.242600,-0.1600,0.1900,-1.1500,8.6100,43.3300,-53.1600,1.176520,69.120233,"-0.16,0.19,-1.15,8.61,43.33,-53.16"
804,2026-07-27T13:20:29.525,32.351192,0.300100,-0.2200,0.1100,-1.0700,9.9500,21.8500,-68.0500,1.097907,72.161122,"-0.22,0.11,-1.07,9.95,21.85,-68.05"
805,2026-07-27T13:20:29.525,32.351534,0.341500,-0.1800,0.0100,-1.0200,7.1400,-25.9400,-25.8200,1.035809,37.289886,"-0.18,0.01,-1.02,7.14,-25.94,-25.82"
806,2026-07-27T13:20:29.526,32.352321,0.787200,0.0100,0.0500,-1.1900,26.2500,-96.1900,29.5400,1.191092,103.991299,"0.01,0.05,-1.19,26.25,-96.19,29.54"
807,2026-07-27T13:20:29.527,32.353408,1.087000,0.3300,0.2700,-1.5400,64.6400,-159.1200,36.4400,1.597936,175.571574,"0.33,0.27,-1.54,64.64,-159.12,36.44"
808,2026-07-27T13:20:29.528,32.354048,0.640300,0.5200,0.1500,-1.4900,41.5000,-170.9600,66.5900,1.585244,188.105820,"0.52,0.15,-1.49,41.50,-170.96,66.59"
809,2026-07-27T13:20:29.585,32.411177,57.128900,0.3600,-0.3300,-1.0600,-60.3000,-122.6200,131.4700,1.167090,189.620978,"0.36,-0.33,-1.06,-60.30,-122.62,131.47"
810,2026-07-27T13:20:29.765,32.591257,180.079300,0.2200,-0.2600,-0.7300,-88.5600,-62.1900,71.1100,0.805543,129.487844,"0.22,-0.26,-0.73,-88.56,-62.19,71.11"
811,2026-07-27T13:20:29.766,32.591956,0.699700,0.3300,0.0900,-0.6000,-29.2400,-27.5900,-48.1600,0.690652,62.734132,"0.33,0.09,-0.60,-29.24,-27.59,-48.16"
812,2026-07-27T13:20:29.766,32.592571,0.615000,0.4200,0.0700,-0.7100,-9.7700,-9.2200,-29.3000,0.827889,32.232767,"0.42,0.07,-0.71,-9.77,-9.22,-29.30"
813,2026-07-27T13:20:29.767,32.593055,0.483400,0.1800,0.0000,-0.9700,-25.5700,15.6900,47.4200,0.986560,56.112899,"0.18,0.00,-0.97,-25.57,15.69,47.42"
814,2026-07-27T13:20:29.767,32.593152,0.097700,-0.2200,0.1100,-1.1900,-6.2900,44.5600,69.1500,1.215154,82.503819,"-0.22,0.11,-1.19,-6.29,44.56,69.15"
815,2026-07-27T13:20:30.005,32.831384,238.231200,-0.4000,0.2400,-1.1900,56.5200,57.6200,41.7500,1.278163,90.871543,"-0.40,0.24,-1.19,56.52,57.62,41.75"
816,2026-07-27T13:20:30.006,32.832218,0.834700,-0.3000,0.3100,-1.0000,109.1900,51.2100,-21.9700,1.089082,122.587116,"-0.30,0.31,-1.00,109.19,51.21,-21.97"
817,2026-07-27T13:20:30.007,32.832899,0.680700,0.0300,0.2000,-0.8400,94.6700,31.0100,-73.8500,0.864002,124.007466,"0.03,0.20,-0.84,94.67,31.01,-73.85"
818,2026-07-27T13:20:30.007,32.833503,0.604500,0.2700,0.0400,-1.0200,36.1900,7.7500,-72.1400,1.055888,81.079949,"0.27,0.04,-1.02,36.19,7.75,-72.14"
819,2026-07-27T13:20:30.008,32.834362,0.858700,0.2200,-0.2100,-1.2900,-11.9600,10.8000,-36.8700,1.325368,40.237775,"0.22,-0.21,-1.29,-11.96,10.80,-36.87"
820,2026-07-27T13:20:30.009,32.834908,0.545500,0.1200,-0.2100,-1.2200,-3.6600,37.6000,-41.2600,1.243744,55.942320,"0.12,-0.21,-1.22,-3.66,37.60,-41.26"
821,2026-07-27T13:20:30.126,32.952332,117.424200,0.1700,0.1400,-0.9900,58.5300,51.1500,-109.1300,1.014199,133.982985,"0.17,0.14,-0.99,58.53,51.15,-109.13"
822,2026-07-27T13:20:30.127,32.953387,1.055500,0.3800,0.2500,-0.8500,80.8100,38.3300,-142.7600,0.964054,168.463238,"0.38,0.25,-0.85,80.81,38.33,-142.76"
823,2026-07-27T13:20:30.128,32.954003,0.615700,0.4900,0.1300,-0.8300,52.4300,26.2500,-118.5300,0.972574,132.239662,"0.49,0.13,-0.83,52.43,26.25,-118.53"
824,2026-07-27T13:20:30.305,33.130872,176.868600,0.3500,-0.0200,-0.8800,23.0700,37.5400,-79.9000,0.947259,91.244104,"0.35,-0.02,-0.88,23.07,37.54,-79.90"
825,2026-07-27T13:20:30.485,33.310770,179.898000,0.1900,-0.0600,-0.9000,3.6600,52.7300,-46.1400,0.921792,70.162298,"0.19,-0.06,-0.90,3.66,52.73,-46.14"
826,2026-07-27T13:20:30.485,33.311514,0.744400,0.1600,-0.0200,-0.9000,-6.2900,49.2600,-36.6800,0.914330,61.737623,"0.16,-0.02,-0.90,-6.29,49.26,-36.68"
827,2026-07-27T13:20:30.486,33.312043,0.529100,0.2300,0.0100,-0.8900,-13.6700,28.6900,-44.4300,0.919293,54.626092,"0.23,0.01,-0.89,-13.67,28.69,-44.43"
828,2026-07-27T13:20:30.544,33.370316,58.273200,0.2900,0.0400,-0.9300,-19.3500,7.2000,-44.0100,0.974987,48.612165,"0.29,0.04,-0.93,-19.35,7.20,-44.01"
829,2026-07-27T13:20:30.545,33.370921,0.604300,0.3100,0.0500,-1.0100,-18.4300,0.1800,-42.8500,1.057686,46.645684,"0.31,0.05,-1.01,-18.43,0.18,-42.85"
830,2026-07-27T13:20:30.545,33.371165,0.244500,0.2800,0.0600,-1.0500,-9.5200,9.8300,-57.7400,1.088347,59.339421,"0.28,0.06,-1.05,-9.52,9.83,-57.74"
831,2026-07-27T13:20:30.546,33.372127,0.962200,0.2100,0.0800,-1.0200,11.1700,23.8600,-69.4600,1.044462,74.288358,"0.21,0.08,-1.02,11.17,23.86,-69.46"
832,2026-07-27T13:20:30.547,33.372752,0.624700,0.1600,0.0900,-0.9900,32.6500,25.2700,-61.2800,1.006876,73.890688,"0.16,0.09,-0.99,32.65,25.27,-61.28"
833,2026-07-27T13:20:30.548,33.373821,1.069400,0.1600,0.1000,-0.9900,42.1100,11.4100,-35.2800,1.007819,56.108097,"0.16,0.10,-0.99,42.11,11.41,-35.28"
834,2026-07-27T13:20:30.605,33.431012,57.191000,0.1200,0.0900,-1.0800,46.6300,-5.6200,-3.4800,1.090367,47.096196,"0.12,0.09,-1.08,46.63,-5.62,-3.48"
835,2026-07-27T13:20:30.605,33.431579,0.566700,0.0300,-0.0100,-1.1800,48.7700,-21.4800,-0.5500,1.180424,53.293581,"0.03,-0.01,-1.18,48.77,-21.48,-0.55"
836,2026-07-27T13:20:30.725,33.551251,119.671900,-0.0500,-0.1800,-1.1600,51.2700,-36.5000,-45.6500,1.174947,77.748218,"-0.05,-0.18,-1.16,51.27,-36.50,-45.65"
837,2026-07-27T13:20:30.726,33.551984,0.733400,-0.0800,-0.2800,-1.0300,73.0600,-47.8500,-90.7000,1.070374,125.912176,"-0.08,-0.28,-1.03,73.06,-47.85,-90.70"
838,2026-07-27T13:20:30.727,33.552775,0.790700,0.0900,-0.1500,-1.0500,95.7000,-84.5900,-86.3000,1.064472,154.148137,"0.09,-0.15,-1.05,95.70,-84.59,-86.30"
839,2026-07-27T13:20:30.845,33.671142,118.366600,0.7000,-0.0400,-1.2400,53.8900,-164.6700,-26.7300,1.424500,175.313530,"0.70,-0.04,-1.24,53.89,-164.67,-26.73"
840,2026-07-27T13:20:30.846,33.671874,0.732100,1.2300,-0.0800,-1.2000,-53.8900,-193.4800,15.3800,1.720262,201.432835,"1.23,-0.08,-1.20,-53.89,-193.48,15.38"
841,2026-07-27T13:20:30.846,33.672476,0.602100,0.9500,-0.1300,-0.9500,-90.7000,-26.3100,-77.0300,1.349778,121.870123,"0.95,-0.13,-0.95,-90.70,-26.31,-77.03"
842,2026-07-27T13:20:30.905,33.731108,58.631600,0.1900,-0.1300,-0.7000,-74.3400,-6.2300,-65.6700,0.736885,99.387109,"0.19,-0.13,-0.70,-74.34,-6.23,-65.67"
843,2026-07-27T13:20:31.025,33.851149,120.041000,-0.3300,-0.0700,-0.4600,-70.3700,-36.5600,-25.7000,0.570438,83.361025,"-0.33,-0.07,-0.46,-70.37,-36.56,-25.70"
844,2026-07-27T13:20:31.084,33.910590,59.441300,-0.5500,0.1400,-0.2900,-66.7700,-80.2000,-4.4600,0.637338,104.451733,"-0.55,0.14,-0.29,-66.77,-80.20,-4.46"
845,2026-07-27T13:20:31.085,33.911206,0.615900,-0.5600,0.2700,-0.2500,-66.1000,-110.9600,-7.9300,0.670075,129.399446,"-0.56,0.27,-0.25,-66.10,-110.96,-7.93"
846,2026-07-27T13:20:31.086,33.912257,1.051600,-0.4800,0.0700,-0.3900,-44.2500,-109.7400,-31.3700,0.622415,122.413263,"-0.48,0.07,-0.39,-44.25,-109.74,-31.37"
847,2026-07-27T13:20:31.087,33.913258,1.000500,-0.3800,0.1000,-0.7000,-28.8700,-84.7200,-25.8200,0.802745,93.153785,"-0.38,0.10,-0.70,-28.87,-84.72,-25.82"
848,2026-07-27T13:20:31.145,33.970834,57.576400,-0.3100,0.3700,-1.2300,-40.4700,-52.1900,15.6200,1.321325,67.864581,"-0.31,0.37,-1.23,-40.47,-52.19,15.62"
849,2026-07-27T13:20:31.205,34.031676,60.841800,-0.2000,0.3600,-1.9700,11.2900,-1.5900,-12.5100,2.012585,16.926083,"-0.20,0.36,-1.97,11.29,-1.59,-12.51"
850,2026-07-27T13:20:31.206,34.032250,0.574100,-0.1800,0.1800,-2.7400,122.7400,59.6300,-90.8800,2.751799,163.951270,"-0.18,0.18,-2.74,122.74,59.63,-90.88"
851,2026-07-27T13:20:31.325,34.150982,118.731500,-0.7400,-0.6900,-3.3700,176.1500,100.7700,-116.3900,3.518608,233.944539,"-0.74,-0.69,-3.37,176.15,100.77,-116.39"
852,2026-07-27T13:20:31.325,34.151253,0.271200,-0.5500,-0.4100,-2.3100,91.8600,124.8200,-73.9700,2.409710,171.726098,"-0.55,-0.41,-2.31,91.86,124.82,-73.97"
853,2026-07-27T13:20:31.326,34.152278,1.025100,0.0900,0.0800,-1.2200,-60.0600,114.9300,22.4000,1.225928,131.597373,"0.09,0.08,-1.22,-60.06,114.93,22.40"
854,2026-07-27T13:20:31.448,34.273754,121.475900,0.1500,0.2000,-0.3800,-94.9700,118.9000,87.2200,0.454863,175.396235,"0.15,0.20,-0.38,-94.97,118.90,87.22"
855,2026-07-27T13:20:31.448,34.274315,0.561600,-0.4500,0.2300,0.2900,-31.4900,174.6200,123.4700,0.582666,216.168003,"-0.45,0.23,0.29,-31.49,174.62,123.47"
856,2026-07-27T13:20:31.449,34.274884,0.569000,-0.4400,0.3800,0.3400,29.3600,159.1200,143.6200,0.673498,216.351308,"-0.44,0.38,0.34,29.36,159.12,143.62"
857,2026-07-27T13:20:31.689,34.515681,240.796400,0.1300,0.2100,-0.0900,20.0800,18.5500,44.2500,0.262869,52.013185,"0.13,0.21,-0.09,20.08,18.55,44.25"
858,2026-07-27T13:20:31.690,34.516248,0.567200,0.5800,-0.1400,-0.2300,-24.6600,-106.8700,-164.0000,0.639453,197.294989,"0.58,-0.14,-0.23,-24.66,-106.87,-164.00"
859,2026-07-27T13:20:31.691,34.516949,0.700900,0.3600,-0.1100,-0.0400,15.3200,-80.5700,-200.5000,0.378550,216.625200,"0.36,-0.11,-0.04,15.32,-80.57,-200.50"
860,2026-07-27T13:20:31.692,34.517762,0.812900,-0.2000,0.1200,0.0700,47.4900,23.8000,2.7500,0.243516,53.191189,"-0.20,0.12,0.07,47.49,23.80,2.75"
861,2026-07-27T13:20:31.693,34.518800,1.038200,-0.3400,0.1200,0.0300,10.3800,57.0100,101.3800,0.361801,116.772381,"-0.34,0.12,0.03,10.38,57.01,101.38"
862,2026-07-27T13:20:31.693,34.519424,0.624000,-0.1000,0.0400,-0.0400,-12.3300,10.9900,31.5600,0.114891,35.620817,"-0.10,0.04,-0.04,-12.33,10.99,31.56"
863,2026-07-27T13:20:31.924,34.750349,230.925200,0.0500,0.0200,-0.0700,7.5700,-29.6600,-30.4000,0.088318,43.141401,"0.05,0.02,-0.07,7.57,-29.66,-30.40"
864,2026-07-27T13:20:31.925,34.750939,0.589400,-0.0500,-0.0300,-0.0200,41.2000,-24.9000,-40.1600,0.061644,62.691910,"-0.05,-0.03,-0.02,41.20,-24.90,-40.16"
865,2026-07-27T13:20:31.925,34.751636,0.697700,-0.1400,-0.0700,0.0400,61.8300,-6.7700,-31.8600,0.161555,69.884486,"-0.14,-0.07,0.04,61.83,-6.77,-31.86"
866,2026-07-27T13:20:31.926,34.751934,0.297300,-0.0900,0.1000,0.0100,57.4300,-12.5700,-40.6500,0.134907,71.474697,"-0.09,0.10,0.01,57.43,-12.57,-40.65"
867,2026-07-27T13:20:31.926,34.752561,0.627000,-0.1000,-0.0300,-0.5500,13.4900,-44.9800,-43.5800,0.559821,64.065567,"-0.10,-0.03,-0.55,13.49,-44.98,-43.58"
868,2026-07-27T13:20:31.928,34.753792,1.231200,0.0800,-0.1300,-1.7100,-65.8000,-107.2400,46.9400,1.716799,134.288574,"0.08,-0.13,-1.71,-65.80,-107.24,46.94"
869,2026-07-27T13:20:32.104,34.930523,176.731600,0.0600,0.0200,-2.8400,-69.8200,-132.6300,131.9600,2.840704,199.697248,"0.06,0.02,-2.84,-69.82,-132.63,131.96"
870,2026-07-27T13:20:32.105,34.931030,0.506500,-0.6400,-0.0900,-3.2300,-52.9200,-50.9000,146.7300,3.294025,164.076291,"-0.64,-0.09,-3.23,-52.92,-50.90,146.73"
871,2026-07-27T13:20:32.105,34.931726,0.695900,-0.6800,-0.0800,-2.6500,-65.9800,12.7600,106.4500,2.737024,125.887968,"-0.68,-0.08,-2.65,-65.98,12.76,106.45"
872,2026-07-27T13:20:32.404,35.230390,298.664100,-0.1500,0.0700,-1.8400,-31.1900,0.6700,5.3100,1.847431,31.645870,"-0.15,0.07,-1.84,-31.19,0.67,5.31"
873,2026-07-27T13:20:32.405,35.231005,0.614800,-0.0300,0.2100,-1.2900,5.9200,12.5700,-65.7300,1.307326,67.182469,"-0.03,0.21,-1.29,5.92,12.57,-65.73"
874,2026-07-27T13:20:32.405,35.231536,0.531300,0.0200,0.2500,-0.9900,17.7000,45.6500,-107.1800,1.021274,117.833632,"0.02,0.25,-0.99,17.70,45.65,-107.18"
875,2026-07-27T13:20:32.406,35.232180,0.643900,0.1700,0.1600,-0.8700,-3.9100,50.5400,-127.2600,0.900777,136.984259,"0.17,0.16,-0.87,-3.91,50.54,-127.26"
876,2026-07-27T13:20:32.407,35.232833,0.653300,0.1000,0.0200,-0.8000,-33.2600,59.5100,-109.9200,0.806474,129.344788,"0.10,0.02,-0.80,-33.26,59.51,-109.92"
877,2026-07-27T13:20:32.408,35.234035,1.202200,-0.0800,-0.0200,-0.7200,-34.0000,87.1600,-92.9600,0.724707,131.887934,"-0.08,-0.02,-0.72,-34.00,87.16,-92.96"
878,2026-07-27T13:20:32.409,35.234870,0.834300,-0.0500,-0.0000,-0.6200,-21.4800,85.5700,-97.9000,0.622013,131.787804,"-0.05,-0.00,-0.62,-21.48,85.57,-97.90"
879,2026-07-27T13:20:32.409,35.235531,0.661600,0.0900,0.0000,-0.5600,-13.3100,57.1300,-105.4700,0.567186,120.685185,"0.09,0.00,-0.56,-13.31,57.13,-105.47"
880,2026-07-27T13:20:32.410,35.236274,0.742200,0.0800,0.0200,-0.6300,-0.1800,41.5000,-85.6300,0.635374,95.156604,"0.08,0.02,-0.63,-0.18,41.50,-85.63"
881,2026-07-27T13:20:32.705,35.530978,294.703900,-0.0700,0.0500,-0.8300,10.1300,37.3500,-38.8800,0.834446,54.857031,"-0.07,0.05,-0.83,10.13,37.35,-38.88"
882,2026-07-27T13:20:32.765,35.590835,59.857300,-0.1400,0.1100,-1.0900,13.3100,19.4700,2.4400,1.104446,23.710559,"-0.14,0.11,-1.09,13.31,19.47,2.44"
883,2026-07-27T13:20:32.766,35.591773,0.938400,-0.0500,0.1600,-1.2600,9.4600,-11.4700,27.0400,1.271102,30.857967,"-0.05,0.16,-1.26,9.46,-11.47,27.04"
884,2026-07-27T13:20:32.766,35.592404,0.630400,0.0300,0.1700,-1.2000,1.6500,-29.6600,27.5900,1.212353,40.541907,"0.03,0.17,-1.20,1.65,-29.66,27.59"
885,2026-07-27T13:20:32.767,35.593302,0.898100,0.0600,0.1500,-1.0500,1.5900,-29.8500,1.7100,1.062356,29.941187,"0.06,0.15,-1.05,1.59,-29.85,1.71"
886,2026-07-27T13:20:32.768,35.594182,0.880000,0.0900,0.0900,-0.9600,4.7000,-34.3000,-28.5000,0.968401,44.842279,"0.09,0.09,-0.96,4.70,-34.30,-28.50"
887,2026-07-27T13:20:32.769,35.594954,0.772200,0.1500,0.0600,-0.9100,2.4400,-45.2300,-56.5200,0.924229,72.430773,"0.15,0.06,-0.91,2.44,-45.23,-56.52"
888,2026-07-27T13:20:32.770,35.595857,0.902700,0.1600,0.0400,-0.9500,-5.3100,-45.5300,-83.3100,0.964210,95.088028,"0.16,0.04,-0.95,-5.31,-45.53,-83.31"
889,2026-07-27T13:20:32.770,35.596502,0.645100,0.1600,-0.0100,-1.0900,-13.4300,-36.5000,-78.8600,1.101726,87.929031,"0.16,-0.01,-1.09,-13.43,-36.50,-78.86"
890,2026-07-27T13:20:32.945,35.771090,174.588000,0.1700,-0.0900,-1.1600,-7.2600,-21.4800,-57.7400,1.175840,62.032295,"0.17,-0.09,-1.16,-7.26,-21.48,-57.74"
891,2026-07-27T13:20:32.946,35.771766,0.676400,0.1000,-0.0900,-1.0900,18.4300,1.3400,-51.6400,1.098271,54.846605,"0.10,-0.09,-1.09,18.43,1.34,-51.64"
892,2026-07-27T13:20:32.946,35.772572,0.805800,-0.0300,0.0300,-0.9500,38.6400,20.3200,-46.2600,0.950947,63.607701,"-0.03,0.03,-0.95,38.64,20.32,-46.26"
893,2026-07-27T13:20:32.947,35.773404,0.831700,-0.0800,0.1100,-0.8600,26.5500,22.2800,-23.1300,0.870689,41.668907,"-0.08,0.11,-0.86,26.55,22.28,-23.13"
894,2026-07-27T13:20:33.005,35.831015,57.611800,-0.0000,0.1000,-0.8400,-6.7700,7.0800,10.5600,0.845931,14.403920,"-0.00,0.10,-0.84,-6.77,7.08,10.56"
895,2026-07-27T13:20:33.005,35.831561,0.545400,0.1000,0.0200,-0.8600,-32.7100,-9.7000,26.1800,0.866025,43.004959,"0.10,0.02,-0.86,-32.71,-9.70,26.18"
896,2026-07-27T13:20:33.126,35.952053,120.492200,0.1300,-0.0500,-0.9500,-40.1000,-12.3300,20.0200,0.960156,46.484829,"0.13,-0.05,-0.95,-40.10,-12.33,20.02"
897,2026-07-27T13:20:33.127,35.953077,1.024100,0.1700,-0.0200,-1.0000,-27.7700,0.9800,-6.6500,1.014544,28.571941,"0.17,-0.02,-1.00,-27.77,0.98,-6.65"
898,2026-07-27T13:20:33.128,35.954045,0.967700,0.2500,0.0200,-0.9900,-8.7300,21.4800,-46.8700,1.021274,52.291493,"0.25,0.02,-0.99,-8.73,21.48,-46.87"
899,2026-07-27T13:20:33.305,36.131432,177.387500,0.2900,0.0200,-0.9600,-1.1600,37.9000,-66.7700,1.003045,76.785340,"0.29,0.02,-0.96,-1.16,37.90,-66.77"
900,2026-07-27T13:20:33.306,36.131819,0.386700,0.2900,0.0300,-0.9400,-4.7600,44.1900,-55.6600,0.984175,71.228150,"0.29,0.03,-0.94,-4.76,44.19,-55.66"
901,2026-07-27T13:20:33.306,36.132445,0.625600,0.2500,0.1000,-0.9200,-10.8600,40.0400,-36.5600,0.958593,55.297150,"0.25,0.10,-0.92,-10.86,40.04,-36.56"
902,2026-07-27T13:20:33.307,36.133217,0.772100,0.2400,0.1600,-0.8800,-19.7100,26.4900,-22.8300,0.926067,40.142410,"0.24,0.16,-0.88,-19.71,26.49,-22.83"
903,2026-07-27T13:20:33.365,36.191704,58.487000,0.3300,0.1500,-0.9300,-32.1000,1.5300,11.2300,0.998148,34.042089,"0.33,0.15,-0.93,-32.10,1.53,11.23"
904,2026-07-27T13:20:33.366,36.192190,0.486700,0.3800,0.0900,-1.1200,-43.0900,-18.0100,53.9600,1.186128,71.363785,"0.38,0.09,-1.12,-43.09,-18.01,53.96"
905,2026-07-27T13:20:33.545,36.371118,178.928000,0.2500,0.0700,-1.2100,-35.2800,-2.5000,38.5700,1.237538,52.331380,"0.25,0.07,-1.21,-35.28,-2.50,38.57"
906,2026-07-27T13:20:33.546,36.371939,0.820900,0.0500,0.1400,-1.1400,-16.9700,39.1800,-8.4800,1.149652,43.531181,"0.05,0.14,-1.14,-16.97,39.18,-8.48"
907,2026-07-27T13:20:33.546,36.372029,0.090100,-0.0800,0.2500,-1.1900,-3.1700,72.7500,-17.4600,1.218606,74.882995,"-0.08,0.25,-1.19,-3.17,72.75,-17.46"
908,2026-07-27T13:20:33.546,36.372555,0.525600,-0.2400,0.3200,-1.2200,8.0600,92.2900,-36.6200,1.283900,99.616425,"-0.24,0.32,-1.22,8.06,92.29,-36.62"
909,2026-07-27T13:20:33.605,36.431328,58.773100,-0.4900,0.3800,-1.1100,6.4100,105.4700,-120.6100,1.271456,160.348935,"-0.49,0.38,-1.11,6.41,105.47,-120.61"
910,2026-07-27T13:20:33.606,36.431953,0.624700,-0.5100,0.3100,-1.0300,-12.4500,84.0500,-171.3900,1.190420,191.295418,"-0.51,0.31,-1.03,-12.45,84.05,-171.39"
911,2026-07-27T13:20:33.726,36.552202,120.248800,-0.1300,0.1500,-0.9800,-21.6100,12.6300,-74.5200,0.999900,78.611319,"-0.13,0.15,-0.98,-21.61,12.63,-74.52"
912,2026-07-27T13:20:33.727,36.553610,1.408900,0.2500,0.1300,-0.9400,-6.2900,-60.2400,101.5600,0.981326,118.249124,"0.25,0.13,-0.94,-6.29,-60.24,101.56"
913,2026-07-27T13:20:33.728,36.554554,0.943500,0.3700,0.1900,-0.9200,10.8000,-82.2800,190.6700,1.009653,207.946357,"0.37,0.19,-0.92,10.80,-82.28,190.67"
914,2026-07-27T13:20:33.965,36.790818,236.263800,0.3300,0.2600,-0.9300,22.6400,-52.6100,120.4800,1.020490,133.400945,"0.33,0.26,-0.93,22.64,-52.61,120.48"
915,2026-07-27T13:20:33.965,36.791483,0.665000,0.2800,0.3000,-0.9400,35.7100,14.6500,-83.2500,1.025671,91.762678,"0.28,0.30,-0.94,35.71,14.65,-83.25"
916,2026-07-27T13:20:34.025,36.851654,60.171600,0.2600,0.3200,-0.9400,29.0500,22.3400,-93.0200,1.026450,99.978490,"0.26,0.32,-0.94,29.05,22.34,-93.02"
917,2026-07-27T13:20:34.026,36.852506,0.851600,0.2300,0.3200,-0.9500,14.9500,16.9100,-85.4500,1.028494,88.380728,"0.23,0.32,-0.95,14.95,16.91,-85.45"
918,2026-07-27T13:20:34.027,36.853218,0.712400,0.2100,0.3000,-0.9600,-2.6900,-5.6800,-54.4400,1.027473,54.801570,"0.21,0.30,-0.96,-2.69,-5.68,-54.44"
919,2026-07-27T13:20:34.028,36.853788,0.569600,0.2300,0.2800,-0.9500,-27.8900,-37.7200,5.8600,1.016760,47.275682,"0.23,0.28,-0.95,-27.89,-37.72,5.86"
920,2026-07-27T13:20:34.028,36.854463,0.675100,0.2600,0.2600,-0.9200,-59.6900,-62.6800,89.9700,0.990757,124.845022,"0.26,0.26,-0.92,-59.69,-62.68,89.97"
921,2026-07-27T13:20:34.085,36.911354,56.891400,0.2100,0.0700,-0.9400,-65.2500,-71.5900,173.5200,0.965712,198.725643,"0.21,0.07,-0.94,-65.25,-71.59,173.52"
922,2026-07-27T13:20:34.086,36.911978,0.623600,0.1300,-0.1100,-1.0200,-26.6100,-51.9400,142.6400,1.034118,154.116921,"0.13,-0.11,-1.02,-26.61,-51.94,142.64"
923,2026-07-27T13:20:34.146,36.971840,59.861600,0.1300,0.2500,-1.0300,16.9700,-12.6300,17.4600,1.067848,27.428988,"0.13,0.25,-1.03,16.97,-12.63,17.46"
