packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload
1,2026-07-27T13:49:42.970,0.087131,,0.7400,0.2700,0.5000,89.6600,47.5500,42.7900,0.933006,110.140375,"0.74,0.27,0.50,89.66,47.55,42.79"
2,2026-07-27T13:49:43.015,0.132129,44.998300,0.7400,0.3300,0.5000,89.6600,47.5500,42.7900,0.952103,110.140375,"0.74,0.33,0.50,89.66,47.55,42.79"
3,2026-07-27T13:49:43.043,0.160032,27.902900,0.7600,0.2100,0.6000,74.6500,40.8900,24.3500,0.990808,88.529866,"0.76,0.21,0.60,74.65,40.89,24.35"
4,2026-07-27T13:49:43.088,0.204950,44.918200,0.7500,0.0700,0.7300,62.5600,32.1000,30.5200,1.048952,76.652684,"0.75,0.07,0.73,62.56,32.10,30.52"
5,2026-07-27T13:49:43.135,0.251706,46.755400,0.7100,0.0200,0.7700,62.3200,25.0200,38.8800,1.047569,77.597920,"0.71,0.02,0.77,62.32,25.02,38.88"
6,2026-07-27T13:49:43.164,0.280923,29.217500,0.6900,0.0400,0.7600,58.9000,18.7400,38.8800,1.027278,73.020901,"0.69,0.04,0.76,58.90,18.74,38.88"
7,2026-07-27T13:49:43.209,0.326065,45.142000,0.6800,0.0800,0.7400,45.4100,12.2700,31.0100,1.008167,56.340404,"0.68,0.08,0.74,45.41,12.27,31.01"
8,2026-07-27T13:49:43.254,0.371151,45.085800,0.6600,0.0900,0.7500,27.8300,6.2300,18.1300,1.003095,33.793767,"0.66,0.09,0.75,27.83,6.23,18.13"
9,2026-07-27T13:49:43.283,0.399675,28.523500,0.6600,0.0700,0.7800,14.5900,2.5600,6.1600,1.024158,16.042671,"0.66,0.07,0.78,14.59,2.56,6.16"
10,2026-07-27T13:49:43.328,0.444537,44.862400,0.6600,0.0400,0.8200,9.1600,1.4000,0.9800,1.053376,9.318047,"0.66,0.04,0.82,9.16,1.40,0.98"
11,2026-07-27T13:49:43.373,0.489997,45.460100,0.6500,0.0600,0.8200,6.5900,1.5300,2.8100,1.048094,7.325647,"0.65,0.06,0.82,6.59,1.53,2.81"
12,2026-07-27T13:49:43.403,0.519785,29.787400,0.6800,0.1000,0.7700,-0.1200,2.8700,5.6200,1.032134,6.311553,"0.68,0.10,0.77,-0.12,2.87,5.62"
13,2026-07-27T13:49:43.449,0.565696,45.911100,0.7200,0.1600,0.6900,-8.1800,4.8800,6.0400,1.010000,11.278670,"0.72,0.16,0.69,-8.18,4.88,6.04"
14,2026-07-27T13:49:43.494,0.610420,44.724000,0.7400,0.1900,0.6400,-8.7900,5.4900,7.3900,0.996644,12.728562,"0.74,0.19,0.64,-8.79,5.49,7.39"
15,2026-07-27T13:49:43.523,0.639274,28.854100,0.7400,0.1900,0.6400,-0.0600,1.8900,10.0700,0.996644,10.246004,"0.74,0.19,0.64,-0.06,1.89,10.07"
16,2026-07-27T13:49:43.569,0.685186,45.912600,0.7000,0.1300,0.7100,10.4400,-5.6800,9.9500,1.005485,15.500274,"0.70,0.13,0.71,10.44,-5.68,9.95"
17,2026-07-27T13:49:43.613,0.729664,44.477200,0.6700,0.0500,0.7800,16.6600,-11.2900,7.4500,1.029466,21.459781,"0.67,0.05,0.78,16.66,-11.29,7.45"
18,2026-07-27T13:49:43.645,0.761724,32.060000,0.6500,0.0100,0.8100,17.0900,-10.0700,4.6400,1.038605,20.371613,"0.65,0.01,0.81,17.09,-10.07,4.64"
19,2026-07-27T13:49:43.691,0.807409,45.685800,0.6600,0.0200,0.7800,8.3000,-4.6400,-2.1400,1.021959,9.746753,"0.66,0.02,0.78,8.30,-4.64,-2.14"
20,2026-07-27T13:49:43.734,0.851006,43.596300,0.7100,0.0600,0.7100,-7.6900,-0.1800,-11.9000,1.005883,14.169633,"0.71,0.06,0.71,-7.69,-0.18,-11.90"
21,2026-07-27T13:49:43.765,0.881435,30.429400,0.7600,0.1100,0.6600,-18.8600,1.1600,-15.0800,1.012571,24.175434,"0.76,0.11,0.66,-18.86,1.16,-15.08"
22,2026-07-27T13:49:43.809,0.925936,44.501100,0.7800,0.1400,0.6400,-17.7600,-0.4900,-8.8500,1.018627,19.848934,"0.78,0.14,0.64,-17.76,-0.49,-8.85"
23,2026-07-27T13:49:43.858,0.974191,48.254900,0.7600,0.1400,0.6500,-7.3900,-2.9900,0.7300,1.009802,8.005317,"0.76,0.14,0.65,-7.39,-2.99,0.73"
24,2026-07-27T13:49:43.883,0.999726,25.535000,0.7200,0.1200,0.6800,3.0500,-4.2100,6.7700,0.997597,8.535778,"0.72,0.12,0.68,3.05,-4.21,6.77"
25,2026-07-27T13:49:43.931,1.047918,48.191600,0.7100,0.1000,0.7000,5.8600,-3.7800,5.9800,1.002048,9.186316,"0.71,0.10,0.70,5.86,-3.78,5.98"
26,2026-07-27T13:49:43.975,1.091283,43.365100,0.7300,0.1000,0.7000,2.9900,-2.6200,2.0800,1.016317,4.486747,"0.73,0.10,0.70,2.99,-2.62,2.08"
27,2026-07-27T13:49:44.005,1.121327,30.044700,0.7400,0.1100,0.6700,1.7700,-1.2200,0.6100,1.004291,2.234592,"0.74,0.11,0.67,1.77,-1.22,0.61"
28,2026-07-27T13:49:44.049,1.165540,44.212700,0.7500,0.1200,0.6600,4.0300,-0.6100,2.0100,1.006231,4.544568,"0.75,0.12,0.66,4.03,-0.61,2.01"
29,2026-07-27T13:49:44.094,1.210567,45.027200,0.7500,0.1100,0.6600,7.0200,-1.1000,4.2100,1.005087,8.259207,"0.75,0.11,0.66,7.02,-1.10,4.21"
30,2026-07-27T13:49:44.127,1.243675,33.108100,0.7400,0.1100,0.6700,8.4800,-1.9500,6.1000,1.004291,10.626519,"0.74,0.11,0.67,8.48,-1.95,6.10"
31,2026-07-27T13:49:44.191,1.307975,64.299200,0.7400,0.1200,0.6800,8.0600,-2.4400,7.0800,1.012126,11.001982,"0.74,0.12,0.68,8.06,-2.44,7.08"
32,2026-07-27T13:49:44.245,1.361349,53.374600,0.7400,0.1300,0.6800,6.9600,-2.6900,6.8400,1.013361,10.122416,"0.74,0.13,0.68,6.96,-2.69,6.84"
33,2026-07-27T13:49:44.245,1.361814,0.464300,0.7400,0.1300,0.6800,6.7700,-2.6900,6.1000,1.013361,9.501526,"0.74,0.13,0.68,6.77,-2.69,6.10"
34,2026-07-27T13:49:44.305,1.422066,60.252600,0.7400,0.1300,0.6700,8.9700,-2.0800,6.5900,1.006678,11.323224,"0.74,0.13,0.67,8.97,-2.08,6.59"
35,2026-07-27T13:49:44.364,1.481013,58.946400,0.7300,0.1200,0.6800,12.7000,-1.2800,8.2400,1.004838,15.192959,"0.73,0.12,0.68,12.70,-1.28,8.24"
36,2026-07-27T13:49:44.365,1.481756,0.743500,0.7200,0.1000,0.6900,14.5300,-0.7900,8.6100,1.002247,16.907901,"0.72,0.10,0.69,14.53,-0.79,8.61"
37,2026-07-27T13:49:44.423,1.539860,58.104100,0.7200,0.0900,0.7000,12.7000,-0.6700,6.4100,1.008216,14.241734,"0.72,0.09,0.70,12.70,-0.67,6.41"
38,2026-07-27T13:49:44.484,1.600693,60.832300,0.7300,0.0900,0.7000,8.6100,-0.6700,3.1100,1.015382,9.178949,"0.73,0.09,0.70,8.61,-0.67,3.11"
39,2026-07-27T13:49:44.484,1.601061,0.368200,0.7400,0.0900,0.6900,4.3900,-0.4900,0.3700,1.015776,4.432731,"0.74,0.09,0.69,4.39,-0.49,0.37"
40,2026-07-27T13:49:44.543,1.659439,58.378300,0.7500,0.1000,0.6700,0.9200,-0.4900,-1.5300,1.010643,1.851324,"0.75,0.10,0.67,0.92,-0.49,-1.53"
41,2026-07-27T13:49:44.609,1.725376,65.937100,0.7600,0.1100,0.6600,-1.8900,-1.1600,-2.5000,1.012571,3.341811,"0.76,0.11,0.66,-1.89,-1.16,-2.50"
42,2026-07-27T13:49:44.609,1.725785,0.409400,0.7500,0.1200,0.6600,-3.0500,-2.2600,-1.5900,1.006231,4.115604,"0.75,0.12,0.66,-3.05,-2.26,-1.59"
43,2026-07-27T13:49:44.664,1.780283,54.497400,0.7400,0.1300,0.6700,-1.8900,-2.7500,0.4300,1.006678,3.364446,"0.74,0.13,0.67,-1.89,-2.75,0.43"
44,2026-07-27T13:49:44.724,1.841139,60.855900,0.7300,0.1200,0.6900,-0.1800,-2.2000,1.1000,1.011632,2.466252,"0.73,0.12,0.69,-0.18,-2.20,1.10"
45,2026-07-27T13:49:44.725,1.841470,0.331000,0.7300,0.1200,0.6900,-0.5500,-1.1600,-1.5900,1.011632,2.043575,"0.73,0.12,0.69,-0.55,-1.16,-1.59"
46,2026-07-27T13:49:44.783,1.899863,58.393100,0.7300,0.1100,0.6900,-3.6600,-0.4300,-6.4700,1.010495,7.445898,"0.73,0.11,0.69,-3.66,-0.43,-6.47"
47,2026-07-27T13:49:44.843,1.959669,59.806500,0.7500,0.1100,0.6800,-8.0000,-0.3700,-10.3800,1.018332,13.110351,"0.75,0.11,0.68,-8.00,-0.37,-10.38"
48,2026-07-27T13:49:44.843,1.959853,0.183500,0.7600,0.1200,0.6600,-11.7800,-0.6100,-11.4100,1.013706,16.411234,"0.76,0.12,0.66,-11.78,-0.61,-11.41"
49,2026-07-27T13:49:44.904,2.020881,61.028100,0.7700,0.1500,0.6400,-13.6100,-0.6100,-9.6400,1.012423,16.689332,"0.77,0.15,0.64,-13.61,-0.61,-9.64"
50,2026-07-27T13:49:44.965,2.081368,60.486700,0.7700,0.1700,0.6300,-13.1800,-0.4900,-6.3500,1.009307,14.638135,"0.77,0.17,0.63,-13.18,-0.49,-6.35"
51,2026-07-27T13:49:44.966,2.082258,0.889900,0.7600,0.1800,0.6400,-11.1700,-0.8500,-2.9300,1.009752,11.579132,"0.76,0.18,0.64,-11.17,-0.85,-2.93"
52,2026-07-27T13:49:45.023,2.139661,57.403100,0.7500,0.1800,0.6600,-9.5800,-1.5300,-0.4900,1.015135,9.713774,"0.75,0.18,0.66,-9.58,-1.53,-0.49"
53,2026-07-27T13:49:45.083,2.199407,59.746600,0.7500,0.1800,0.6600,-9.2800,-1.5900,1.2800,1.015135,9.501837,"0.75,0.18,0.66,-9.28,-1.59,1.28"
54,2026-07-27T13:49:45.083,2.199690,0.282600,0.7300,0.1900,0.6500,-7.3900,-0.7900,3.9100,0.995741,8.397875,"0.73,0.19,0.65,-7.39,-0.79,3.91"
55,2026-07-27T13:49:45.143,2.259952,60.262400,0.7000,0.1700,0.6700,-2.5600,-0.0600,6.9600,0.983768,7.416118,"0.70,0.17,0.67,-2.56,-0.06,6.96"
56,2026-07-27T13:49:45.204,2.320885,60.933000,0.6500,0.1300,0.7300,0.5500,-0.6100,6.3500,0.986053,6.402898,"0.65,0.13,0.73,0.55,-0.61,6.35"
57,2026-07-27T13:49:45.204,2.320926,0.040200,0.6100,0.0800,0.8000,-6.1600,-3.9700,-4.2100,1.009208,8.451663,"0.61,0.08,0.80,-6.16,-3.97,-4.21"
58,2026-07-27T13:49:45.327,2.443621,122.696000,0.6100,-0.0300,0.8700,-62.8100,-14.3400,-59.7500,1.062968,87.868050,"0.61,-0.03,0.87,-62.81,-14.34,-59.75"
59,2026-07-27T13:49:45.327,2.443735,0.113300,0.6600,0.0000,0.8000,-96.3700,-11.3500,-82.5800,1.037111,127.418428,"0.66,0.00,0.80,-96.37,-11.35,-82.58"
60,2026-07-27T13:49:45.383,2.500054,56.319400,0.6600,0.0000,0.8000,-106.8100,-0.3100,-83.0100,1.037111,135.274285,"0.66,0.00,0.80,-106.81,-0.31,-83.01"
61,2026-07-27T13:49:45.445,2.561280,61.225900,0.7200,0.1200,0.7100,-103.0300,9.2200,-86.4300,1.018283,134.797382,"0.72,0.12,0.71,-103.03,9.22,-86.43"
62,2026-07-27T13:49:45.445,2.561670,0.389900,0.8100,0.2300,0.6300,-112.0600,4.8200,-115.3600,1.051618,160.899365,"0.81,0.23,0.63,-112.06,4.82,-115.36"
63,2026-07-27T13:49:45.503,2.619452,57.781600,0.9000,0.2400,0.5300,-123.2900,-12.8200,-133.9100,1.071681,182.473737,"0.90,0.24,0.53,-123.29,-12.82,-133.91"
64,2026-07-27T13:49:45.563,2.679354,59.902500,0.9000,0.1100,0.5100,-111.3300,-28.8100,-110.6600,1.040288,159.593297,"0.90,0.11,0.51,-111.33,-28.81,-110.66"
65,2026-07-27T13:49:45.623,2.739691,60.336500,0.6600,-0.0000,0.7800,-79.2800,-24.6600,-63.4200,1.021763,104.477416,"0.66,-0.00,0.78,-79.28,-24.66,-63.42"
66,2026-07-27T13:49:45.682,2.799119,59.428000,0.6600,-0.0200,0.7600,-73.9700,-15.2000,-63.0500,1.006777,98.376336,"0.66,-0.02,0.76,-73.97,-15.20,-63.05"
67,2026-07-27T13:49:45.683,2.799528,0.409500,0.7200,-0.0600,0.7300,-73.9700,-15.2000,-63.0500,1.027083,98.376336,"0.72,-0.06,0.73,-73.97,-15.20,-63.05"
68,2026-07-27T13:49:45.744,2.861149,61.621400,0.7400,-0.0500,0.7200,-67.3200,-12.7600,-59.9400,1.033683,91.036276,"0.74,-0.05,0.72,-67.32,-12.76,-59.94"
69,2026-07-27T13:49:45.805,2.921668,60.518100,0.7000,0.0100,0.7700,-61.2200,-17.9400,-50.9000,1.040673,81.612144,"0.70,0.01,0.77,-61.22,-17.94,-50.90"
70,2026-07-27T13:49:45.805,2.921798,0.130200,0.6400,0.0300,0.8300,-61.4000,-22.2800,-43.6400,1.048523,78.554491,"0.64,0.03,0.83,-61.40,-22.28,-43.64"
71,2026-07-27T13:49:45.863,2.979877,58.079700,0.6600,0.0000,0.8300,-69.4600,-18.7400,-50.6600,1.060424,87.990424,"0.66,0.00,0.83,-69.46,-18.74,-50.66"
72,2026-07-27T13:49:45.925,3.041454,61.576800,0.7600,-0.0000,0.7100,-79.4100,-13.4300,-70.1900,1.040048,106.831405,"0.76,-0.00,0.71,-79.41,-13.43,-70.19"
73,2026-07-27T13:49:45.925,3.041590,0.136200,0.8800,0.0400,0.5700,-92.1000,-19.3500,-91.5500,1.049238,131.294459,"0.88,0.04,0.57,-92.10,-19.35,-91.55"
74,2026-07-27T13:49:45.983,3.099597,58.006100,0.9400,0.0400,0.5500,-106.8100,-40.8900,-107.0600,1.089816,156.659541,"0.94,0.04,0.55,-106.81,-40.89,-107.06"
75,2026-07-27T13:49:46.044,3.160949,61.352100,0.8600,-0.0100,0.6800,-113.8900,-68.4200,-104.4900,1.096403,169.027775,"0.86,-0.01,0.68,-113.89,-68.42,-104.49"
76,2026-07-27T13:49:46.045,3.161401,0.451900,0.7100,-0.0200,0.8200,-106.0800,-79.9000,-78.7400,1.084850,154.392241,"0.71,-0.02,0.82,-106.08,-79.90,-78.74"
77,2026-07-27T13:49:46.103,3.220044,58.643500,0.6500,-0.1200,0.8300,-98.7500,-65.6700,-47.9100,1.061037,127.904181,"0.65,-0.12,0.83,-98.75,-65.67,-47.91"
78,2026-07-27T13:49:46.167,3.283898,63.853900,0.6900,-0.2700,0.7700,-97.6000,-37.0500,1.2800,1.068597,104.403548,"0.69,-0.27,0.77,-97.60,-37.05,1.28"
79,2026-07-27T13:49:46.167,3.284019,0.121400,0.7200,-0.0800,0.7200,-77.4500,-6.2900,58.7800,1.021372,97.432823,"0.72,-0.08,0.72,-77.45,-6.29,58.78"
80,2026-07-27T13:49:46.227,3.343493,59.473500,0.7100,0.2700,0.6600,-53.1600,14.4700,44.1900,1.006280,70.626642,"0.71,0.27,0.66,-53.16,14.47,44.19"
81,2026-07-27T13:49:46.284,3.400836,57.343400,0.7400,0.2100,0.7300,-84.4700,22.7700,-22.7700,1.060472,90.399816,"0.74,0.21,0.73,-84.47,22.77,-22.77"
82,2026-07-27T13:49:46.284,3.400993,0.156800,0.7600,-0.1900,0.9600,-156.3100,34.5500,-54.3800,1.239072,169.067155,"0.76,-0.19,0.96,-156.31,34.55,-54.38"
83,2026-07-27T13:49:46.348,3.465120,64.126900,0.7700,-0.3100,1.0600,-191.5900,49.7400,-33.9400,1.346328,200.830076,"0.77,-0.31,1.06,-191.59,49.74,-33.94"
84,2026-07-27T13:49:46.404,3.520501,55.380600,0.7800,-0.0300,0.9200,-184.6900,49.2600,-8.7900,1.206524,191.348394,"0.78,-0.03,0.92,-184.69,49.26,-8.79"
85,2026-07-27T13:49:46.404,3.520889,0.388000,0.7500,0.2100,0.7300,-173.5800,38.2700,-14.7700,1.067474,178.361325,"0.75,0.21,0.73,-173.58,38.27,-14.77"
86,2026-07-27T13:49:46.464,3.580500,59.611300,0.7100,0.3200,0.5600,-166.6300,34.1800,-43.3300,0.959218,175.531531,"0.71,0.32,0.56,-166.63,34.18,-43.33"
87,2026-07-27T13:49:46.523,3.640097,59.597600,0.6700,0.3800,0.3700,-145.2000,35.7100,-76.9700,0.854517,168.174389,"0.67,0.38,0.37,-145.20,35.71,-76.97"
88,2026-07-27T13:49:46.524,3.640643,0.546000,0.6800,0.3500,0.1900,-91.6700,35.1600,-96.1900,0.788036,137.448647,"0.68,0.35,0.19,-91.67,35.16,-96.19"
89,2026-07-27T13:49:46.583,3.700107,59.463100,0.7700,0.2800,0.1200,-8.0600,33.0800,-91.7400,0.828070,97.854369,"0.77,0.28,0.12,-8.06,33.08,-91.74"
90,2026-07-27T13:49:46.645,3.761973,61.866800,1.0900,0.0700,0.2000,45.2900,37.1700,-94.5400,1.110405,111.223220,"1.09,0.07,0.20,45.29,37.17,-94.54"
91,2026-07-27T13:49:46.646,3.762604,0.630400,1.4300,-0.5900,0.4400,3.2300,47.2400,-106.1400,1.608291,116.222847,"1.43,-0.59,0.44,3.23,47.24,-106.14"
92,2026-07-27T13:49:46.704,3.820929,58.325500,1.2500,-0.8600,0.7500,-56.4600,35.2200,-61.8300,1.692513,90.835725,"1.25,-0.86,0.75,-56.46,35.22,-61.83"
93,2026-07-27T13:49:46.764,3.880511,59.581600,0.8200,-0.2800,0.8600,-36.8000,4.5800,-0.7900,1.220819,37.092324,"0.82,-0.28,0.86,-36.80,4.58,-0.79"
94,2026-07-27T13:49:46.764,3.880687,0.176200,0.7300,0.0900,0.7200,16.3600,-13.2400,21.4200,1.029272,30.029379,"0.73,0.09,0.72,16.36,-13.24,21.42"
95,2026-07-27T13:49:46.824,3.940877,60.190200,0.7000,-0.0400,0.6600,24.1700,-13.6700,34.4800,0.962912,44.271076,"0.70,-0.04,0.66,24.17,-13.67,34.48"
96,2026-07-27T13:49:46.896,4.012203,71.326000,0.5400,-0.1500,0.7200,9.7000,-1.6500,45.4100,0.912414,46.463756,"0.54,-0.15,0.72,9.70,-1.65,45.41"
97,2026-07-27T13:49:46.896,4.012467,0.264000,0.4900,-0.0800,0.7500,10.2500,14.6500,37.2900,0.899444,41.354916,"0.49,-0.08,0.75,10.25,14.65,37.29"
98,2026-07-27T13:49:46.944,4.060868,48.401100,0.5700,0.0100,0.8100,-0.1800,28.6300,-3.8500,0.990505,28.888264,"0.57,0.01,0.81,-0.18,28.63,-3.85"
99,2026-07-27T13:49:47.003,4.119448,58.579900,0.6600,-0.0100,0.8800,-30.8800,38.9400,-67.5700,1.100045,83.878501,"0.66,-0.01,0.88,-30.88,38.94,-67.57"
100,2026-07-27T13:49:47.004,4.120629,1.180300,0.6700,-0.0500,0.9200,-47.7900,46.9400,-102.2300,1.139210,122.222014,"0.67,-0.05,0.92,-47.79,46.94,-102.23"
101,2026-07-27T13:49:47.065,4.182085,61.456400,0.6800,0.0300,0.8600,-24.6000,52.1900,-82.7000,1.096768,100.837722,"0.68,0.03,0.86,-24.60,52.19,-82.70"
102,2026-07-27T13:49:47.123,4.239833,57.747800,0.8200,0.1500,0.6600,-2.9900,51.2100,-85.2700,1.063250,99.510688,"0.82,0.15,0.66,-2.99,51.21,-85.27"
103,2026-07-27T13:49:47.123,4.239993,0.160100,0.9800,0.1500,0.4300,-40.5300,37.0500,-160.0300,1.080648,169.189197,"0.98,0.15,0.43,-40.53,37.05,-160.03"
104,2026-07-27T13:49:47.184,4.300802,60.808900,0.9300,0.0700,0.4600,-87.4600,6.4700,-201.7800,1.039904,220.014274,"0.93,0.07,0.46,-87.46,6.47,-201.78"
105,2026-07-27T13:49:47.243,4.359998,59.196600,0.6700,0.0200,0.7200,-68.4800,-22.6400,-131.1600,0.983717,149.683084,"0.67,0.02,0.72,-68.48,-22.64,-131.16"
106,2026-07-27T13:49:47.244,4.360449,0.450900,0.5200,-0.0100,0.8700,-27.0400,-31.6200,-41.5600,1.013607,58.806629,"0.52,-0.01,0.87,-27.04,-31.62,-41.56"
107,2026-07-27T13:49:47.303,4.420178,59.728800,0.5400,-0.0800,0.8500,-11.6600,-25.3900,-8.2400,1.010198,29.129114,"0.54,-0.08,0.85,-11.66,-25.39,-8.24"
108,2026-07-27T13:49:47.366,4.482283,62.105100,0.6100,-0.0600,0.8300,1.0400,-14.5300,0.4300,1.031795,14.573517,"0.61,-0.06,0.83,1.04,-14.53,0.43"
109,2026-07-27T13:49:47.367,4.483831,1.547900,0.6700,0.0900,0.8400,9.5800,-8.0000,-8.1200,1.078239,14.889956,"0.67,0.09,0.84,9.58,-8.00,-8.12"
110,2026-07-27T13:49:47.425,4.542017,58.186000,0.7400,0.0400,0.8100,-35.7700,-10.5600,-65.6100,1.097862,75.469720,"0.74,0.04,0.81,-35.77,-10.56,-65.61"
111,2026-07-27T13:49:47.483,4.600132,58.115100,0.8500,-0.2700,0.6900,-102.2300,-13.4900,-128.9100,1.127608,165.077985,"0.85,-0.27,0.69,-102.23,-13.49,-128.91"
112,2026-07-27T13:49:47.546,4.662889,62.756700,0.9100,-0.4700,0.6200,-109.8000,-12.3900,-105.7700,1.197247,152.960273,"0.91,-0.47,0.62,-109.80,-12.39,-105.77"
113,2026-07-27T13:49:47.546,4.663171,0.282200,0.8300,-0.3300,0.7100,-80.0200,-23.9900,-8.7900,1.141008,83.999908,"0.83,-0.33,0.71,-80.02,-23.99,-8.79"
114,2026-07-27T13:49:47.603,4.719777,56.605400,0.7400,-0.1500,0.8000,-84.5300,-49.0700,46.3300,1.100045,108.164942,"0.74,-0.15,0.80,-84.53,-49.07,46.33"
115,2026-07-27T13:49:47.604,4.720317,0.540900,0.7900,-0.2000,0.7800,-126.6500,-67.4400,24.9000,1.128051,145.630993,"0.79,-0.20,0.78,-126.65,-67.44,24.90"
116,2026-07-27T13:49:47.663,4.779825,59.507600,0.8600,-0.2000,0.8000,-130.9200,-72.4500,18.5500,1.191470,150.775168,"0.86,-0.20,0.80,-130.92,-72.45,18.55"
117,2026-07-27T13:49:47.724,4.840932,61.107500,0.8400,0.0500,0.8800,-78.0000,-66.6500,58.5300,1.217580,118.118514,"0.84,0.05,0.88,-78.00,-66.65,58.53"
118,2026-07-27T13:49:47.725,4.841555,0.622400,0.7300,0.1100,0.9000,-58.4100,-44.4300,53.8900,1.164045,91.048806,"0.73,0.11,0.90,-58.41,-44.43,53.89"
119,2026-07-27T13:49:47.783,4.899794,58.239400,0.6300,-0.1300,0.8900,-95.8300,-11.8400,-1.6500,1.098135,96.572755,"0.63,-0.13,0.89,-95.83,-11.84,-1.65"
120,2026-07-27T13:49:47.843,4.959834,60.040200,0.6200,-0.2000,0.8900,-127.8100,22.7700,-20.6300,1.102951,131.451382,"0.62,-0.20,0.89,-127.81,22.77,-20.63"
121,2026-07-27T13:49:47.844,4.960284,0.450000,0.6200,0.0200,0.7200,-139.7700,48.1000,-15.3800,0.950368,148.612945,"0.62,0.02,0.72,-139.77,48.10,-15.38"
122,2026-07-27T13:49:47.905,5.021879,61.594400,0.6400,0.2700,0.4100,-131.0400,53.2800,-31.0100,0.806598,144.816643,"0.64,0.27,0.41,-131.04,53.28,-31.01"
123,2026-07-27T13:49:47.965,5.082051,60.172500,0.7200,0.3400,0.1400,-92.5300,50.2300,-57.0100,0.808455,119.728835,"0.72,0.34,0.14,-92.53,50.23,-57.01"
124,2026-07-27T13:49:47.966,5.082885,0.833500,0.8900,0.2000,-0.0200,-34.8500,49.4400,-69.8900,0.912414,92.430775,"0.89,0.20,-0.02,-34.85,49.44,-69.89"
125,2026-07-27T13:49:48.026,5.142713,59.828500,1.3000,-0.6100,0.0200,20.9400,53.2800,-53.6500,1.436141,78.457406,"1.30,-0.61,0.02,20.94,53.28,-53.65"
126,2026-07-27T13:49:48.084,5.200615,57.902100,1.4000,-1.3200,0.4500,63.6600,47.4200,9.3400,1.976082,79.928015,"1.40,-1.32,0.45,63.66,47.42,9.34"
127,2026-07-27T13:49:48.148,5.264966,64.350200,0.1800,0.1400,0.9200,9.0900,-8.1200,24.7800,0.947840,27.615411,"0.18,0.14,0.92,9.09,-8.12,24.78"
128,2026-07-27T13:49:48.204,5.321007,56.041800,0.7200,0.4300,0.8800,-37.6600,-2.4400,-63.6600,1.215607,74.005573,"0.72,0.43,0.88,-37.66,-2.44,-63.66"
129,2026-07-27T13:49:48.205,5.321720,0.712600,0.7200,0.4300,0.8800,-28.6900,15.7500,-114.5600,1.215607,119.143494,"0.72,0.43,0.88,-28.69,15.75,-114.56"
130,2026-07-27T13:49:48.265,5.382062,60.341900,1.3200,0.0200,0.6300,-2.2000,12.3300,-77.3300,1.462771,78.337716,"1.32,0.02,0.63,-2.20,12.33,-77.33"
131,2026-07-27T13:49:48.323,5.439795,57.733500,1.1500,-0.1200,0.3300,30.7000,-8.4800,-29.5400,1.202414,43.439751,"1.15,-0.12,0.33,30.70,-8.48,-29.54"
132,2026-07-27T13:49:48.323,5.439947,0.151600,0.6300,0.2700,0.2800,36.5000,-8.6700,-36.1900,0.740405,52.126145,"0.63,0.27,0.28,36.50,-8.67,-36.19"
133,2026-07-27T13:49:48.385,5.501605,61.657700,0.5500,0.4400,0.6100,38.2100,20.2600,-9.2800,0.931773,44.233360,"0.55,0.44,0.61,38.21,20.26,-9.28"
134,2026-07-27T13:49:48.443,5.559900,58.294900,0.7300,-0.1800,0.9900,190.3700,47.1800,114.2600,1.243141,226.984662,"0.73,-0.18,0.99,190.37,47.18,114.26"
135,2026-07-27T13:49:48.507,5.623232,63.331900,0.6700,-0.1300,0.8200,167.2400,40.2200,54.8700,1.066865,180.548007,"0.67,-0.13,0.82,167.24,40.22,54.87"
136,2026-07-27T13:49:48.564,5.681167,57.935100,0.7300,-0.0400,0.6200,167.2400,40.2200,54.8700,0.958593,180.548007,"0.73,-0.04,0.62,167.24,40.22,54.87"
137,2026-07-27T13:49:48.565,5.681588,0.421300,0.8000,-0.0600,0.5300,65.4900,24.6000,-21.3000,0.961509,73.128586,"0.80,-0.06,0.53,65.49,24.60,-21.30"
138,2026-07-27T13:49:48.622,5.738934,57.346100,0.7700,-0.0100,0.5300,15.3200,8.9100,-17.4000,0.934826,24.836475,"0.77,-0.01,0.53,15.32,8.91,-17.40"
139,2026-07-27T13:49:48.683,5.799577,60.642600,0.7300,0.1900,0.5800,65.8000,1.2800,37.4800,0.951525,75.736575,"0.73,0.19,0.58,65.80,1.28,37.48"
140,2026-07-27T13:49:48.683,5.799864,0.287000,0.7100,0.3400,0.6400,118.9000,-2.6200,52.7300,1.014544,130.094302,"0.71,0.34,0.64,118.90,-2.62,52.73"
141,2026-07-27T13:49:48.744,5.860962,61.098500,0.7100,0.2900,0.7700,102.6000,-6.8400,24.7800,1.086784,105.771423,"0.71,0.29,0.77,102.60,-6.84,24.78"
142,2026-07-27T13:49:48.805,5.921530,60.568000,0.7000,0.0300,0.9100,43.8800,-8.7900,-4.0300,1.148477,44.932832,"0.70,0.03,0.91,43.88,-8.79,-4.03"
143,2026-07-27T13:49:48.805,5.921735,0.204700,0.7200,-0.2300,0.9400,1.0400,-4.6400,-11.9000,1.206192,12.814882,"0.72,-0.23,0.94,1.04,-4.64,-11.90"
