packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload
1,2026-07-27T12:57:25.107,0.457807,,-0.3700,-0.3800,0.2800,53.4100,-58.2900,-62.9900,0.599750,101.084580,"-0.37,-0.38,0.28,53.41,-58.29,-62.99"
2,2026-07-27T12:57:25.108,0.458399,0.592200,-0.7300,-0.0600,0.7600,-96.6200,-189.8200,-50.0500,1.055509,218.796845,"-0.73,-0.06,0.76,-96.62,-189.82,-50.05"
3,2026-07-27T12:57:25.125,0.475907,17.507400,-0.8400,0.2200,1.1100,-134.2200,-198.3000,51.7600,1.409291,244.983665,"-0.84,0.22,1.11,-134.22,-198.30,51.76"
4,2026-07-27T12:57:25.201,0.551802,75.895700,-0.7800,0.2600,1.1200,-107.9700,-129.6400,100.0400,1.389388,196.142938,"-0.78,0.26,1.12,-107.97,-129.64,100.04"
5,2026-07-27T12:57:25.202,0.552344,0.541700,-0.6100,0.1100,0.9700,-73.1200,-43.5800,94.9100,1.151130,127.489838,"-0.61,0.11,0.97,-73.12,-43.58,94.91"
6,2026-07-27T12:57:25.245,0.595949,43.604700,-0.5100,-0.0800,0.8800,-52.0000,-10.1900,71.2900,1.020245,88.826236,"-0.51,-0.08,0.88,-52.00,-10.19,71.29"
7,2026-07-27T12:57:25.291,0.642208,46.259600,-0.4900,-0.1100,0.8300,-33.0800,-16.8500,38.3900,0.970103,53.404129,"-0.49,-0.11,0.83,-33.08,-16.85,38.39"
8,2026-07-27T12:57:25.366,0.716581,74.372500,-0.5100,-0.0300,0.8600,-18.9800,-32.2900,24.6600,1.000300,44.844176,"-0.51,-0.03,0.86,-18.98,-32.29,24.66"
9,2026-07-27T12:57:25.368,0.718437,1.855700,-0.5000,0.0500,0.8800,-7.2000,-54.4400,18.3700,1.013361,57.905185,"-0.50,0.05,0.88,-7.20,-54.44,18.37"
10,2026-07-27T12:57:25.411,0.761891,43.454700,-0.4100,0.1200,0.9100,14.8300,-95.9500,-10.9900,1.005286,97.709321,"-0.41,0.12,0.91,14.83,-95.95,-10.99"
11,2026-07-27T12:57:25.441,0.791996,30.105000,-0.2900,0.1600,0.9500,28.2600,-135.3800,-58.4100,1.006082,150.126947,"-0.29,0.16,0.95,28.26,-135.38,-58.41"
12,2026-07-27T12:57:25.530,0.881223,89.227000,-0.2000,0.1400,0.9800,21.0600,-129.2700,-87.5900,1.009950,157.563526,"-0.20,0.14,0.98,21.06,-129.27,-87.59"
13,2026-07-27T12:57:25.531,0.881976,0.753100,-0.1800,0.0600,0.9900,6.2900,-90.6400,-85.0800,1.008018,124.474014,"-0.18,0.06,0.99,6.29,-90.64,-85.08"
14,2026-07-27T12:57:25.590,0.941036,59.059100,-0.1500,0.0100,1.0000,-2.0800,-59.6900,-64.3300,1.011237,87.781384,"-0.15,0.01,1.00,-2.08,-59.69,-64.33"
15,2026-07-27T12:57:25.605,0.955529,14.493800,-0.1000,0.0300,1.0000,-4.3900,-46.5100,-39.3700,1.005435,61.093773,"-0.10,0.03,1.00,-4.39,-46.51,-39.37"
16,2026-07-27T12:57:25.682,1.033096,77.567100,-0.0700,0.0400,1.0000,-6.1000,-46.5700,-25.3300,1.003245,53.362757,"-0.07,0.04,1.00,-6.10,-46.57,-25.33"
17,2026-07-27T12:57:25.684,1.034745,1.648200,-0.0400,0.0100,0.9800,-5.0000,-49.1900,-24.6600,0.980867,55.251893,"-0.04,0.01,0.98,-5.00,-49.19,-24.66"
18,2026-07-27T12:57:25.725,1.075572,40.827100,-0.0200,-0.0200,0.9700,2.8700,-45.3500,-25.9400,0.970412,52.323446,"-0.02,-0.02,0.97,2.87,-45.35,-25.94"
19,2026-07-27T12:57:25.770,1.121108,45.536100,0.0100,-0.0100,0.9800,12.2100,-44.0700,-20.7500,0.980102,50.217641,"0.01,-0.01,0.98,12.21,-44.07,-20.75"
20,2026-07-27T12:57:25.890,1.240691,119.582900,0.0300,0.0200,1.0000,17.2700,-43.8200,-10.8600,1.000650,48.336166,"0.03,0.02,1.00,17.27,-43.82,-10.86"
21,2026-07-27T12:57:25.890,1.241156,0.464900,0.0500,0.0500,1.0200,17.1500,-32.4700,-3.3000,1.022448,36.868868,"0.05,0.05,1.02,17.15,-32.47,-3.30"
22,2026-07-27T12:57:25.891,1.241383,0.227300,0.0500,0.0500,1.0100,13.5500,-18.6200,-0.6100,1.012472,23.036471,"0.05,0.05,1.01,13.55,-18.62,-0.61"
23,2026-07-27T12:57:25.950,1.300701,59.317700,0.0600,0.0500,0.9800,9.4000,-14.2200,-1.2800,0.983107,17.094057,"0.06,0.05,0.98,9.40,-14.22,-1.28"
24,2026-07-27T12:57:26.010,1.360718,60.017700,0.0800,0.0600,0.9700,3.9700,-18.0100,-3.1100,0.975141,18.702756,"0.08,0.06,0.97,3.97,-18.01,-3.11"
25,2026-07-27T12:57:26.010,1.361079,0.360500,0.1000,0.0700,1.0000,-7.2600,-25.3300,-4.8800,1.007422,26.797964,"0.10,0.07,1.00,-7.26,-25.33,-4.88"
26,2026-07-27T12:57:26.131,1.481504,120.424700,0.1300,0.0600,1.0000,-11.7200,-32.8400,-5.6200,1.010198,35.318669,"0.13,0.06,1.00,-11.72,-32.84,-5.62"
27,2026-07-27T12:57:26.131,1.482095,0.591100,0.1500,0.0500,0.9900,-1.7100,-35.2800,-4.0300,1.002547,35.550575,"0.15,0.05,0.99,-1.71,-35.28,-4.03"
28,2026-07-27T12:57:26.132,1.483161,1.066600,0.1800,0.0400,0.9800,2.0100,-37.4800,-2.2600,0.997196,37.601836,"0.18,0.04,0.98,2.01,-37.48,-2.26"
29,2026-07-27T12:57:26.190,1.540726,57.564400,0.2100,0.0400,0.9900,-2.8100,-35.6400,-0.4300,1.012818,35.753190,"0.21,0.04,0.99,-2.81,-35.64,-0.43"
30,2026-07-27T12:57:26.252,1.602337,61.611600,0.2200,0.0300,1.0000,-5.5500,-22.4600,2.9900,1.024353,23.327970,"0.22,0.03,1.00,-5.55,-22.46,2.99"
31,2026-07-27T12:57:26.252,1.602562,0.224700,0.2200,0.0300,0.9700,-2.9300,-7.5700,6.6500,0.995088,10.493441,"0.22,0.03,0.97,-2.93,-7.57,6.65"
32,2026-07-27T12:57:26.370,1.720390,117.828400,0.2000,0.0300,0.9400,3.3600,1.4600,8.7900,0.961509,9.522883,"0.20,0.03,0.94,3.36,1.46,8.79"
33,2026-07-27T12:57:26.370,1.720785,0.394100,0.2000,0.0400,0.9300,6.4100,0.7900,8.4200,0.952103,10.611720,"0.20,0.04,0.93,6.41,0.79,8.42"
34,2026-07-27T12:57:26.371,1.721562,0.777500,0.2100,0.0500,0.9500,5.8600,-4.5800,6.5900,0.974218,9.937007,"0.21,0.05,0.95,5.86,-4.58,6.59"
35,2026-07-27T12:57:26.490,1.840454,118.892300,0.2100,0.0700,0.9800,5.6800,-6.0400,4.1500,1.004689,9.271812,"0.21,0.07,0.98,5.68,-6.04,4.15"
36,2026-07-27T12:57:26.490,1.840910,0.456100,0.2100,0.0800,0.9800,5.9200,-3.0500,0.6700,1.005435,6.693116,"0.21,0.08,0.98,5.92,-3.05,0.67"
37,2026-07-27T12:57:26.490,1.841252,0.342100,0.2100,0.0700,0.9600,0.0000,0.2400,-6.5900,0.985190,6.594369,"0.21,0.07,0.96,0.00,0.24,-6.59"
38,2026-07-27T12:57:26.731,2.081713,240.461000,0.2200,0.0600,0.9400,-5.6800,-4.4600,-4.7600,0.967264,8.649370,"0.22,0.06,0.94,-5.68,-4.46,-4.76"
39,2026-07-27T12:57:26.732,2.082920,1.206800,0.2200,0.0500,0.9400,-11.1100,-10.9300,-2.6200,0.966695,15.803841,"0.22,0.05,0.94,-11.11,-10.93,-2.62"
40,2026-07-27T12:57:26.733,2.083720,0.799400,0.2300,0.0400,0.9600,-13.0600,-14.2200,-2.6900,0.987978,19.493796,"0.23,0.04,0.96,-13.06,-14.22,-2.69"
41,2026-07-27T12:57:26.733,2.084062,0.342100,0.2400,0.0400,0.9800,-13.4900,-14.8300,-3.1700,1.009752,20.296746,"0.24,0.04,0.98,-13.49,-14.83,-3.17"
42,2026-07-27T12:57:26.734,2.084323,0.260800,0.2500,0.0300,0.9800,-14.2200,-15.2600,-3.2300,1.011830,21.107082,"0.25,0.03,0.98,-14.22,-15.26,-3.23"
43,2026-07-27T12:57:26.734,2.084712,0.389300,0.2600,0.0100,0.9600,-16.6000,-15.5600,-3.6600,0.994636,23.044939,"0.26,0.01,0.96,-16.60,-15.56,-3.66"
44,2026-07-27T12:57:26.851,2.201758,117.046000,0.2700,-0.0100,0.9300,-22.2800,-15.2000,-4.5200,0.968452,27.347190,"0.27,-0.01,0.93,-22.28,-15.20,-4.52"
45,2026-07-27T12:57:26.852,2.202365,0.606800,0.2700,-0.0300,0.9100,-28.7500,-11.5400,-4.7000,0.949684,31.334073,"0.27,-0.03,0.91,-28.75,-11.54,-4.70"
46,2026-07-27T12:57:26.852,2.202583,0.218100,0.2900,-0.0400,0.9500,-32.2300,-5.0000,-1.8300,0.994082,32.666830,"0.29,-0.04,0.95,-32.23,-5.00,-1.83"
47,2026-07-27T12:57:26.910,2.260432,57.849000,0.3300,-0.0700,1.0700,-30.6400,-1.5300,3.1700,1.121918,30.841521,"0.33,-0.07,1.07,-30.64,-1.53,3.17"
48,2026-07-27T12:57:26.970,2.320495,60.063200,0.3400,-0.1000,1.0700,-24.7200,2.6900,7.3900,1.127165,25.940829,"0.34,-0.10,1.07,-24.72,2.69,7.39"
49,2026-07-27T12:57:26.970,2.320763,0.268200,0.3400,-0.1500,1.0200,-15.4400,15.0100,12.0200,1.085587,24.661186,"0.34,-0.15,1.02,-15.44,15.01,12.02"
50,2026-07-27T12:57:27.150,2.500347,179.583600,0.3100,-0.1700,0.9700,-15.4400,15.0100,12.0200,1.032424,24.661186,"0.31,-0.17,0.97,-15.44,15.01,12.02"
51,2026-07-27T12:57:27.150,2.500698,0.351200,0.2600,-0.1500,0.9400,0.8500,39.9200,26.3700,0.986762,47.850870,"0.26,-0.15,0.94,0.85,39.92,26.37"
52,2026-07-27T12:57:27.151,2.501424,0.726200,0.2000,-0.1100,0.9300,3.7800,42.7900,32.1000,0.957601,53.625390,"0.20,-0.11,0.93,3.78,42.79,32.10"
53,2026-07-27T12:57:27.152,2.503009,1.584500,0.1500,-0.0800,0.9400,5.1900,39.6100,33.8100,0.955249,52.335498,"0.15,-0.08,0.94,5.19,39.61,33.81"
54,2026-07-27T12:57:27.210,2.560569,57.560500,0.1100,-0.0600,0.9500,5.8600,34.0000,31.4900,0.958228,46.711451,"0.11,-0.06,0.95,5.86,34.00,31.49"
55,2026-07-27T12:57:27.210,2.561042,0.472600,0.0800,-0.0400,0.9600,5.6800,28.1400,26.3100,0.964158,38.940186,"0.08,-0.04,0.96,5.68,28.14,26.31"
56,2026-07-27T12:57:27.270,2.620396,59.354700,0.0600,-0.0400,0.9400,5.1300,23.0100,18.6200,0.942762,30.041328,"0.06,-0.04,0.94,5.13,23.01,18.62"
57,2026-07-27T12:57:27.390,2.740885,120.488500,0.0300,-0.0700,0.8900,7.4500,18.2500,7.6300,0.893252,21.137216,"0.03,-0.07,0.89,7.45,18.25,7.63"
58,2026-07-27T12:57:27.392,2.742435,1.549700,0.0400,-0.1000,0.8800,12.9400,11.2300,-3.5400,0.886566,17.495374,"0.04,-0.10,0.88,12.94,11.23,-3.54"
59,2026-07-27T12:57:27.392,2.742731,0.296800,0.0800,-0.1100,0.9100,16.0500,5.6800,-6.6500,0.920109,18.278058,"0.08,-0.11,0.91,16.05,5.68,-6.65"
60,2026-07-27T12:57:27.450,2.800943,58.211100,0.0900,-0.1100,0.9400,17.2700,6.9600,0.7900,0.950684,18.636486,"0.09,-0.11,0.94,17.27,6.96,0.79"
61,2026-07-27T12:57:27.450,2.801018,0.075800,0.0800,-0.0900,0.9300,22.3400,14.4000,12.5700,0.937763,29.401369,"0.08,-0.09,0.93,22.34,14.40,12.57"
62,2026-07-27T12:57:27.570,2.920630,119.611900,0.0400,-0.0600,0.8600,36.9300,33.6900,21.3600,0.863018,54.360745,"0.04,-0.06,0.86,36.93,33.69,21.36"
63,2026-07-27T12:57:27.570,2.921262,0.631800,0.0000,-0.0300,0.8200,56.0900,45.5900,22.8900,0.820549,75.818786,"0.00,-0.03,0.82,56.09,45.59,22.89"
64,2026-07-27T12:57:27.571,2.921628,0.365500,0.0200,-0.0100,0.8500,54.4400,23.1900,17.4000,0.850294,61.678600,"0.02,-0.01,0.85,54.44,23.19,17.40"
65,2026-07-27T12:57:27.631,2.981453,59.825400,0.0500,-0.0300,0.8800,41.2000,-6.4700,8.5400,0.881930,42.570324,"0.05,-0.03,0.88,41.20,-6.47,8.54"
66,2026-07-27T12:57:27.691,3.041344,59.890700,0.0200,0.0900,0.9300,45.9000,-8.2400,-5.0000,0.934559,46.901041,"0.02,0.09,0.93,45.90,-8.24,-5.00"
67,2026-07-27T12:57:27.691,3.042253,0.909100,-0.0600,0.3000,1.0400,40.2800,9.5800,-28.9900,1.084066,50.543792,"-0.06,0.30,1.04,40.28,9.58,-28.99"
68,2026-07-27T12:57:27.869,3.220039,177.786600,-0.1400,0.4100,1.1300,54.6900,47.0000,-43.8800,1.210207,84.412384,"-0.14,0.41,1.13,54.69,47.00,-43.88"
69,2026-07-27T12:57:27.870,3.220400,0.360700,-0.2500,0.4900,1.1500,127.1400,102.2300,-37.4100,1.274794,167.377001,"-0.25,0.49,1.15,127.14,102.23,-37.41"
70,2026-07-27T12:57:27.870,3.221067,0.667400,-0.3200,0.4900,1.1100,130.1300,99.7900,-32.7800,1.254831,167.231544,"-0.32,0.49,1.11,130.13,99.79,-32.78"
71,2026-07-27T12:57:27.871,3.221783,0.715300,-0.3800,0.4000,1.0500,26.9200,39.4300,-41.8100,1.186128,63.462488,"-0.38,0.40,1.05,26.92,39.43,-41.81"
72,2026-07-27T12:57:28.111,3.461486,239.703700,-0.4800,0.3500,1.1300,-68.3600,1.6500,-53.8900,1.276636,87.062875,"-0.48,0.35,1.13,-68.36,1.65,-53.89"
73,2026-07-27T12:57:28.111,3.462245,0.758200,-0.5400,0.2900,1.1800,-95.5800,14.5300,-57.7400,1.329699,112.608014,"-0.54,0.29,1.18,-95.58,14.53,-57.74"
74,2026-07-27T12:57:28.112,3.462710,0.465700,-0.5100,0.2800,0.9600,-80.5100,46.4500,-50.4200,1.122542,105.743269,"-0.51,0.28,0.96,-80.51,46.45,-50.42"
75,2026-07-27T12:57:28.112,3.462785,0.074500,-0.3800,0.2000,0.7600,-88.3800,39.1800,-40.8900,0.872926,104.967085,"-0.38,0.20,0.76,-88.38,39.18,-40.89"
76,2026-07-27T12:57:28.113,3.463646,0.861000,-0.1300,-0.0100,0.6800,-107.9700,-0.8500,-32.9600,0.692387,112.892006,"-0.13,-0.01,0.68,-107.97,-0.85,-32.96"
77,2026-07-27T12:57:28.113,3.464074,0.427900,0.1900,-0.2300,0.4400,-87.3400,-51.7000,-12.8200,0.531601,102.301114,"0.19,-0.23,0.44,-87.34,-51.70,-12.82"
78,2026-07-27T12:57:28.171,3.521339,57.264800,0.3900,-0.3900,0.3500,-27.0400,-114.5600,24.0500,0.653223,120.139742,"0.39,-0.39,0.35,-27.04,-114.56,24.05"
79,2026-07-27T12:57:28.171,3.521854,0.515000,0.3600,-0.2300,0.6900,25.9400,-156.8000,49.8700,0.811542,166.571728,"0.36,-0.23,0.69,25.94,-156.80,49.87"
80,2026-07-27T12:57:28.289,3.640028,118.174800,0.1800,0.2200,1.1400,55.2400,-156.3700,22.3400,1.174904,167.338310,"0.18,0.22,1.14,55.24,-156.37,22.34"
81,2026-07-27T12:57:28.290,3.640410,0.381300,-0.0300,0.5100,1.3900,79.1000,-104.8000,-32.0400,1.480912,135.153289,"-0.03,0.51,1.39,79.10,-104.80,-32.04"
82,2026-07-27T12:57:28.290,3.640913,0.503600,-0.2700,0.4300,1.2900,86.3600,-14.9500,-30.5200,1.386326,92.806371,"-0.27,0.43,1.29,86.36,-14.95,-30.52"
83,2026-07-27T12:57:28.530,3.880468,239.554800,-0.4800,0.1900,1.2900,51.2100,67.3800,30.7600,1.389460,90.048354,"-0.48,0.19,1.29,51.21,67.38,30.76"
84,2026-07-27T12:57:28.530,3.880754,0.285800,-0.5300,0.2000,1.4200,-9.2800,126.1000,41.3200,1.528823,133.021317,"-0.53,0.20,1.42,-9.28,126.10,41.32"
85,2026-07-27T12:57:28.531,3.881672,0.917900,-0.5400,0.3300,1.2200,-43.4000,150.4500,-20.5700,1.374373,157.930008,"-0.54,0.33,1.22,-43.40,150.45,-20.57"
86,2026-07-27T12:57:28.531,3.882307,0.634800,-0.5600,0.2200,1.1600,-58.7800,160.2200,-50.1700,1.306752,177.883573,"-0.56,0.22,1.16,-58.78,160.22,-50.17"
87,2026-07-27T12:57:28.532,3.883100,0.793000,-0.4900,0.0400,1.2600,-19.0400,113.4000,-28.3200,1.352516,118.423410,"-0.49,0.04,1.26,-19.04,113.40,-28.32"
88,2026-07-27T12:57:28.533,3.883750,0.650000,-0.3900,0.1400,0.9800,118.7100,-29.3600,-26.0000,1.064002,125.020293,"-0.39,0.14,0.98,118.71,-29.36,-26.00"
89,2026-07-27T12:57:28.590,3.940414,56.664900,-0.2800,0.3600,0.5000,232.3600,-122.9900,-40.5300,0.676757,266.008253,"-0.28,0.36,0.50,232.36,-122.99,-40.53"
90,2026-07-27T12:57:28.650,4.000402,59.987500,-0.0300,0.5900,0.2400,235.9600,-72.0200,-30.2700,0.637652,248.556382,"-0.03,0.59,0.24,235.96,-72.02,-30.27"
91,2026-07-27T12:57:28.650,4.000725,0.322600,0.4600,0.8600,0.5600,190.3700,27.0400,9.5200,1.124633,192.516308,"0.46,0.86,0.56,190.37,27.04,9.52"
92,2026-07-27T12:57:28.830,4.180669,179.944700,0.7500,0.7900,1.3200,142.6400,36.5000,95.4000,1.711432,175.441100,"0.75,0.79,1.32,142.64,36.50,95.40"
93,2026-07-27T12:57:28.830,4.181204,0.534400,0.5600,0.5400,1.7100,129.0900,-84.2300,165.4700,1.878643,226.139872,"0.56,0.54,1.71,129.09,-84.23,165.47"
94,2026-07-27T12:57:28.831,4.181879,0.675600,0.2200,0.4100,1.5400,116.2100,-221.5600,167.9100,1.608757,301.309419,"0.22,0.41,1.54,116.21,-221.56,167.91"
95,2026-07-27T12:57:28.831,4.182220,0.341100,0.0200,0.3600,1.2100,53.5300,-244.6300,138.3100,1.262577,286.075084,"0.02,0.36,1.21,53.53,-244.63,138.31"
96,2026-07-27T12:57:28.890,4.240463,58.242400,0.1700,0.4400,0.8500,57.3700,-147.7700,92.5900,0.972111,183.576137,"0.17,0.44,0.85,57.37,-147.77,92.59"
97,2026-07-27T12:57:28.890,4.240790,0.327300,0.4200,0.5700,0.4800,128.3600,-2.4400,67.0200,0.855395,144.823767,"0.42,0.57,0.48,128.36,-2.44,67.02"
98,2026-07-27T12:57:28.950,4.300749,59.958600,0.5200,0.6000,0.2700,118.7100,110.9000,69.4600,0.838630,176.679274,"0.52,0.60,0.27,118.71,110.90,69.46"
99,2026-07-27T12:57:29.070,4.420393,119.644100,0.5300,0.5500,0.0300,49.9300,157.5300,72.9400,0.764395,180.634851,"0.53,0.55,0.03,49.93,157.53,72.94"
100,2026-07-27T12:57:29.070,4.421157,0.764400,0.3800,0.6000,-0.0700,62.2600,204.2200,60.4200,0.713653,221.884412,"0.38,0.60,-0.07,62.26,204.22,60.42"
101,2026-07-27T12:57:29.071,4.421520,0.363200,0.3100,0.7600,0.0400,102.2900,260.1300,12.8200,0.821766,279.812819,"0.31,0.76,0.04,102.29,260.13,12.82"
102,2026-07-27T12:57:29.250,4.600712,179.191300,0.2900,0.8700,-0.0600,75.7400,257.3200,-17.1500,0.919021,268.782910,"0.29,0.87,-0.06,75.74,257.32,-17.15"
103,2026-07-27T12:57:29.250,4.601127,0.415200,0.1400,1.0200,-0.0900,80.7500,247.0100,-11.2300,1.033489,260.116542,"0.14,1.02,-0.09,80.75,247.01,-11.23"
104,2026-07-27T12:57:29.251,4.601405,0.278600,-0.0000,1.2200,0.1000,89.6000,237.3700,-61.2200,1.224091,260.999167,"-0.00,1.22,0.10,89.60,237.37,-61.22"
105,2026-07-27T12:57:29.251,4.602198,0.792500,-0.1100,1.1100,0.2600,45.3500,202.3900,-126.5900,1.145338,242.988400,"-0.11,1.11,0.26,45.35,202.39,-126.59"
106,2026-07-27T12:57:29.252,4.602982,0.784200,-0.2400,0.7100,0.3800,3.9700,175.1700,-106.9300,0.840298,205.266448,"-0.24,0.71,0.38,3.97,175.17,-106.93"
107,2026-07-27T12:57:29.370,4.721160,118.177500,-0.3500,0.5000,0.4100,-4.3300,138.6100,-67.2000,0.735255,154.101658,"-0.35,0.50,0.41,-4.33,138.61,-67.20"
108,2026-07-27T12:57:29.371,4.722122,0.962000,-0.5100,0.7700,0.4700,9.6400,45.1700,-102.9700,1.036291,112.854240,"-0.51,0.77,0.47,9.64,45.17,-102.97"
109,2026-07-27T12:57:29.372,4.722817,0.695600,-0.6700,1.0300,0.3700,19.2300,-94.3600,-157.3500,1.283238,184.479335,"-0.67,1.03,0.37,19.23,-94.36,-157.35"
110,2026-07-27T12:57:29.490,4.840845,118.028100,-0.5900,0.9700,0.1800,-25.3900,-310.7300,-183.6500,1.149522,361.835747,"-0.59,0.97,0.18,-25.39,-310.73,-183.65"
111,2026-07-27T12:57:29.491,4.841427,0.581100,-0.4600,0.7700,0.2800,-83.2500,-370.7900,-204.2200,0.939628,431.418121,"-0.46,0.77,0.28,-83.25,-370.79,-204.22"
112,2026-07-27T12:57:29.491,4.842010,0.583200,-0.3500,0.4900,0.5600,-179.6300,-339.3600,-257.5700,0.822314,462.357493,"-0.35,0.49,0.56,-179.63,-339.36,-257.57"
113,2026-07-27T12:57:29.550,4.901228,59.218400,-0.1400,0.3000,0.7700,-359.7400,-157.5300,-305.9100,0.838153,497.804677,"-0.14,0.30,0.77,-359.74,-157.53,-305.91"
114,2026-07-27T12:57:29.610,4.960969,59.740500,0.0100,0.0100,1.0200,-454.1600,41.6300,-261.1100,1.020098,525.521450,"0.01,0.01,1.02,-454.16,41.63,-261.11"
115,2026-07-27T12:57:29.611,4.961919,0.950900,-0.0800,-0.3900,1.2200,-346.6800,108.9500,-89.1700,1.283316,374.176982,"-0.08,-0.39,1.22,-346.68,108.95,-89.17"
116,2026-07-27T12:57:29.851,5.201445,239.525700,-0.3400,-0.6800,1.2100,-194.0900,71.8400,119.0200,1.429021,238.741857,"-0.34,-0.68,1.21,-194.09,71.84,119.02"
117,2026-07-27T12:57:29.852,5.202424,0.978500,-0.5100,-0.4800,1.0200,-119.4500,24.8400,241.0900,1.237295,270.203102,"-0.51,-0.48,1.02,-119.45,24.84,241.09"
118,2026-07-27T12:57:29.853,5.203515,1.091100,-0.5700,-0.0400,0.6200,-161.1900,36.0100,245.3600,0.843149,295.770968,"-0.57,-0.04,0.62,-161.19,36.01,245.36"
119,2026-07-27T12:57:29.854,5.204460,0.945700,-0.6900,-0.6000,0.3300,-140.9900,99.0600,150.6300,0.972111,228.867780,"-0.69,-0.60,0.33,-140.99,99.06,150.63"
120,2026-07-27T12:57:29.854,5.205024,0.563500,-0.7400,-0.6500,0.6600,-23.8000,193.6600,30.5800,1.185622,197.498790,"-0.74,-0.65,0.66,-23.80,193.66,30.58"
121,2026-07-27T12:57:29.855,5.205466,0.442300,-0.7700,-0.8800,0.8400,18.5500,231.4500,-58.7200,1.439757,239.502074,"-0.77,-0.88,0.84,18.55,231.45,-58.72"
122,2026-07-27T12:57:29.911,5.262282,56.815700,-0.7400,-1.1500,0.7400,18.5500,231.4500,-58.7200,1.554895,239.502074,"-0.74,-1.15,0.74,18.55,231.45,-58.72"
123,2026-07-27T12:57:29.971,5.321415,59.132500,-0.7800,-1.0800,0.4000,-57.1300,94.8500,-36.6200,1.390971,116.624971,"-0.78,-1.08,0.40,-57.13,94.85,-36.62"
124,2026-07-27T12:57:29.971,5.322234,0.820000,-0.7000,-0.5600,0.0900,-115.9700,52.4300,135.8000,0.900944,186.117129,"-0.70,-0.56,0.09,-115.97,52.43,135.80"
125,2026-07-27T12:57:30.092,5.442967,120.732300,-0.4500,0.0700,-0.1200,-111.0200,31.8000,276.5500,0.470956,299.694149,"-0.45,0.07,-0.12,-111.02,31.80,276.55"
126,2026-07-27T12:57:30.149,5.500271,57.304700,-0.3400,0.4800,-0.2500,-109.4400,106.7500,274.6600,0.639140,314.341839,"-0.34,0.48,-0.25,-109.44,106.75,274.66"
127,2026-07-27T12:57:30.150,5.500652,0.380300,-0.6200,1.0700,-0.3000,-223.0200,183.7800,209.7800,1.272517,357.100346,"-0.62,1.07,-0.30,-223.02,183.78,209.78"
128,2026-07-27T12:57:30.151,5.501623,0.971400,-0.9300,1.4100,-0.3600,-197.5700,138.9200,103.0900,1.727021,262.602779,"-0.93,1.41,-0.36,-197.57,138.92,103.09"
129,2026-07-27T12:57:30.271,5.621634,120.010800,-0.8600,0.8600,-0.3200,-67.5000,46.3900,17.1500,1.257617,83.680372,"-0.86,0.86,-0.32,-67.50,46.39,17.15"
130,2026-07-27T12:57:30.272,5.622718,1.083600,-0.7700,0.1600,-0.1800,-130.3100,0.0600,-3.6600,0.806784,130.361403,"-0.77,0.16,-0.18,-130.31,0.06,-3.66"
131,2026-07-27T12:57:30.273,5.623436,0.718300,-0.9400,-0.0800,-0.1900,-248.3500,4.8200,-67.5000,0.962341,257.404749,"-0.94,-0.08,-0.19,-248.35,4.82,-67.50"
132,2026-07-27T12:57:30.451,5.801440,178.004600,-1.1800,0.1100,-0.3700,-177.4900,6.4100,-135.5000,1.241531,223.392118,"-1.18,0.11,-0.37,-177.49,6.41,-135.50"
133,2026-07-27T12:57:30.451,5.802107,0.666400,-1.1300,0.3100,-0.4600,65.1900,-21.0600,-121.0300,1.258809,139.073796,"-1.13,0.31,-0.46,65.19,-21.06,-121.03"
134,2026-07-27T12:57:30.452,5.802611,0.504600,-0.8700,0.3400,-0.3200,211.4900,-44.3100,-43.0900,0.987370,220.336434,"-0.87,0.34,-0.32,211.49,-44.31,-43.09"
135,2026-07-27T12:57:30.452,5.803066,0.454700,-0.7200,0.2700,-0.1800,175.4800,-58.7800,21.6100,0.789747,186.320452,"-0.72,0.27,-0.18,175.48,-58.78,21.61"
136,2026-07-27T12:57:30.453,5.803459,0.392600,-0.8500,0.1900,-0.1600,93.9900,-30.6400,18.4900,0.885551,100.572411,"-0.85,0.19,-0.16,93.99,-30.64,18.49"
137,2026-07-27T12:57:30.511,5.861679,58.220300,-1.1000,0.2100,-0.2200,36.7400,37.4100,-18.9200,1.141271,55.743180,"-1.10,0.21,-0.22,36.74,37.41,-18.92"
138,2026-07-27T12:57:30.631,5.981381,119.701800,-1.1400,0.1800,-0.1800,45.0400,48.8300,-26.0000,1.168075,71.337021,"-1.14,0.18,-0.18,45.04,48.83,-26.00"
139,2026-07-27T12:57:30.631,5.982138,0.756900,-0.9900,-0.0200,0.0100,85.2700,1.4000,-23.3800,0.990252,88.428261,"-0.99,-0.02,0.01,85.27,1.40,-23.38"
140,2026-07-27T12:57:30.632,5.982579,0.440800,-0.9100,-0.2700,0.0800,95.3400,-24.0500,-42.8500,0.952575,107.257823,"-0.91,-0.27,0.08,95.34,-24.05,-42.85"
141,2026-07-27T12:57:30.690,6.041233,58.654400,-0.9800,-0.4400,-0.0100,75.2000,-0.3700,-80.5700,1.074290,110.212076,"-0.98,-0.44,-0.01,75.20,-0.37,-80.57"
