packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload
1,2026-08-03T12:19:26.490,0.027785,,0.2700,0.3700,-1.8700,-250.3100,284.3600,-16.6600,1.925279,379.200819,"0.27,0.37,-1.87,-250.31,284.36,-16.66"
2,2026-08-03T12:19:26.517,0.055492,27.706600,0.7900,0.9700,-3.2600,-8.8500,163.4500,-118.4100,3.491790,202.027605,"0.79,0.97,-3.26,-8.85,163.45,-118.41"
3,2026-08-03T12:19:26.562,0.100502,45.009700,2.4300,0.4000,-1.2600,301.6400,-220.8900,-265.8700,2.766315,458.765669,"2.43,0.40,-1.26,301.64,-220.89,-265.87"
4,2026-08-03T12:19:26.608,0.145829,45.327500,3.9300,-1.5900,2.4200,345.5200,-538.5100,-272.9500,4.881537,695.613968,"3.93,-1.59,2.42,345.52,-538.51,-272.95"
5,2026-08-03T12:19:26.638,0.176211,30.382200,4.0000,-1.5700,4.0000,156.8000,-342.4700,17.9400,5.870681,377.085911,"4.00,-1.57,4.00,156.80,-342.47,17.94"
6,2026-08-03T12:19:26.699,0.237022,60.810400,2.6300,1.1000,1.5900,29.5400,326.1100,378.0500,3.264200,500.142126,"2.63,1.10,1.59,29.54,326.11,378.05"
7,2026-08-03T12:19:26.743,0.280996,43.973700,0.6700,1.9000,-2.5600,95.5800,770.2600,268.9800,3.257683,821.453738,"0.67,1.90,-2.56,95.58,770.26,268.98"
8,2026-08-03T12:19:26.758,0.296672,15.676500,1.3900,0.3000,-3.2800,232.9700,390.8100,-156.3100,3.574983,481.082418,"1.39,0.30,-3.28,232.97,390.81,-156.31"
9,2026-08-03T12:19:26.803,0.341628,44.956400,3.1900,-1.0300,-0.0600,276.7900,-383.4800,-314.2100,3.352700,567.800615,"3.19,-1.03,-0.06,276.79,-383.48,-314.21"
10,2026-08-03T12:19:26.848,0.385921,44.292900,3.1500,-1.0600,3.3800,224.8500,-737.9800,-154.9700,4.740306,786.884810,"3.15,-1.06,3.38,224.85,-737.98,-154.97"
11,2026-08-03T12:19:26.877,0.415683,29.761900,1.5500,-0.3500,3.9900,190.9800,-483.4000,38.0200,4.294776,521.147235,"1.55,-0.35,3.99,190.98,-483.40,38.02"
12,2026-08-03T12:19:26.928,0.466174,50.491000,0.1000,0.2200,2.3100,137.5700,7.0200,128.2300,2.322606,188.195957,"0.10,0.22,2.31,137.57,7.02,128.23"
13,2026-08-03T12:19:26.968,0.506378,40.203500,-0.5200,0.2500,0.5700,32.2300,295.9000,123.1100,0.811049,322.105037,"-0.52,0.25,0.57,32.23,295.90,123.11"
14,2026-08-03T12:19:27.002,0.540319,33.940800,-0.5000,-0.1400,-0.0100,-56.5200,282.5900,54.9900,0.519326,293.386296,"-0.50,-0.14,-0.01,-56.52,282.59,54.99"
15,2026-08-03T12:19:27.042,0.580615,40.296700,-0.2800,-0.4300,0.3400,-139.4000,101.8100,4.2100,0.615549,172.671249,"-0.28,-0.43,0.34,-139.40,101.81,4.21"
16,2026-08-03T12:19:27.090,0.627887,47.271900,0.0000,-0.4800,0.8600,-133.1200,-40.8900,-24.7800,0.984886,141.446014,"0.00,-0.48,0.86,-133.12,-40.89,-24.78"
17,2026-08-03T12:19:27.117,0.655662,27.775100,0.3000,-0.3400,1.1200,-24.2900,-53.1600,-69.2100,1.208305,90.587051,"0.30,-0.34,1.12,-24.29,-53.16,-69.21"
18,2026-08-03T12:19:27.163,0.700866,45.203900,0.3100,-0.1800,1.0700,54.3800,20.1400,-97.6000,1.128450,113.527812,"0.31,-0.18,1.07,54.38,20.14,-97.60"
19,2026-08-03T12:19:27.208,0.746134,45.267800,0.2100,-0.1600,0.9500,50.1700,84.3500,-69.0900,0.986002,120.022412,"0.21,-0.16,0.95,50.17,84.35,-69.09"
20,2026-08-03T12:19:27.238,0.776318,30.183900,0.2100,-0.2300,0.9200,-0.7900,56.3400,4.2100,0.971288,56.502600,"0.21,-0.23,0.92,-0.79,56.34,4.21"
21,2026-08-03T12:19:27.283,0.820760,44.442300,0.2500,-0.3400,0.9200,-0.7900,56.3400,4.2100,1.012176,56.502600,"0.25,-0.34,0.92,-0.79,56.34,4.21"
22,2026-08-03T12:19:27.327,0.865620,44.859900,0.2700,-0.4700,0.9200,-5.9200,-10.3800,52.4900,1.067801,53.832991,"0.27,-0.47,0.92,-5.92,-10.38,52.49"
23,2026-08-03T12:19:27.358,0.895821,30.201400,0.1700,-0.4600,0.9100,-4.3300,26.4900,43.5800,1.033731,51.182862,"0.17,-0.46,0.91,-4.33,26.49,43.58"
24,2026-08-03T12:19:27.403,0.941496,45.674300,0.0100,-0.4000,0.9000,-4.5800,54.9300,30.3300,0.984937,62.914149,"0.01,-0.40,0.90,-4.58,54.93,30.33"
25,2026-08-03T12:19:27.449,0.986769,45.273600,-0.0400,-0.3800,0.8900,7.3200,34.4800,-9.9500,0.968556,36.625883,"-0.04,-0.38,0.89,7.32,34.48,-9.95"
26,2026-08-03T12:19:27.478,1.016309,29.539700,-0.0100,-0.3700,0.9200,5.8600,-12.8800,-42.4800,0.991665,44.774819,"-0.01,-0.37,0.92,5.86,-12.88,-42.48"
27,2026-08-03T12:19:27.522,1.060541,44.232300,-0.0200,-0.3400,0.9500,-6.5900,-28.7500,-31.5600,1.009208,43.197502,"-0.02,-0.34,0.95,-6.59,-28.75,-31.56"
28,2026-08-03T12:19:27.568,1.105929,45.387900,-0.0300,-0.3600,0.9600,-14.6500,-21.7900,-14.3400,1.025719,29.917590,"-0.03,-0.36,0.96,-14.65,-21.79,-14.34"
29,2026-08-03T12:19:27.599,1.137417,31.488300,-0.0100,-0.3900,0.9700,-13.7900,-17.7600,-10.0700,1.045514,24.637098,"-0.01,-0.39,0.97,-13.79,-17.76,-10.07"
30,2026-08-03T12:19:27.643,1.180795,43.377400,-0.0000,-0.4100,0.9500,-8.9100,-11.9000,-3.2300,1.034698,15.212856,"-0.00,-0.41,0.95,-8.91,-11.90,-3.23"
31,2026-08-03T12:19:27.687,1.225547,44.752500,-0.0100,-0.4100,0.9400,-6.8400,-4.5800,1.6500,1.025573,8.395505,"-0.01,-0.41,0.94,-6.84,-4.58,1.65"
32,2026-08-03T12:19:27.749,1.286918,61.370700,-0.0100,-0.4300,0.9000,-5.6800,-0.7300,-2.9300,0.997497,6.432744,"-0.01,-0.43,0.90,-5.68,-0.73,-2.93"
33,2026-08-03T12:19:27.808,1.346194,59.275400,-0.0200,-0.4500,0.8700,-6.0400,-1.1600,-11.7800,0.979694,13.288928,"-0.02,-0.45,0.87,-6.04,-1.16,-11.78"
34,2026-08-03T12:19:27.808,1.346618,0.424700,-0.0600,-0.4300,0.8900,-2.3200,-4.3900,-32.0400,0.990252,32.422463,"-0.06,-0.43,0.89,-2.32,-4.39,-32.04"
35,2026-08-03T12:19:27.868,1.406516,59.897800,-0.1200,-0.3400,0.9400,4.6400,-3.3000,-59.5700,1.006777,59.841495,"-0.12,-0.34,0.94,4.64,-3.30,-59.57"
36,2026-08-03T12:19:27.928,1.465951,59.434700,-0.2500,-0.3600,1.0300,-0.6700,4.5800,-76.6000,1.119375,76.739724,"-0.25,-0.36,1.03,-0.67,4.58,-76.60"
37,2026-08-03T12:19:27.928,1.466519,0.568500,-0.5300,-0.4400,1.1700,2.1400,26.3100,-73.5500,1.357719,78.143446,"-0.53,-0.44,1.17,2.14,26.31,-73.55"
38,2026-08-03T12:19:28.047,1.585678,119.158800,-0.7400,-0.3200,1.2100,18.5500,45.1700,-45.9600,1.453994,67.057833,"-0.74,-0.32,1.21,18.55,45.17,-45.96"
39,2026-08-03T12:19:28.048,1.586101,0.422800,-0.5300,-0.2400,1.0400,-6.8400,36.3800,-40.3400,1.191679,54.750394,"-0.53,-0.24,1.04,-6.84,36.38,-40.34"
40,2026-08-03T12:19:28.048,1.586414,0.313400,0.0700,-0.3700,0.8600,-64.0900,20.2600,-63.7200,0.938829,92.618757,"0.07,-0.37,0.86,-64.09,20.26,-63.72"
41,2026-08-03T12:19:28.107,1.645647,59.233000,0.6000,-0.4500,0.8700,-98.4500,11.4700,-63.9000,1.148651,117.928679,"0.60,-0.45,0.87,-98.45,11.47,-63.90"
42,2026-08-03T12:19:28.168,1.706158,60.510700,0.7100,-0.4600,0.8600,-69.7600,16.6000,-43.6400,1.206358,83.943238,"0.71,-0.46,0.86,-69.76,16.60,-43.64"
43,2026-08-03T12:19:28.168,1.706470,0.311700,0.4900,-0.3700,0.7500,8.5400,38.0900,-23.0700,0.969278,45.343187,"0.49,-0.37,0.75,8.54,38.09,-23.07"
44,2026-08-03T12:19:28.228,1.765819,59.349300,0.2900,-0.3000,0.7200,50.7200,41.0800,-29.7200,0.832166,71.717245,"0.29,-0.30,0.72,50.72,41.08,-29.72"
45,2026-08-03T12:19:28.288,1.826170,60.351500,0.3200,-0.4000,0.7700,43.7600,6.1600,-79.3500,0.924824,90.825689,"0.32,-0.40,0.77,43.76,6.16,-79.35"
46,2026-08-03T12:19:28.288,1.826654,0.484000,0.4100,-0.5000,0.8300,28.5000,-35.3400,-106.8700,1.052141,116.113576,"0.41,-0.50,0.83,28.50,-35.34,-106.87"
47,2026-08-03T12:19:28.348,1.886150,59.495600,0.3700,-0.4800,0.8200,22.5200,-42.6000,-71.1700,1.019657,85.948120,"0.37,-0.48,0.82,22.52,-42.60,-71.17"
48,2026-08-03T12:19:28.408,1.946183,60.033000,0.2900,-0.4400,0.8200,25.5700,-26.2500,-24.8400,0.974731,44.270905,"0.29,-0.44,0.82,25.57,-26.25,-24.84"
49,2026-08-03T12:19:28.408,1.946641,0.458000,0.2400,-0.4400,0.8400,13.3700,-20.7500,-1.8900,0.978162,24.756646,"0.24,-0.44,0.84,13.37,-20.75,-1.89"
50,2026-08-03T12:19:28.468,2.006210,59.569000,0.2800,-0.4700,0.9400,-4.0900,-31.3700,5.9200,1.087612,32.184645,"0.28,-0.47,0.94,-4.09,-31.37,5.92"
51,2026-08-03T12:19:28.527,2.065333,59.122700,0.3500,-0.4800,0.9400,15.6200,-45.5900,19.8400,1.111980,52.115814,"0.35,-0.48,0.94,15.62,-45.59,19.84"
52,2026-08-03T12:19:28.527,2.065716,0.383200,0.3000,-0.3800,0.8100,51.1500,-34.4200,50.4800,0.943663,79.682428,"0.30,-0.38,0.81,51.15,-34.42,50.48"
53,2026-08-03T12:19:28.588,2.126443,60.726900,0.2000,-0.3000,0.8500,77.0900,5.0000,65.0600,0.923309,100.998375,"0.20,-0.30,0.85,77.09,5.00,65.06"
54,2026-08-03T12:19:28.648,2.186271,59.828100,0.0900,-0.2100,0.8900,141.1100,61.1000,33.9400,0.918858,157.471158,"0.09,-0.21,0.89,141.11,61.10,33.94"
55,2026-08-03T12:19:28.649,2.187415,1.144600,-0.0200,-0.0400,0.8800,152.4000,100.8300,-29.0500,0.881136,185.030677,"-0.02,-0.04,0.88,152.40,100.83,-29.05"
56,2026-08-03T12:19:28.708,2.246531,59.115100,-0.0300,-0.0100,1.0200,13.6100,88.3800,-71.5900,1.020490,114.548612,"-0.03,-0.01,1.02,13.61,88.38,-71.59"
57,2026-08-03T12:19:28.768,2.306201,59.670800,0.0100,-0.1000,1.1100,-110.1100,57.8600,-70.5600,1.114540,143.005962,"0.01,-0.10,1.11,-110.11,57.86,-70.56"
58,2026-08-03T12:19:28.769,2.307341,1.139600,0.0000,-0.2400,1.0000,-139.4700,58.2900,-53.4700,1.028397,160.339159,"0.00,-0.24,1.00,-139.47,58.29,-53.47"
59,2026-08-03T12:19:28.828,2.365932,58.591300,-0.1000,-0.4600,0.7400,-208.8600,94.9700,-37.9000,0.877040,232.547222,"-0.10,-0.46,0.74,-208.86,94.97,-37.90"
60,2026-08-03T12:19:28.948,2.485870,119.937600,-0.2000,-0.6100,0.5000,-286.5000,114.2000,-25.2700,0.813695,309.455106,"-0.20,-0.61,0.50,-286.50,114.20,-25.27"
61,2026-08-03T12:19:28.948,2.486440,0.570500,-0.1900,-0.6300,0.5200,-195.6200,78.7400,11.9000,0.838689,211.207912,"-0.19,-0.63,0.52,-195.62,78.74,11.90"
62,2026-08-03T12:19:28.948,2.486695,0.254600,-0.2000,-0.5600,0.6900,-15.5000,43.0300,61.6500,0.910879,76.762969,"-0.20,-0.56,0.69,-15.50,43.03,61.65"
63,2026-08-03T12:19:29.007,2.545729,59.033500,-0.2700,-0.5300,0.7500,59.6900,40.5900,80.8100,0.957236,108.354512,"-0.27,-0.53,0.75,59.69,40.59,80.81"
64,2026-08-03T12:19:29.008,2.546072,0.343500,-0.3400,-0.6000,0.7100,42.1100,38.4500,70.2500,0.989798,90.480479,"-0.34,-0.60,0.71,42.11,38.45,70.25"
65,2026-08-03T12:19:29.068,2.605749,59.677000,-0.3400,-0.6300,0.7200,45.7800,18.1300,51.3900,1.015332,71.171886,"-0.34,-0.63,0.72,45.78,18.13,51.39"
66,2026-08-03T12:19:29.128,2.666443,60.694200,-0.3000,-0.5700,0.8200,96.9800,-0.1200,42.6000,1.042737,105.924005,"-0.30,-0.57,0.82,96.98,-0.12,42.60"
67,2026-08-03T12:19:29.128,2.666738,0.294400,-0.3200,-0.4600,0.9300,130.9800,14.7700,40.4100,1.085772,137.865447,"-0.32,-0.46,0.93,130.98,14.77,40.41"
68,2026-08-03T12:19:29.188,2.726485,59.747600,-0.3800,-0.3600,0.9800,123.9000,48.7700,39.8600,1.111036,138.991160,"-0.38,-0.36,0.98,123.90,48.77,39.86"
69,2026-08-03T12:19:29.249,2.787082,60.596500,-0.4300,-0.3000,0.9900,86.9100,63.4200,39.4300,1.120268,114.586951,"-0.43,-0.30,0.99,86.91,63.42,39.43"
70,2026-08-03T12:19:29.250,2.787801,0.719300,-0.4700,-0.3400,0.9700,26.4300,47.1800,37.4100,1.130221,65.757170,"-0.47,-0.34,0.97,26.43,47.18,37.41"
71,2026-08-03T12:19:29.308,2.845953,58.151600,-0.4800,-0.4500,0.9900,-23.6800,20.0800,22.5200,1.188697,38.354911,"-0.48,-0.45,0.99,-23.68,20.08,22.52"
72,2026-08-03T12:19:29.367,2.905610,59.657500,-0.4400,-0.4900,1.0000,-31.8600,-4.2700,-14.3400,1.197372,35.198410,"-0.44,-0.49,1.00,-31.86,-4.27,-14.34"
73,2026-08-03T12:19:29.368,2.905896,0.285800,-0.4100,-0.4300,0.9300,-6.7100,-16.3600,-54.3800,1.103585,57.182673,"-0.41,-0.43,0.93,-6.71,-16.36,-54.38"
74,2026-08-03T12:19:29.428,2.966294,60.398100,-0.4200,-0.3300,0.8200,16.2400,-5.0000,-73.6100,0.978621,75.545812,"-0.42,-0.33,0.82,16.24,-5.00,-73.61"
75,2026-08-03T12:19:29.488,3.026182,59.887600,-0.4400,-0.2900,0.7500,11.4100,18.6200,-63.4200,0.916624,67.074503,"-0.44,-0.29,0.75,11.41,18.62,-63.42"
76,2026-08-03T12:19:29.488,3.026676,0.494000,-0.4900,-0.2800,0.7000,-21.0600,34.9700,-35.1000,0.899166,53.837111,"-0.49,-0.28,0.70,-21.06,34.97,-35.10"
77,2026-08-03T12:19:29.548,3.086089,59.413500,-0.5400,-0.3600,0.6800,-67.2600,34.4200,5.0000,0.940000,75.720829,"-0.54,-0.36,0.68,-67.26,34.42,5.00"
78,2026-08-03T12:19:29.607,3.145341,59.251800,-0.5500,-0.5500,0.7200,-93.2600,23.5600,43.5200,1.059906,105.576946,"-0.55,-0.55,0.72,-93.26,23.56,43.52"
79,2026-08-03T12:19:29.608,3.146336,0.994800,-0.5400,-0.6800,0.7700,-83.0700,14.4000,36.3200,1.160560,91.799386,"-0.54,-0.68,0.77,-83.07,14.40,36.32"
80,2026-08-03T12:19:29.727,3.265622,119.286200,-0.5500,-0.7700,0.7500,-60.4900,20.9400,-47.0600,1.207435,79.449149,"-0.55,-0.77,0.75,-60.49,20.94,-47.06"
81,2026-08-03T12:19:29.728,3.266501,0.878700,-0.6000,-0.8800,0.6400,-56.8800,38.3900,-144.8400,1.242578,160.273991,"-0.60,-0.88,0.64,-56.88,38.39,-144.84"
82,2026-08-03T12:19:29.729,3.267577,1.076700,-0.6600,-0.9000,0.4900,-67.8100,30.2700,-163.0900,1.218893,179.200494,"-0.66,-0.90,0.49,-67.81,30.27,-163.09"
83,2026-08-03T12:19:29.788,3.326530,58.953000,-0.7000,-0.8800,0.3700,-72.2700,-2.2000,-125.0600,1.183765,144.456902,"-0.70,-0.88,0.37,-72.27,-2.20,-125.06"
84,2026-08-03T12:19:29.849,3.387270,60.740100,-0.7200,-0.8900,0.2500,-72.6300,-19.2300,-104.3700,1.171751,128.600182,"-0.72,-0.89,0.25,-72.63,-19.23,-104.37"
85,2026-08-03T12:19:29.849,3.387625,0.354800,-0.7400,-0.8800,0.1300,-65.1900,-3.4800,-114.2000,1.157108,131.542717,"-0.74,-0.88,0.13,-65.19,-3.48,-114.20"
86,2026-08-03T12:19:29.908,3.446576,58.950600,-0.7500,-0.7600,0.0600,-47.3000,47.4200,-134.2200,1.069439,150.003183,"-0.75,-0.76,0.06,-47.30,47.42,-134.22"
87,2026-08-03T12:19:29.967,3.505680,59.103900,-0.7000,-0.5700,0.1100,-27.7100,123.0500,-143.3100,0.909395,190.910719,"-0.70,-0.57,0.11,-27.71,123.05,-143.31"
88,2026-08-03T12:19:29.968,3.506015,0.335200,-0.6500,-0.4000,0.2700,-13.8500,190.5500,-129.2700,0.809568,230.676956,"-0.65,-0.40,0.27,-13.85,190.55,-129.27"
89,2026-08-03T12:19:30.028,3.565901,59.886400,-0.6900,-0.2900,0.4500,-6.8400,226.6800,-98.3300,0.873327,247.182922,"-0.69,-0.29,0.45,-6.84,226.68,-98.33"
90,2026-08-03T12:19:30.088,3.626263,60.361800,-0.7700,-0.2900,0.5900,-12.8200,237.6700,-54.4400,1.012472,244.162026,"-0.77,-0.29,0.59,-12.82,237.67,-54.44"
91,2026-08-03T12:19:30.088,3.626688,0.424900,-0.8200,-0.4200,0.6900,-40.2200,229.9800,7.1400,1.151043,233.579598,"-0.82,-0.42,0.69,-40.22,229.98,7.14"
92,2026-08-03T12:19:30.148,3.685944,59.256100,-0.8600,-0.5100,0.7000,-70.6200,206.4800,67.5000,1.220533,228.423783,"-0.86,-0.51,0.70,-70.62,206.48,67.50"
93,2026-08-03T12:19:30.267,3.805490,119.546100,-0.9700,-0.4800,0.6800,-69.6400,184.0200,109.9200,1.278163,225.378562,"-0.97,-0.48,0.68,-69.64,184.02,109.92"
94,2026-08-03T12:19:30.268,3.805761,0.270400,-1.1200,-0.4500,0.7400,-28.4400,179.4400,151.4900,1.415804,236.551828,"-1.12,-0.45,0.74,-28.44,179.44,151.49"
95,2026-08-03T12:19:30.268,3.806395,0.634100,-1.2600,-0.5100,0.9700,44.1900,187.9300,205.6900,1.669910,282.097177,"-1.26,-0.51,0.97,44.19,187.93,205.69"
96,2026-08-03T12:19:30.388,3.925920,119.525700,-1.3200,-0.5600,1.2000,136.0500,190.8600,267.8800,1.869759,355.944991,"-1.32,-0.56,1.20,136.05,190.86,267.88"
97,2026-08-03T12:19:30.388,3.926459,0.538100,-1.2300,-0.6400,1.3200,191.2800,165.4100,314.3900,1.914393,403.471906,"-1.23,-0.64,1.32,191.28,165.41,314.39"
98,2026-08-03T12:19:30.389,3.926866,0.407400,-0.9700,-0.8100,1.3000,165.2800,97.4100,312.7400,1.813009,366.895754,"-0.97,-0.81,1.30,165.28,97.41,312.74"
99,2026-08-03T12:19:30.448,3.986046,59.180500,-0.7700,-0.8800,1.1600,100.2800,-0.6700,236.8800,1.647088,257.232700,"-0.77,-0.88,1.16,100.28,-0.67,236.88"
100,2026-08-03T12:19:30.448,3.986335,0.288900,-0.7800,-0.7200,0.9000,59.4500,-97.4700,97.8400,1.391690,150.357471,"-0.78,-0.72,0.90,59.45,-97.47,97.84"
101,2026-08-03T12:19:30.507,4.045615,59.279300,-0.8600,-0.4200,0.6300,63.9000,-148.1900,-30.4000,1.145818,164.218288,"-0.86,-0.42,0.63,63.90,-148.19,-30.40"
102,2026-08-03T12:19:30.568,4.105746,60.131200,-0.8400,-0.1900,0.5200,79.4700,-128.7200,-75.5000,1.006032,169.069717,"-0.84,-0.19,0.52,79.47,-128.72,-75.50"
103,2026-08-03T12:19:30.568,4.106148,0.401900,-0.7800,-0.1900,0.5400,63.4800,-74.7100,-36.6800,0.967523,104.674337,"-0.78,-0.19,0.54,63.48,-74.71,-36.68"
104,2026-08-03T12:19:30.628,4.166084,59.936100,-0.8000,-0.4300,0.5500,16.1100,-40.1000,34.7900,1.061791,55.478700,"-0.80,-0.43,0.55,16.11,-40.10,34.79"
105,2026-08-03T12:19:30.688,4.225868,59.784600,-0.8700,-0.7500,0.4900,-43.2700,-40.4700,84.2300,1.248799,102.979642,"-0.87,-0.75,0.49,-43.27,-40.47,84.23"
106,2026-08-03T12:19:30.688,4.226434,0.565800,-0.9000,-0.9600,0.3900,-99.9800,-56.4600,81.6000,1.372480,140.862671,"-0.90,-0.96,0.39,-99.98,-56.46,81.60"
107,2026-08-03T12:19:30.748,4.286475,60.041100,-0.9200,-0.9900,0.2900,-136.1100,-69.0900,41.5000,1.382245,158.182206,"-0.92,-0.99,0.29,-136.11,-69.09,41.50"
108,2026-08-03T12:19:30.868,4.406116,119.640200,-0.9700,-0.8300,0.2500,-136.2300,-73.7900,12.5700,1.300884,155.439962,"-0.97,-0.83,0.25,-136.23,-73.79,12.57"
109,2026-08-03T12:19:30.868,4.406684,0.568800,-1.1900,-0.1200,0.0600,-132.9300,-70.9800,36.0100,1.197539,154.936327,"-1.19,-0.12,0.06,-132.93,-70.98,36.01"
110,2026-08-03T12:19:30.869,4.407016,0.332200,-1.3300,0.2400,-0.0100,-224.1800,-63.6600,136.6000,1.351518,270.127429,"-1.33,0.24,-0.01,-224.18,-63.66,136.60"
111,2026-08-03T12:19:30.928,4.465851,58.834200,-1.1200,-0.3500,0.1800,-298.8300,-57.5000,218.5700,1.187139,374.671141,"-1.12,-0.35,0.18,-298.83,-57.50,218.57"
112,2026-08-03T12:19:30.928,4.466263,0.412300,-0.9500,-0.7100,0.2800,-147.7700,-18.6800,122.3800,1.218606,192.773908,"-0.95,-0.71,0.28,-147.77,-18.68,122.38"
113,2026-08-03T12:19:30.988,4.526296,60.032900,-0.9500,-0.5700,0.3500,84.8400,59.1400,-74.8900,1.161852,127.686637,"-0.95,-0.57,0.35,84.84,59.14,-74.89"
114,2026-08-03T12:19:31.048,4.586531,60.234800,-0.9900,-0.3800,0.4300,131.4100,121.4000,-175.7800,1.144290,250.809004,"-0.99,-0.38,0.43,131.41,121.40,-175.78"
115,2026-08-03T12:19:31.049,4.587161,0.630200,-1.0700,-0.3900,0.6300,-10.5600,151.5500,-152.7700,1.301499,215.447416,"-1.07,-0.39,0.63,-10.56,151.55,-152.77"
116,2026-08-03T12:19:31.108,4.646189,59.028200,-1.0300,-0.5100,0.8700,-142.3300,166.3800,-89.6600,1.441492,236.598920,"-1.03,-0.51,0.87,-142.33,166.38,-89.66"
117,2026-08-03T12:19:31.167,4.705712,59.523100,-0.8400,-0.5800,0.9900,-135.2500,159.9100,-58.4700,1.422006,217.445422,"-0.84,-0.58,0.99,-135.25,159.91,-58.47"
118,2026-08-03T12:19:31.168,4.706113,0.400400,-0.7300,-0.5100,0.9500,-36.6800,108.2800,-84.9000,1.302114,142.400810,"-0.73,-0.51,0.95,-36.68,108.28,-84.90"
119,2026-08-03T12:19:31.227,4.765636,59.523700,-0.7900,-0.3600,0.8000,31.4300,14.7100,-131.7100,1.180551,136.204820,"-0.79,-0.36,0.80,31.43,14.71,-131.71"
120,2026-08-03T12:19:31.288,4.826148,60.511700,-0.8600,-0.2200,0.6400,9.1600,-75.4400,-149.7800,1.094349,167.955791,"-0.86,-0.22,0.64,9.16,-75.44,-149.78"
121,2026-08-03T12:19:31.288,4.826558,0.410400,-0.8100,-0.1400,0.5400,-50.4800,-116.7000,-132.3900,0.983514,183.559888,"-0.81,-0.14,0.54,-50.48,-116.70,-132.39"
122,2026-08-03T12:19:31.348,4.885869,59.310400,-0.7200,-0.1100,0.5200,-62.1300,-110.5300,-98.2700,0.894930,160.418237,"-0.72,-0.11,0.52,-62.13,-110.53,-98.27"
123,2026-08-03T12:19:31.407,4.945735,59.866400,-0.6700,-0.1000,0.5200,-14.5900,-92.5900,-62.4400,0.853991,112.625618,"-0.67,-0.10,0.52,-14.59,-92.59,-62.44"
124,2026-08-03T12:19:31.408,4.946192,0.457100,-0.6900,-0.0900,0.5100,37.2900,-91.0600,-23.9900,0.862728,101.281725,"-0.69,-0.09,0.51,37.29,-91.06,-23.99"
125,2026-08-03T12:19:31.468,5.005978,59.785500,-0.8000,-0.1300,0.5100,47.0000,-111.2100,27.0400,0.957601,123.724798,"-0.80,-0.13,0.51,47.00,-111.21,27.04"
126,2026-08-03T12:19:31.528,5.066016,60.037900,-0.9600,-0.2300,0.5100,10.4400,-147.5800,90.3900,1.111126,173.375898,"-0.96,-0.23,0.51,10.44,-147.58,90.39"
127,2026-08-03T12:19:31.528,5.066390,0.374000,-1.1200,-0.3700,0.4900,-48.7700,-190.4900,152.4700,1.277263,248.821329,"-1.12,-0.37,0.49,-48.77,-190.49,152.47"
128,2026-08-03T12:19:31.588,5.125832,59.441900,-1.1900,-0.5000,0.4200,-105.4100,-226.5600,195.2500,1.357387,317.117114,"-1.19,-0.50,0.42,-105.41,-226.56,195.25"
129,2026-08-03T12:19:31.648,5.186187,60.355000,-1.1300,-0.5700,0.2900,-141.3600,-240.6000,205.4400,1.298422,346.520711,"-1.13,-0.57,0.29,-141.36,-240.60,205.44"
130,2026-08-03T12:19:31.648,5.186539,0.352600,-1.0400,-0.5600,0.1900,-155.2700,-219.9100,180.3000,1.196370,324.001961,"-1.04,-0.56,0.19,-155.27,-219.91,180.30"
131,2026-08-03T12:19:31.708,5.245823,59.283800,-0.9600,-0.5400,0.1600,-157.5300,-169.8000,138.1800,1.113014,269.706235,"-0.96,-0.54,0.16,-157.53,-169.80,138.18"
132,2026-08-03T12:19:31.827,5.365246,119.422500,-0.8700,-0.5600,0.1800,-141.1700,-109.8600,104.5500,1.050190,207.192884,"-0.87,-0.56,0.18,-141.17,-109.86,104.55"
133,2026-08-03T12:19:31.890,5.428556,63.310200,-0.7800,-0.5700,0.2300,-88.0100,-47.9100,73.6100,0.993076,124.336480,"-0.78,-0.57,0.23,-88.01,-47.91,73.61"
134,2026-08-03T12:19:31.891,5.429115,0.559400,-0.7800,-0.5000,0.2900,-4.5200,16.6000,32.4100,0.970824,36.693303,"-0.78,-0.50,0.29,-4.52,16.60,32.41"
135,2026-08-03T12:19:31.891,5.429546,0.431100,-0.8600,-0.4100,0.3800,68.6600,71.7800,5.3100,1.025719,99.472409,"-0.86,-0.41,0.38,68.66,71.78,5.31"
136,2026-08-03T12:19:31.892,5.430000,0.453600,-0.9400,-0.4100,0.4900,86.6700,96.9800,24.7200,1.136574,132.392929,"-0.94,-0.41,0.49,86.67,96.98,24.72"
137,2026-08-03T12:19:31.948,5.486103,56.102800,-0.9400,-0.5700,0.5900,46.6300,86.7900,81.1200,1.247638,127.621767,"-0.94,-0.57,0.59,46.63,86.79,81.12"
138,2026-08-03T12:19:32.008,5.545935,59.832800,-0.8400,-0.7800,0.6500,1.9500,59.3900,122.5600,1.317763,136.205463,"-0.84,-0.78,0.65,1.95,59.39,122.56"
139,2026-08-03T12:19:32.008,5.546238,0.302200,-0.7000,-0.8800,0.6500,2.7500,30.5200,99.9100,1.298807,104.503785,"-0.70,-0.88,0.65,2.75,30.52,99.91"
