packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload
771,2026-07-27T13:58:00.090,32.312927,0.588500,-0.2400,-0.4800,-0.3600,30.0300,4.9400,-82.5800,0.646220,88.009436,"-0.24,-0.48,-0.36,30.03,4.94,-82.58"
772,2026-07-27T13:58:00.091,32.313534,0.607400,-0.2300,-0.4900,-0.2600,4.5800,-25.5700,-25.2700,0.600500,36.240505,"-0.23,-0.49,-0.26,4.58,-25.57,-25.27"
773,2026-07-27T13:58:00.091,32.314196,0.661700,-0.1900,-0.6100,-0.2100,-42.6600,-18.1300,42.4200,0.672533,62.833342,"-0.19,-0.61,-0.21,-42.66,-18.13,42.42"
774,2026-07-27T13:58:00.092,32.315348,1.152000,-0.0900,-0.8400,-0.2700,-87.8900,-2.9900,123.1700,0.886905,151.342133,"-0.09,-0.84,-0.27,-87.89,-2.99,123.17"
775,2026-07-27T13:58:00.093,32.316004,0.656600,0.1100,-1.2200,-0.4700,-114.3800,-20.7500,214.7200,1.312021,244.168027,"0.11,-1.22,-0.47,-114.38,-20.75,214.72"
776,2026-07-27T13:58:00.151,32.373583,57.578400,0.4400,-1.8800,-0.8000,-131.7100,-79.0400,328.4300,2.089976,362.575662,"0.44,-1.88,-0.80,-131.71,-79.04,328.43"
777,2026-07-27T13:58:00.151,32.374137,0.554500,0.8800,-2.7000,-1.1500,-138.5500,-163.0900,432.2500,3.063805,482.322001,"0.88,-2.70,-1.15,-138.55,-163.09,432.25"
778,2026-07-27T13:58:00.339,32.562356,188.218700,1.3000,-3.2900,-1.3400,-101.6200,-239.8700,466.9800,3.782816,534.728493,"1.30,-3.29,-1.34,-101.62,-239.87,466.98"
779,2026-07-27T13:58:00.340,32.562681,0.324900,1.6200,-3.3500,-1.2800,-12.7600,-273.7400,440.8000,3.935137,519.038578,"1.62,-3.35,-1.28,-12.76,-273.74,440.80"
780,2026-07-27T13:58:00.340,32.563028,0.346600,1.7600,-2.9300,-1.0200,77.8800,-250.2400,405.8800,3.566917,483.139655,"1.76,-2.93,-1.02,77.88,-250.24,405.88"
781,2026-07-27T13:58:00.341,32.563509,0.481100,1.7200,-2.3000,-0.7000,119.9300,-180.7900,386.3500,2.956078,443.096549,"1.72,-2.30,-0.70,119.93,-180.79,386.35"
782,2026-07-27T13:58:00.509,32.732027,168.518100,1.5800,-1.6500,-0.3900,114.6900,-102.9700,364.6900,2.317542,395.923494,"1.58,-1.65,-0.39,114.69,-102.97,364.69"
783,2026-07-27T13:58:00.510,32.733267,1.239900,1.4500,-1.1300,-0.1300,85.3900,-54.1400,317.3800,1.842905,333.095566,"1.45,-1.13,-0.13,85.39,-54.14,317.38"
784,2026-07-27T13:58:00.512,32.734767,1.500100,1.3500,-0.7300,0.0800,54.6300,-30.8800,236.7600,1.536815,244.935316,"1.35,-0.73,0.08,54.63,-30.88,236.76"
785,2026-07-27T13:58:00.513,32.735578,0.811200,1.2400,-0.3800,0.1200,47.7900,7.8100,126.8900,1.302459,135.815876,"1.24,-0.38,0.12,47.79,7.81,126.89"
786,2026-07-27T13:58:00.514,32.736876,1.297800,1.1600,-0.1800,-0.1100,58.7200,88.5000,4.3300,1.179025,106.296930,"1.16,-0.18,-0.11,58.72,88.50,4.33"
787,2026-07-27T13:58:00.633,32.855492,118.616500,1.1500,-0.3400,-0.5200,59.9400,191.1600,-116.3300,1.307096,231.662725,"1.15,-0.34,-0.52,59.94,191.16,-116.33"
788,2026-07-27T13:58:00.633,32.856159,0.666600,1.1700,-0.8900,-0.8900,45.7800,266.2400,-235.3500,1.718459,358.286434,"1.17,-0.89,-0.89,45.78,266.24,-235.35"
789,2026-07-27T13:58:00.634,32.856710,0.551400,1.2200,-1.6600,-1.0900,26.1200,268.3700,-353.7000,2.330687,444.756564,"1.22,-1.66,-1.09,26.12,268.37,-353.70"
790,2026-07-27T13:58:00.748,32.970821,114.110600,1.3800,-2.4600,-1.1500,16.4200,191.8900,-466.9800,3.046063,505.135337,"1.38,-2.46,-1.15,16.42,191.89,-466.98"
791,2026-07-27T13:58:00.748,32.971104,0.283400,1.5000,-2.9700,-1.1300,17.8800,95.5800,-550.9000,3.513944,559.415803,"1.50,-2.97,-1.13,17.88,95.58,-550.90"
792,2026-07-27T13:58:00.748,32.971352,0.248200,1.2300,-2.8500,-1.1200,5.3700,98.7500,-533.2000,3.299970,542.293868,"1.23,-2.85,-1.12,5.37,98.75,-533.20"
793,2026-07-27T13:58:00.807,33.030160,58.807200,0.5800,-2.0900,-1.1300,-21.9700,234.5000,-370.4200,2.445690,438.957751,"0.58,-2.09,-1.13,-21.97,234.50,-370.42"
794,2026-07-27T13:58:00.867,33.090185,60.025700,-0.0400,-1.1900,-1.0200,-34.6700,354.1300,-153.5600,1.567833,387.544500,"-0.04,-1.19,-1.02,-34.67,354.13,-153.56"
795,2026-07-27T13:58:00.868,33.090593,0.407600,-0.3400,-0.6900,-0.7600,-21.2400,304.1400,-25.1500,1.081342,305.916328,"-0.34,-0.69,-0.76,-21.24,304.14,-25.15"
796,2026-07-27T13:58:00.928,33.150560,59.966700,-0.2900,-0.5900,-0.5500,3.1100,100.9500,-3.8500,0.857146,101.071248,"-0.29,-0.59,-0.55,3.11,100.95,-3.85"
797,2026-07-27T13:58:01.108,33.330471,179.911000,-0.0300,-0.6700,-0.5000,19.1000,-115.4800,-7.0800,0.836540,117.262811,"-0.03,-0.67,-0.50,19.10,-115.48,-7.08"
798,2026-07-27T13:58:01.108,33.330878,0.407300,0.2500,-0.8000,-0.5400,21.6700,-238.9500,17.6400,0.997046,240.578181,"0.25,-0.80,-0.54,21.67,-238.95,17.64"
799,2026-07-27T13:58:01.109,33.331950,1.071800,0.5100,-0.9300,-0.5600,14.1000,-260.1300,75.3800,1.199417,271.198398,"0.51,-0.93,-0.56,14.10,-260.13,75.38"
800,2026-07-27T13:58:01.110,33.332775,0.824900,0.7300,-1.0400,-0.5800,-5.9200,-216.9800,150.2700,1.396746,264.000833,"0.73,-1.04,-0.58,-5.92,-216.98,150.27"
801,2026-07-27T13:58:01.110,33.333310,0.535100,0.8300,-1.2000,-0.6400,-51.2100,-142.8800,232.1200,1.593267,277.338877,"0.83,-1.20,-0.64,-51.21,-142.88,232.12"
802,2026-07-27T13:58:01.168,33.390880,57.570500,0.8600,-1.4400,-0.7300,-110.2900,-86.4300,302.4900,1.829235,333.368009,"0.86,-1.44,-0.73,-110.29,-86.43,302.49"
803,2026-07-27T13:58:01.361,33.584073,193.192500,0.9200,-1.6000,-0.7600,-140.7500,-88.5600,319.9500,1.995996,360.584856,"0.92,-1.60,-0.76,-140.75,-88.56,319.95"
804,2026-07-27T13:58:01.362,33.585164,1.091100,0.9800,-1.5100,-0.7200,-119.5100,-122.5000,286.9300,1.938788,334.092375,"0.98,-1.51,-0.72,-119.51,-122.50,286.93"
805,2026-07-27T13:58:01.363,33.585870,0.705900,0.9900,-1.2200,-0.6200,-65.0000,-139.9500,244.0800,1.689053,288.766426,"0.99,-1.22,-0.62,-65.00,-139.95,244.08"
806,2026-07-27T13:58:01.364,33.586536,0.666200,0.9300,-0.5000,-0.4200,25.9400,-86.0600,158.2000,1.136354,181.951772,"0.93,-0.50,-0.42,25.94,-86.06,158.20"
807,2026-07-27T13:58:01.468,33.690440,103.903700,0.8600,-0.2600,-0.3900,32.3500,-26.4300,100.5200,0.979439,108.854664,"0.86,-0.26,-0.39,32.35,-26.43,100.52"
808,2026-07-27T13:58:01.468,33.690984,0.544600,0.8600,-0.2600,-0.3900,25.0900,31.1900,27.1600,0.979439,48.373441,"0.86,-0.26,-0.39,25.09,31.19,27.16"
809,2026-07-27T13:58:01.469,33.691669,0.685200,0.8000,-0.1800,-0.4200,21.1200,68.9100,-59.3300,0.921303,93.352511,"0.80,-0.18,-0.42,21.12,68.91,-59.33"
810,2026-07-27T13:58:01.531,33.753837,62.168000,0.7400,-0.3000,-0.5200,28.6900,77.6400,-153.9300,0.952890,174.772797,"0.74,-0.30,-0.52,28.69,77.64,-153.93"
811,2026-07-27T13:58:01.767,33.990163,236.325900,0.7200,-0.5800,-0.6300,41.6900,64.0900,-242.6800,1.118794,254.438925,"0.72,-0.58,-0.63,41.69,64.09,-242.68"
812,2026-07-27T13:58:01.769,33.991683,1.519300,0.7100,-0.9200,-0.7100,46.2000,52.5500,-302.9200,1.361837,310.896235,"0.71,-0.92,-0.71,46.20,52.55,-302.92"
813,2026-07-27T13:58:01.769,33.992275,0.592600,0.5600,-1.3800,-0.7600,41.0200,55.9700,-258.6100,1.672005,267.758125,"0.56,-1.38,-0.76,41.02,55.97,-258.61"
814,2026-07-27T13:58:01.770,33.993136,0.860900,0.4200,-1.1800,-0.7000,41.0200,55.9700,-258.6100,1.434852,267.758125,"0.42,-1.18,-0.70,41.02,55.97,-258.61"
815,2026-07-27T13:58:01.888,34.110828,117.692200,0.3500,-0.9100,-0.5800,18.4300,52.4900,-181.8200,1.134460,190.140415,"0.35,-0.91,-0.58,18.43,52.49,-181.82"
816,2026-07-27T13:58:01.889,34.111467,0.638500,0.4300,-0.6800,-0.4300,1.7700,29.4200,-108.7000,0.912250,112.624861,"0.43,-0.68,-0.43,1.77,29.42,-108.70"
817,2026-07-27T13:58:01.890,34.112466,0.999600,0.5200,-0.5600,-0.3000,1.4000,-0.4900,-65.8600,0.820975,65.876701,"0.52,-0.56,-0.30,1.40,-0.49,-65.86"
818,2026-07-27T13:58:02.428,34.650833,538.366900,0.5200,-0.5500,-0.2600,8.3000,-8.1200,-45.3500,0.800312,46.812892,"0.52,-0.55,-0.26,8.30,-8.12,-45.35"
819,2026-07-27T13:58:02.429,34.651506,0.672400,0.4800,-0.5700,-0.3300,12.2700,5.3100,-20.4500,0.814985,24.432591,"0.48,-0.57,-0.33,12.27,5.31,-20.45"
820,2026-07-27T13:58:02.429,34.652056,0.550700,0.4600,-0.5900,-0.4300,13.4300,15.3200,16.3600,0.862902,26.128852,"0.46,-0.59,-0.43,13.43,15.32,16.36"
821,2026-07-27T13:58:02.430,34.653308,1.251800,0.4500,-0.6000,-0.5200,14.0400,2.8100,53.5900,0.912634,55.469864,"0.45,-0.60,-0.52,14.04,2.81,53.59"
822,2026-07-27T13:58:02.431,34.654224,0.915800,0.4700,-0.6400,-0.5900,8.7300,-24.6600,85.4500,0.989242,89.364596,"0.47,-0.64,-0.59,8.73,-24.66,85.45"
823,2026-07-27T13:58:02.432,34.654782,0.557900,0.5000,-0.7500,-0.6400,-3.0500,-47.8500,112.9200,1.105486,122.677836,"0.50,-0.75,-0.64,-3.05,-47.85,112.92"
824,2026-07-27T13:58:02.432,34.655362,0.579700,0.5600,-0.8800,-0.6600,-6.7700,-63.6000,133.1200,1.234342,147.687939,"0.56,-0.88,-0.66,-6.77,-63.60,133.12"
825,2026-07-27T13:58:02.435,34.657464,2.102700,0.6300,-0.9700,-0.6700,6.0400,-77.6400,144.9600,1.336675,164.553495,"0.63,-0.97,-0.67,6.04,-77.64,144.96"
826,2026-07-27T13:58:02.435,34.658020,0.555900,0.7000,-0.9700,-0.6700,27.7100,-89.7200,152.9500,1.371058,179.474859,"0.70,-0.97,-0.67,27.71,-89.72,152.95"
827,2026-07-27T13:58:02.436,34.658805,0.784300,0.7600,-0.8900,-0.6700,47.0000,-92.8300,158.9400,1.348555,189.969294,"0.76,-0.89,-0.67,47.00,-92.83,158.94"
828,2026-07-27T13:58:02.437,34.659717,0.912300,0.7900,-0.7700,-0.6500,51.7000,-80.7500,159.9700,1.280430,186.504299,"0.79,-0.77,-0.65,51.70,-80.75,159.97"
829,2026-07-27T13:58:02.438,34.660379,0.662000,0.7700,-0.6400,-0.6000,35.8900,-56.0300,150.9400,1.167262,164.955559,"0.77,-0.64,-0.60,35.89,-56.03,150.94"
830,2026-07-27T13:58:02.438,34.661114,0.735000,0.7200,-0.5500,-0.5300,9.7700,-27.3400,129.4600,1.049667,132.675620,"0.72,-0.55,-0.53,9.77,-27.34,129.46"
831,2026-07-27T13:58:02.439,34.661869,0.754800,0.6700,-0.4800,-0.4800,-11.6000,-0.4300,97.4100,0.953782,98.099200,"0.67,-0.48,-0.48,-11.60,-0.43,97.41"
832,2026-07-27T13:58:02.488,34.710653,48.784300,0.6400,-0.4500,-0.4800,-23.8600,23.9900,56.8800,0.917878,66.182733,"0.64,-0.45,-0.48,-23.86,23.99,56.88"
833,2026-07-27T13:58:02.547,34.770341,59.687900,0.6000,-0.4800,-0.5300,-29.1700,43.8200,8.7900,0.933435,53.369892,"0.60,-0.48,-0.53,-29.17,43.82,8.79"
834,2026-07-27T13:58:02.549,34.771362,1.021300,0.5700,-0.5700,-0.5900,-30.7000,54.0800,-42.6600,0.998949,75.412280,"0.57,-0.57,-0.59,-30.70,54.08,-42.66"
835,2026-07-27T13:58:02.608,34.831021,59.659300,0.5500,-0.6900,-0.6200,-29.5400,54.2000,-88.3800,1.078425,107.802022,"0.55,-0.69,-0.62,-29.54,54.20,-88.38"
836,2026-07-27T13:58:02.847,35.069538,238.516800,0.5400,-0.8100,-0.6300,-24.0500,50.7800,-121.7000,1.159569,134.044399,"0.54,-0.81,-0.63,-24.05,50.78,-121.70"
837,2026-07-27T13:58:02.847,35.070058,0.520200,0.5300,-0.8900,-0.6200,-14.9500,49.1300,-143.7400,1.207228,152.638288,"0.53,-0.89,-0.62,-14.95,49.13,-143.74"
838,2026-07-27T13:58:02.848,35.070473,0.414200,0.5000,-0.9300,-0.6100,-4.8800,49.9900,-155.8200,1.219426,163.715262,"0.50,-0.93,-0.61,-4.88,49.99,-155.82"
839,2026-07-27T13:58:02.848,35.070949,0.476800,0.4500,-0.9200,-0.6200,1.5900,52.4900,-154.1700,1.197205,162.868404,"0.45,-0.92,-0.62,1.59,52.49,-154.17"
840,2026-07-27T13:58:02.849,35.071803,0.853600,0.3800,-0.8700,-0.6100,1.5300,57.1300,-133.9100,1.128450,145.595556,"0.38,-0.87,-0.61,1.53,57.13,-133.91"
841,2026-07-27T13:58:02.849,35.072288,0.485000,0.3200,-0.8200,-0.6000,-2.2600,61.0400,-97.9000,1.065270,115.392371,"0.32,-0.82,-0.60,-2.26,61.04,-97.90"
842,2026-07-27T13:58:02.966,35.189257,116.968900,0.2700,-0.7800,-0.5800,-3.3600,56.3400,-56.8800,1.008811,80.130017,"0.27,-0.78,-0.58,-3.36,56.34,-56.88"
843,2026-07-27T13:58:02.967,35.189773,0.515900,0.2400,-0.7700,-0.5600,1.4000,38.4500,-18.7400,0.981886,42.796613,"0.24,-0.77,-0.56,1.40,38.45,-18.74"
844,2026-07-27T13:58:02.968,35.190376,0.603000,0.2400,-0.8000,-0.5700,9.9500,10.6800,16.1100,1.011187,21.739296,"0.24,-0.80,-0.57,9.95,10.68,16.11"
845,2026-07-27T13:58:03.146,35.369105,178.729100,0.2800,-0.9000,-0.5900,18.1900,-19.0400,50.4200,1.111980,56.882107,"0.28,-0.90,-0.59,18.19,-19.04,50.42"
846,2026-07-27T13:58:03.147,35.369597,0.491800,0.3500,-1.0600,-0.6500,28.8100,-43.4000,89.8400,1.291743,103.849900,"0.35,-1.06,-0.65,28.81,-43.40,89.84"
847,2026-07-27T13:58:03.148,35.370582,0.984800,0.4500,-1.1800,-0.6800,45.6500,-61.3400,135.1900,1.434329,155.315338,"0.45,-1.18,-0.68,45.65,-61.34,135.19"
848,2026-07-27T13:58:03.149,35.371675,1.093100,0.5700,-1.1700,-0.6400,63.7200,-74.0400,176.3900,1.450310,201.632319,"0.57,-1.17,-0.64,63.72,-74.04,176.39"
849,2026-07-27T13:58:03.150,35.372829,1.154700,0.6700,-1.0500,-0.5400,71.6600,-78.5500,199.1000,1.357571,225.712357,"0.67,-1.05,-0.54,71.66,-78.55,199.10"
850,2026-07-27T13:58:03.207,35.429585,56.755200,0.7200,-0.9000,-0.4500,61.1000,-72.8800,194.0300,1.237295,216.084116,"0.72,-0.90,-0.45,61.10,-72.88,194.03"
851,2026-07-27T13:58:03.267,35.489771,60.186700,0.7400,-0.7700,-0.3800,38.9400,-62.4400,165.1000,1.133534,180.756984,"0.74,-0.77,-0.38,38.94,-62.44,165.10"
852,2026-07-27T13:58:03.267,35.490274,0.502700,0.7400,-0.6700,-0.3200,17.5200,-53.9600,119.6300,1.048284,132.400789,"0.74,-0.67,-0.32,17.52,-53.96,119.63"
853,2026-07-27T13:58:03.327,35.550299,60.024700,0.7100,-0.6100,-0.2600,0.4300,-47.0000,62.8700,0.971494,78.497273,"0.71,-0.61,-0.26,0.43,-47.00,62.87"
854,2026-07-27T13:58:03.387,35.609628,59.329600,0.6500,-0.5800,-0.2200,-11.8400,-32.7800,6.5900,0.898499,35.470299,"0.65,-0.58,-0.22,-11.84,-32.78,6.59"
855,2026-07-27T13:58:03.387,35.610142,0.514000,0.6000,-0.5900,-0.2600,-18.3100,-4.1500,-39.5500,0.880738,43.779917,"0.60,-0.59,-0.26,-18.31,-4.15,-39.55"
856,2026-07-27T13:58:03.446,35.669233,59.091200,0.5400,-0.6800,-0.3300,-23.2500,26.7900,-79.9000,0.928924,87.420116,"0.54,-0.68,-0.33,-23.25,26.79,-79.90"
857,2026-07-27T13:58:03.567,35.789818,120.584200,0.4600,-0.8700,-0.3600,-27.8900,37.9600,-122.9900,1.047903,131.701761,"0.46,-0.87,-0.36,-27.89,37.96,-122.99"
858,2026-07-27T13:58:03.567,35.790337,0.519000,0.3900,-1.0500,-0.3500,-25.1500,22.3400,-163.2100,1.173499,166.640638,"0.39,-1.05,-0.35,-25.15,22.34,-163.21"
859,2026-07-27T13:58:03.568,35.790743,0.406000,0.4100,-1.1400,-0.3300,-11.6600,-5.8600,-185.3000,1.255627,185.758944,"0.41,-1.14,-0.33,-11.66,-5.86,-185.30"
860,2026-07-27T13:58:03.628,35.850811,60.068300,0.4700,-1.1300,-0.3100,2.3800,-20.5700,-187.1900,1.262498,188.331849,"0.47,-1.13,-0.31,2.38,-20.57,-187.19"
861,2026-07-27T13:58:03.629,35.851849,1.038500,0.5000,-1.0900,-0.2700,6.2300,0.1200,-178.5300,1.229227,178.638709,"0.50,-1.09,-0.27,6.23,0.12,-178.53"
862,2026-07-27T13:58:03.750,35.972396,120.546200,0.5100,-1.0400,-0.3300,3.4200,64.4500,-162.0500,1.204409,174.429646,"0.51,-1.04,-0.33,3.42,64.45,-162.05"
863,2026-07-27T13:58:03.750,35.972696,0.300500,0.4900,-0.9400,-0.5000,3.4800,162.5400,-131.5900,1.172049,209.158529,"0.49,-0.94,-0.50,3.48,162.54,-131.59"
864,2026-07-27T13:58:03.750,35.973302,0.606000,0.4400,-0.7700,-0.6300,10.6800,247.7400,-89.2900,1.087842,263.556207,"0.44,-0.77,-0.63,10.68,247.74,-89.29"
865,2026-07-27T13:58:03.928,36.150972,177.670200,0.4300,-0.5900,-0.5800,24.5400,244.5700,-59.5100,0.932416,252.899459,"0.43,-0.59,-0.58,24.54,244.57,-59.51"
866,2026-07-27T13:58:03.929,36.152002,1.030100,0.5200,-0.5200,-0.3400,26.9800,142.7600,-56.0900,0.810185,155.738326,"0.52,-0.52,-0.34,26.98,142.76,-56.09"
867,2026-07-27T13:58:03.931,36.154301,2.298700,0.6300,-0.5900,-0.1400,3.5400,29.1100,-57.0100,0.874414,64.109779,"0.63,-0.59,-0.14,3.54,29.11,-57.01"
868,2026-07-27T13:58:03.933,36.155906,1.605300,0.6800,-0.7400,-0.1300,-32.9000,-35.2200,-34.7900,1.013361,59.440748,"0.68,-0.74,-0.13,-32.90,-35.22,-34.79"
869,2026-07-27T13:58:04.047,36.269897,113.990500,0.7500,-0.9000,-0.1400,-59.0200,-77.7600,6.1000,1.179873,97.812003,"0.75,-0.90,-0.14,-59.02,-77.76,6.10"
870,2026-07-27T13:58:04.048,36.270521,0.623900,0.9200,-0.8700,-0.0700,-54.5700,-123.7800,43.9500,1.268148,142.235635,"0.92,-0.87,-0.07,-54.57,-123.78,43.95"
871,2026-07-27T13:58:04.348,36.570397,299.875700,1.2800,-0.4000,0.1500,1.7100,-151.4300,71.6600,1.349407,167.538427,"1.28,-0.40,0.15,1.71,-151.43,71.66"
872,2026-07-27T13:58:04.348,36.570781,0.384200,1.2900,-0.2900,0.0300,8.6700,-118.7100,41.9900,1.322535,126.215661,"1.29,-0.29,0.03,8.67,-118.71,41.99"
873,2026-07-27T13:58:04.348,36.571287,0.506100,1.1000,-0.2500,-0.3200,-15.3200,-54.7500,29.6600,1.172561,64.124726,"1.10,-0.25,-0.32,-15.32,-54.75,29.66"
874,2026-07-27T13:58:04.467,36.689506,118.218900,1.1000,-0.2500,-0.3200,-51.0900,4.5200,38.8200,1.172561,64.324264,"1.10,-0.25,-0.32,-51.09,4.52,38.82"
875,2026-07-27T13:58:04.467,36.690308,0.802500,0.7700,-0.2400,-0.7000,-61.7700,16.2400,24.9600,1.067942,68.573115,"0.77,-0.24,-0.70,-61.77,16.24,24.96"
876,2026-07-27T13:58:04.468,36.691026,0.718100,0.4800,-0.2400,-0.8600,-61.5800,-11.6000,-24.6600,1.013706,67.340716,"0.48,-0.24,-0.86,-61.58,-11.60,-24.66"
877,2026-07-27T13:58:04.470,36.692653,1.626400,0.3300,-0.2300,-0.8500,-83.1900,-49.1900,-78.1200,0.940372,124.269733,"0.33,-0.23,-0.85,-83.19,-49.19,-78.12"
878,2026-07-27T13:58:04.471,36.693659,1.006600,0.3100,-0.2200,-0.8500,-104.8600,-84.3500,-100.8900,0.931128,168.194335,"0.31,-0.22,-0.85,-104.86,-84.35,-100.89"
879,2026-07-27T13:58:04.471,36.694283,0.623500,0.3900,-0.3000,-0.9200,-92.2200,-116.2700,-56.1500,1.043312,158.669669,"0.39,-0.30,-0.92,-92.22,-116.27,-56.15"
880,2026-07-27T13:58:04.472,36.694517,0.233900,0.4000,-0.3500,-0.9700,-77.7600,-114.9900,-25.2700,1.106074,141.095325,"0.40,-0.35,-0.97,-77.76,-114.99,-25.27"
881,2026-07-27T13:58:04.771,36.993914,299.397000,0.3900,-0.3700,-1.0100,-77.7600,-114.9900,-25.2700,1.144159,141.095325,"0.39,-0.37,-1.01,-77.76,-114.99,-25.27"
882,2026-07-27T13:58:04.771,36.994201,0.287100,0.3600,-0.4000,-1.0400,-52.0000,-119.5700,2.3200,1.170982,130.408463,"0.36,-0.40,-1.04,-52.00,-119.57,2.32"
883,2026-07-27T13:58:04.772,36.994578,0.377600,0.3600,-0.4200,-1.1300,-34.0600,-137.3300,27.8300,1.258134,144.201669,"0.36,-0.42,-1.13,-34.06,-137.33,27.83"
884,2026-07-27T13:58:04.772,36.995303,0.724400,0.4000,-0.4200,-1.2700,-18.5500,-173.2800,44.7400,1.396173,179.921451,"0.40,-0.42,-1.27,-18.55,-173.28,44.74"
885,2026-07-27T13:58:04.773,36.995499,0.195700,0.4800,-0.3500,-1.3900,1.5900,-212.6500,44.9800,1.511622,217.360877,"0.48,-0.35,-1.39,1.59,-212.65,44.98"
886,2026-07-27T13:58:04.773,36.996277,0.778900,0.5900,-0.2000,-1.3600,23.4400,-225.4600,32.8400,1.495894,229.041723,"0.59,-0.20,-1.36,23.44,-225.46,32.84"
887,2026-07-27T13:58:04.774,36.996475,0.197200,0.6900,0.0200,-1.1400,42.7900,-206.6000,14.8300,1.332704,211.505255,"0.69,0.02,-1.14,42.79,-206.60,14.83"
888,2026-07-27T13:58:04.827,37.049847,53.372100,0.7200,0.2600,-0.8200,48.1600,-162.7200,-7.5700,1.121784,169.866091,"0.72,0.26,-0.82,48.16,-162.72,-7.57"
889,2026-07-27T13:58:04.827,37.050168,0.320900,0.6900,0.4500,-0.5700,34.0600,-97.7800,-36.3200,1.001748,109.727637,"0.69,0.45,-0.57,34.06,-97.78,-36.32"
890,2026-07-27T13:58:04.947,37.169441,119.273700,0.6500,0.5200,-0.5400,2.3200,-30.4600,-78.0600,0.992220,83.824564,"0.65,0.52,-0.54,2.32,-30.46,-78.06"
891,2026-07-27T13:58:04.947,37.169875,0.433500,0.6900,0.3700,-0.7200,-43.7000,25.7600,-142.3300,1.063673,151.099624,"0.69,0.37,-0.72,-43.70,25.76,-142.33"
892,2026-07-27T13:58:04.947,37.170126,0.250900,0.7900,-0.0100,-1.0200,-97.7200,72.5100,-221.1900,1.290194,252.451806,"0.79,-0.01,-1.02,-97.72,72.51,-221.19"
893,2026-07-27T13:58:05.006,37.229304,59.178400,0.8300,-0.5000,-1.3800,-142.8800,109.1900,-288.2100,1.686209,339.708926,"0.83,-0.50,-1.38,-142.88,109.19,-288.21"
894,2026-07-27T13:58:05.068,37.290916,61.611500,0.6800,-0.9000,-1.6700,-141.7200,147.3400,-346.1300,2.015267,401.994541,"0.68,-0.90,-1.67,-141.72,147.34,-346.13"
895,2026-07-27T13:58:05.069,37.291474,0.558800,0.5200,-1.0700,-1.7200,-86.3600,182.9800,-410.7700,2.091339,457.899250,"0.52,-1.07,-1.72,-86.36,182.98,-410.77"
896,2026-07-27T13:58:05.127,37.350245,58.770500,0.4300,-1.1000,-1.5800,-36.9300,185.0000,-419.9800,1.972638,460.404198,"0.43,-1.10,-1.58,-36.93,185.00,-419.98"
897,2026-07-27T13:58:05.611,37.834252,484.007000,0.1900,-1.1300,-1.3700,-51.7000,155.2100,-288.9400,1.786029,332.038187,"0.19,-1.13,-1.37,-51.70,155.21,-288.94"
898,2026-07-27T13:58:05.613,37.835582,1.329600,-0.1400,-1.1700,-1.1900,-104.9200,111.3300,-70.4300,1.674694,168.413064,"-0.14,-1.17,-1.19,-104.92,111.33,-70.43"
899,2026-07-27T13:58:05.614,37.837161,1.579700,-0.2600,-1.1000,-1.0800,-112.5500,56.4600,82.2100,1.563330,150.378583,"-0.26,-1.10,-1.08,-112.55,56.46,82.21"
900,2026-07-27T13:58:05.616,37.838647,1.485900,-0.2000,-0.8800,-1.0900,-46.3900,3.1100,99.4900,1.415097,109.817869,"-0.20,-0.88,-1.09,-46.39,3.11,99.49"
901,2026-07-27T13:58:05.616,37.838979,0.331900,-0.1200,-0.6000,-1.2300,36.9300,-36.1300,57.0100,1.373790,76.937260,"-0.12,-0.60,-1.23,36.93,-36.13,57.01"
902,2026-07-27T13:58:05.617,37.839932,0.952800,-0.0500,-0.4000,-1.4300,85.3900,-66.7700,53.3400,1.485732,120.809108,"-0.05,-0.40,-1.43,85.39,-66.77,53.34"
903,2026-07-27T13:58:05.618,37.840541,0.609100,0.0500,-0.3000,-1.6100,98.3300,-101.8700,97.1700,1.638475,171.721562,"0.05,-0.30,-1.61,98.33,-101.87,97.17"
904,2026-07-27T13:58:05.619,37.841379,0.838100,0.1700,-0.2700,-1.7600,97.9000,-147.1600,147.0300,1.788687,229.909322,"0.17,-0.27,-1.76,97.90,-147.16,147.03"
905,2026-07-27T13:58:05.619,37.842252,0.872500,0.3000,-0.2400,-1.8300,103.2700,-192.9300,170.8400,1.869893,277.620214,"0.30,-0.24,-1.83,103.27,-192.93,170.84"
906,2026-07-27T13:58:05.620,37.843057,0.805100,0.4300,-0.1500,-1.7400,120.3600,-218.8700,161.8700,1.798611,297.644928,"0.43,-0.15,-1.74,120.36,-218.87,161.87"
907,2026-07-27T13:58:05.621,37.844029,0.972700,0.5000,-0.0300,-1.5100,130.9200,-213.5000,151.4900,1.590912,292.696970,"0.50,-0.03,-1.51,130.92,-213.50,151.49"
908,2026-07-27T13:58:05.621,37.844230,0.200500,0.5000,0.1200,-1.2200,112.7900,-185.1200,167.4800,1.323934,273.935301,"0.50,0.12,-1.22,112.79,-185.12,167.48"
909,2026-07-27T13:58:05.667,37.890339,46.108800,0.4500,0.2900,-0.9700,63.4200,-145.6900,197.3900,1.107926,253.397878,"0.45,0.29,-0.97,63.42,-145.69,197.39"
