worker,source_file,recording_type,window_number,window_start_seconds,window_end_seconds,window_center_seconds,samples_in_window,primary_label,event_subtype,accel_mean_g,accel_std_g,accel_min_g,accel_max_g,accel_range_g,gyro_mean_dps,gyro_std_dps,gyro_max_dps,jerk_mean_g_per_second,jerk_std_g_per_second,jerk_max_g_per_second,sma_g,gyro_sma_dps,orientation_change_deg,axis_accel_std_total_g
hong_jean,(die2) HJ motion_data.csv,fall_like,1,0.042,1.042,0.542,25,excluded_background,fall_inactive,1.04133,0.12133,0.79009,1.21345,0.42337,34.76623,24.97294,100.38274,1.3748,1.00948,4.1851,1.39676,52.13483,8.94212,0.20515
hong_jean,(die2) HJ motion_data.csv,fall_like,2,0.542,1.542,1.042,25,excluded_background,fall_inactive,1.05312,0.13424,0.79105,1.21411,0.42306,33.28591,21.69408,100.38274,1.56997,1.43839,5.94366,1.38379,48.71905,18.13246,0.19313
hong_jean,(die2) HJ motion_data.csv,fall_like,3,1.042,2.042,1.542,25,excluded_background,fall_inactive,1.0152,0.1284,0.79105,1.21411,0.42306,28.00199,14.4958,52.2013,1.11579,1.39407,5.94366,1.36177,39.66453,17.09223,0.1897
hong_jean,(die2) HJ motion_data.csv,fall_like,4,1.542,2.542,2.042,25,excluded_background,fall_inactive,1.01019,0.06604,0.93243,1.1818,0.24937,18.12981,14.86512,52.2013,0.47406,0.62541,2.2612,1.43461,26.63255,5.92126,0.10295
hong_jean,(die2) HJ motion_data.csv,fall_like,5,2.042,3.042,2.542,25,excluded_background,fall_inactive,1.00774,0.02158,0.95299,1.03774,0.08475,6.43919,5.64899,16.60563,0.16533,0.35267,1.82729,1.43179,10.0195,1.42741,0.02947
hong_jean,(die2) HJ motion_data.csv,fall_like,6,2.542,3.542,3.042,25,excluded_background,fall_inactive,1.00792,0.00819,0.99509,1.02982,0.03473,4.67649,4.29796,20.24652,0.09659,0.14,0.5912,1.42921,6.61967,1.41708,0.01724
hong_jean,(die2) HJ motion_data.csv,fall_like,7,3.042,4.042,3.542,25,excluded_background,fall_inactive,0.99887,0.07626,0.75942,1.14006,0.38064,28.10254,29.25082,99.99394,0.65196,0.91583,4.01362,1.35328,37.10765,13.50944,0.1281
hong_jean,(die2) HJ motion_data.csv,fall_like,8,3.542,4.542,4.042,25,excluded_background,fall_inactive,0.99858,0.10324,0.72765,1.14006,0.41241,77.63729,39.37302,158.12475,1.21139,1.35601,6.45079,1.29412,109.50929,1.4633,0.19837
hong_jean,(die2) HJ motion_data.csv,fall_like,9,4.042,5.042,4.542,25,excluded_background,fall_inactive,1.01784,0.07589,0.72765,1.10482,0.37717,104.55314,34.98132,188.97355,1.09422,1.19367,6.45079,1.35425,155.40293,8.693,0.2428
hong_jean,(die2) HJ motion_data.csv,fall_like,10,4.542,5.542,5.042,25,excluded_background,fall_inactive,1.03021,0.03562,0.97057,1.09891,0.12834,66.04889,48.47075,188.97355,0.70676,0.47981,2.00757,1.37252,98.71895,8.79065,0.16173
hong_jean,(die2) HJ motion_data.csv,fall_like,11,5.042,6.042,5.542,25,excluded_background,fall_inactive,1.01347,0.03236,0.95712,1.09891,0.14179,18.80573,14.50488,48.20733,0.40883,0.33114,1.23951,1.35461,26.393,5.33754,0.05202
hong_jean,(die2) HJ motion_data.csv,fall_like,12,5.542,6.542,6.042,25,excluded_background,fall_inactive,1.00079,0.01551,0.95712,1.02117,0.06406,10.31724,5.26501,32.55455,0.21696,0.24635,0.89302,1.37161,15.28844,4.78962,0.04461
hong_jean,(die2) HJ motion_data.csv,fall_like,13,6.042,7.042,6.542,25,excluded_background,fall_inactive,1.0164,0.04392,0.83675,1.07118,0.23443,52.8955,58.31411,196.76435,0.35477,0.91477,4.75369,1.36548,76.12696,40.65332,0.30961
hong_jean,(die2) HJ motion_data.csv,fall_like,14,6.542,7.542,7.042,25,excluded_background,fall_inactive,1.17729,0.76692,0.15313,3.25085,3.09772,126.3899,62.37204,239.1368,6.68906,9.50319,36.28325,1.63409,178.44377,24.42224,0.87528
hong_jean,(die2) HJ motion_data.csv,fall_like,15,7.042,8.042,7.542,25,excluded_background,fall_inactive,1.52077,1.07469,0.15313,3.58717,3.43404,163.2323,68.59338,297.48996,11.92799,11.84525,47.42186,2.27241,231.47221,30.83507,1.34499
hong_jean,(die2) HJ motion_data.csv,fall_like,16,7.542,8.542,8.042,25,excluded_background,fall_inactive,1.57743,0.98447,0.23995,3.58717,3.34722,162.01485,60.43004,297.48996,9.1907,10.68244,47.42186,2.37402,231.56311,84.05585,1.36865
hong_jean,(die2) HJ motion_data.csv,fall_like,17,8.042,9.042,8.542,25,excluded_background,fall_inactive,1.67728,0.97254,0.23995,3.37523,3.13528,170.78472,85.51736,500.78625,9.98395,12.12983,56.60281,2.42192,256.68752,49.86876,1.367
hong_jean,(die2) HJ motion_data.csv,fall_like,18,8.542,9.542,9.042,25,excluded_background,fall_inactive,1.37513,0.9463,0.3177,3.37523,3.05753,169.8336,95.9887,500.78625,10.02991,13.84318,56.60281,1.96954,256.41393,141.63757,1.24826
hong_jean,(die2) HJ motion_data.csv,fall_like,19,9.042,10.042,9.542,25,excluded_background,fall_inactive,1.11055,0.87182,0.18596,3.25985,3.07388,207.55168,161.26203,630.9412,10.39223,12.94548,44.32384,1.48055,281.54512,31.20171,1.10917
hong_jean,(die2) HJ motion_data.csv,fall_like,20,9.542,10.542,10.042,25,excluded_background,fall_inactive,1.4038,1.12224,0.18596,3.70403,3.51807,296.56062,163.19239,630.9412,14.58776,17.26972,66.12879,1.76051,401.13166,136.3184,1.56573
hong_jean,(die2) HJ motion_data.csv,fall_like,21,10.042,11.042,10.542,25,excluded_background,fall_inactive,1.55961,1.08878,0.48927,3.70403,3.21476,312.82047,129.88091,608.74071,14.03594,17.48785,66.12879,1.9489,419.44131,153.4945,1.74792
hong_jean,(die2) HJ motion_data.csv,fall_like,22,10.542,11.542,11.042,25,excluded_background,fall_inactive,1.41364,0.88999,0.27979,3.52021,3.24042,291.06442,125.77488,608.74071,10.0869,12.30252,40.05509,1.74837,392.71029,176.09473,1.43775
hong_jean,(die2) HJ motion_data.csv,fall_like,23,11.042,12.042,11.542,25,excluded_background,fall_inactive,1.24803,0.82894,0.12549,2.8841,2.75861,262.55173,90.47204,421.34903,11.56761,14.81019,57.82217,1.69164,376.90299,25.44238,1.1451
hong_jean,(die2) HJ motion_data.csv,fall_like,24,11.542,12.542,12.042,25,excluded_background,fall_inactive,1.47465,1.01987,0.12549,3.32982,3.20433,295.32607,152.49272,684.91274,16.04961,16.7247,57.82217,2.1435,441.2342,52.47518,1.44196
hong_jean,(die2) HJ motion_data.csv,fall_like,25,12.042,13.042,12.542,25,excluded_background,fall_inactive,1.31293,0.95519,0.33165,3.32982,2.99817,306.07877,183.02251,684.91274,13.36099,14.30731,52.06416,1.96393,449.7389,106.38249,1.34376
hong_jean,(die2) HJ motion_data.csv,fall_like,26,12.542,13.542,13.042,25,excluded_background,fall_inactive,1.02744,0.69497,0.26781,2.55142,2.28361,218.59305,141.64209,651.90148,9.92735,9.38145,44.89624,1.59407,304.01311,14.50602,0.94126
hong_jean,(die2) HJ motion_data.csv,fall_like,27,13.042,14.042,13.542,25,excluded_background,fall_inactive,1.01333,0.61795,0.21012,2.27544,2.06532,170.50394,87.41029,369.43164,9.22612,6.41707,22.68519,1.45143,236.49551,23.35639,0.71989
hong_jean,(die2) HJ motion_data.csv,fall_like,28,13.542,14.542,14.042,25,excluded_background,fall_inactive,1.02233,0.60092,0.21012,2.25564,2.04552,186.97927,96.0007,356.24174,9.15411,6.34442,22.68519,1.36847,272.92676,34.09183,0.71661
hong_jean,(die2) HJ motion_data.csv,fall_like,29,14.042,15.042,14.542,25,excluded_background,fall_inactive,1.21216,0.73291,0.31577,2.82083,2.50505,209.4453,80.59945,356.24174,11.18041,8.37299,35.01448,1.62048,304.30325,8.25148,0.85975
hong_jean,(die2) HJ motion_data.csv,fall_like,30,14.542,15.542,15.042,25,excluded_background,fall_inactive,1.36082,0.82667,0.31577,2.82083,2.50505,260.25078,106.35152,502.96201,12.95479,11.63326,51.61181,1.87072,386.62938,28.44995,1.00966
hong_jean,(die2) HJ motion_data.csv,fall_like,31,15.042,16.042,15.542,25,excluded_background,fall_inactive,1.18248,0.80252,0.20285,2.65825,2.4554,287.64242,103.29828,502.96201,12.50642,11.49251,51.61181,1.64852,404.51749,22.74676,0.99208
hong_jean,(die2) HJ motion_data.csv,fall_like,32,15.542,16.542,16.042,25,excluded_background,fall_inactive,1.04894,0.77017,0.20113,2.59449,2.39336,273.01228,76.00528,433.30142,13.07959,9.47431,34.50035,1.49373,349.62131,19.37268,0.93611
hong_jean,(die2) HJ motion_data.csv,fall_like,33,16.042,17.042,16.542,25,excluded_background,fall_inactive,1.11292,0.68667,0.14982,2.59449,2.44467,265.96586,155.42112,730.20538,10.66656,11.05815,43.03475,1.48181,374.41771,28.10948,0.87642
hong_jean,(die2) HJ motion_data.csv,fall_like,34,16.542,17.542,17.042,25,excluded_background,fall_inactive,1.00203,0.54928,0.14982,2.16296,2.01315,203.8853,158.83631,730.20538,7.65017,10.61577,43.03475,1.28455,297.44597,6.2097,0.64047
hong_jean,(die2) HJ motion_data.csv,fall_like,35,17.042,18.042,17.542,25,excluded_background,fall_inactive,0.88767,0.49515,0.27076,2.16296,1.8922,168.04437,48.84688,231.42831,6.11052,8.3865,38.81383,1.26234,230.45804,54.88285,0.73779
hong_jean,(die2) HJ motion_data.csv,fall_like,36,17.542,18.542,18.042,25,excluded_background,fall_inactive,1.08638,0.73564,0.23115,2.85736,2.62621,235.61007,86.02557,440.96358,8.81402,11.86656,44.15802,1.55377,335.45209,124.46175,0.98228
hong_jean,(die2) HJ motion_data.csv,fall_like,37,18.042,19.042,18.542,25,excluded_background,fall_inactive,1.23596,0.76341,0.23115,2.85736,2.62621,226.47103,99.92661,440.96358,10.88653,10.92452,44.15802,1.76673,314.87314,24.56321,0.98994
hong_jean,(die2) HJ motion_data.csv,fall_like,38,18.542,19.542,19.042,25,excluded_background,fall_inactive,1.13522,0.53979,0.39919,2.41718,2.01799,148.66378,64.9527,257.02864,7.7214,5.88801,26.37208,1.67646,191.76036,22.28496,0.6336
hong_jean,(die2) HJ motion_data.csv,fall_like,39,19.042,20.042,19.542,25,excluded_background,fall_inactive,1.02268,0.38416,0.42313,1.97365,1.55051,110.82454,65.43549,239.86207,4.51506,5.5923,26.37208,1.50563,151.2981,17.57689,0.46847
hong_jean,(die2) HJ motion_data.csv,fall_like,40,19.542,20.542,20.042,25,excluded_background,fall_inactive,1.0536,0.17944,0.60292,1.52298,0.92005,111.6299,60.33451,216.67262,2.41065,3.50499,14.44902,1.42437,171.53255,33.89734,0.32086
hong_jean,(die2) HJ motion_data.csv,fall_like,41,20.042,21.042,20.542,25,excluded_background,fall_inactive,1.133,0.51461,0.36966,2.38914,2.01948,195.47509,97.07451,435.13943,7.3665,9.7666,41.86378,1.54777,271.35165,45.80692,0.77066
hong_jean,(die2) HJ motion_data.csv,fall_like,42,20.542,21.542,21.042,25,excluded_background,fall_inactive,1.13643,0.6539,0.35155,2.38914,2.03759,303.70125,190.24015,752.25057,10.05918,9.49053,41.86378,1.56531,409.40445,68.39437,0.99143
hong_jean,(die2) HJ motion_data.csv,fall_like,43,21.042,22.042,21.542,25,excluded_background,fall_inactive,1.19141,0.72227,0.35155,2.35153,1.99998,343.07534,202.06887,752.25057,6.80611,6.94682,27.66037,1.6885,479.15625,58.85596,1.02143
hong_jean,(die2) HJ motion_data.csv,fall_like,44,21.542,22.542,22.042,25,excluded_background,fall_inactive,0.92179,0.81623,0.23094,2.35153,2.12059,213.33623,171.494,722.8356,4.61012,9.963,45.52745,1.37154,299.99065,26.50791,0.90478
hong_jean,(die2) HJ motion_data.csv,fall_like,45,22.042,23.042,22.542,25,excluded_background,fall_inactive,0.81043,0.66335,0.23094,2.11194,1.881,126.70971,77.62131,226.1863,6.86205,10.95174,45.52745,1.06842,177.33982,28.8389,0.72074
hong_jean,(die2) HJ motion_data.csv,fall_like,46,22.542,23.542,23.042,25,excluded_background,fall_inactive,0.99461,0.62279,0.3727,2.27374,1.90104,145.51547,54.8793,245.33472,10.06585,10.42833,43.5538,1.28271,200.99198,23.87218,0.73616
hong_jean,(die2) HJ motion_data.csv,fall_like,47,23.042,24.042,23.542,25,excluded_background,fall_inactive,1.07275,0.59044,0.34488,2.27374,1.92886,145.43032,49.54738,245.33472,9.85727,10.8491,43.5538,1.52146,205.23316,27.37188,0.71239
hong_jean,(die2) HJ motion_data.csv,fall_like,48,23.542,24.542,24.042,25,excluded_background,fall_inactive,1.09076,0.44105,0.34488,1.85038,1.5055,122.85767,58.4348,232.68985,7.3273,8.28834,29.86687,1.49536,173.9027,35.54761,0.5953
hong_jean,(die2) HJ motion_data.csv,fall_like,49,24.042,25.042,24.542,25,excluded_background,fall_inactive,1.03997,0.59102,0.3187,2.24486,1.92616,157.47129,96.24622,354.67607,8.81605,10.28265,43.68697,1.32598,212.13838,47.4398,0.77428
hong_jean,(die2) HJ motion_data.csv,fall_like,50,24.542,25.542,25.042,25,excluded_background,fall_inactive,0.98584,0.67739,0.3187,2.24486,1.92616,264.69079,95.10081,458.94487,9.59425,10.67086,43.68697,1.33568,327.44431,27.54143,0.89032
hong_jean,(die2) HJ motion_data.csv,fall_like,51,25.042,26.042,25.542,25,excluded_background,fall_inactive,1.04074,0.60992,0.33994,2.24272,1.90278,269.63147,99.51049,458.94487,7.6045,7.4739,26.37292,1.4359,323.18677,55.78779,0.76711
hong_jean,(die2) HJ motion_data.csv,fall_like,52,25.542,26.542,26.042,25,excluded_background,fall_inactive,1.09896,0.49764,0.3169,2.24272,1.92582,280.28541,119.47134,526.43524,5.74009,6.21666,26.37292,1.49736,323.88082,17.46405,0.70134
hong_jean,(die2) HJ motion_data.csv,fall_like,53,26.042,27.042,26.542,25,excluded_background,fall_inactive,1.0493,0.64277,0.3169,2.73154,2.41464,297.21506,142.19829,561.64666,7.14206,10.82401,44.04859,1.46003,354.80445,51.93459,0.89166
hong_jean,(die2) HJ motion_data.csv,fall_like,54,26.542,27.542,27.042,25,excluded_background,fall_inactive,1.25533,0.86854,0.35733,2.73154,2.37421,233.30943,122.4122,561.64666,11.96155,11.37448,44.04859,1.72777,320.4967,12.56593,1.17297
hong_jean,(die2) HJ motion_data.csv,fall_like,55,27.042,28.042,27.542,25,excluded_background,fall_inactive,1.24791,0.81143,0.12901,2.7147,2.58569,254.82783,115.6755,459.04826,12.33785,8.81989,31.87596,1.61168,341.52359,22.57353,1.04884
hong_jean,(die2) HJ motion_data.csv,fall_like,56,27.542,28.542,28.042,25,excluded_background,fall_inactive,1.07853,0.57231,0.12901,2.40175,2.27274,288.39739,109.35854,459.04826,8.60066,7.61441,31.87596,1.40583,379.72264,42.10832,0.72415
hong_jean,(die2) HJ motion_data.csv,fall_like,57,28.042,29.042,28.542,25,excluded_background,fall_inactive,0.90737,0.5212,0.18689,1.96454,1.77765,259.15329,95.08531,453.38205,7.47823,5.62625,20.51514,1.30581,372.99497,68.2467,0.76909
hong_jean,(die2) HJ motion_data.csv,fall_like,58,28.542,29.542,29.042,25,excluded_background,fall_inactive,1.02866,0.66208,0.18689,2.13386,1.94697,175.56543,114.62402,453.38205,10.52591,9.49419,37.69779,1.56415,268.00365,26.31672,0.82321
hong_jean,(die2) HJ motion_data.csv,fall_like,59,29.042,30.042,29.542,25,excluded_background,fall_inactive,1.0712,0.65694,0.23209,2.13386,1.90177,86.44593,43.35648,189.79984,10.98301,11.65003,37.69779,1.58147,128.4596,28.41048,0.69179
hong_jean,(die2) HJ motion_data.csv,fall_like,60,29.542,30.542,30.042,25,excluded_background,fall_inactive,0.97159,0.53857,0.23209,2.02409,1.792,82.89095,37.46981,156.3182,8.13079,9.23288,37.52041,1.30255,106.42861,15.65286,0.5812
hong_jean,(die2) HJ motion_data.csv,fall_like,61,30.042,31.042,30.542,25,excluded_background,fall_inactive,0.9999,0.52341,0.29314,2.00886,1.71572,99.99787,39.75725,182.58918,7.32487,6.97431,27.16001,1.33526,129.59123,13.18611,0.56195
hong_jean,(die2) HJ motion_data.csv,fall_like,62,30.542,31.542,31.042,25,excluded_background,fall_inactive,1.00715,0.59808,0.29314,2.00886,1.71572,98.15976,34.31236,182.58918,9.68895,8.3493,27.9279,1.3995,132.75451,8.65813,0.62986
hong_jean,(die2) HJ motion_data.csv,fall_like,63,31.042,32.042,31.542,25,excluded_background,fall_inactive,1.04268,0.52845,0.31935,1.85826,1.53892,78.07301,24.76521,125.1521,9.2474,7.73308,27.9279,1.44655,105.2041,1.35219,0.54977
hong_jean,(die2) HJ motion_data.csv,fall_like,64,31.542,32.542,32.042,25,excluded_background,fall_inactive,0.97804,0.52009,0.32157,1.85677,1.53519,89.5018,31.34922,141.183,8.30793,6.92831,23.97069,1.3837,125.89854,34.82532,0.57328
hong_jean,(die2) HJ motion_data.csv,fall_like,65,32.042,33.042,32.542,25,excluded_background,fall_inactive,0.87073,0.48295,0.32157,1.85677,1.53519,93.30389,27.90333,141.183,7.74026,6.09262,23.97069,1.26138,138.32496,11.40853,0.50182
hong_jean,(die2) HJ motion_data.csv,fall_like,66,32.542,33.542,33.042,25,excluded_background,fall_inactive,0.91283,0.46363,0.34082,1.7568,1.41598,58.5144,24.46745,100.09739,7.87674,6.29003,23.65506,1.35565,87.20406,3.6304,0.47793
hong_jean,(die2) HJ motion_data.csv,fall_like,67,33.042,34.042,33.542,25,excluded_background,fall_inactive,1.07315,0.44545,0.34268,1.7568,1.41411,40.65594,13.70841,67.41628,7.81259,6.084,23.65506,1.57526,56.14874,12.96629,0.46161
hong_jean,(die2) HJ motion_data.csv,fall_like,68,33.542,34.542,34.042,25,excluded_background,fall_inactive,1.06087,0.39278,0.45161,1.63003,1.17842,37.76356,16.13403,70.8448,7.45675,5.37441,21.46805,1.50966,51.41943,2.65137,0.39925
hong_jean,(die2) HJ motion_data.csv,fall_like,69,34.042,35.042,34.542,25,excluded_background,fall_inactive,1.0396,0.37454,0.45161,1.6152,1.16359,34.63149,17.01596,70.8448,6.99591,5.49439,21.46805,1.46373,48.33887,11.59861,0.38658
hong_jean,(die2) HJ motion_data.csv,fall_like,70,34.542,35.542,35.042,25,excluded_background,fall_inactive,1.06588,0.2981,0.50345,1.53493,1.03148,52.77545,24.62517,99.65366,5.92786,3.62214,17.99981,1.55647,76.91036,12.75889,0.31788
hong_jean,(die2) HJ motion_data.csv,fall_like,71,35.042,36.042,35.542,25,excluded_background,fall_inactive,1.06492,0.25112,0.65479,1.53493,0.88014,75.43145,19.53988,133.01418,6.32377,3.36982,11.90956,1.66089,102.05379,14.22687,0.29473
hong_jean,(die2) HJ motion_data.csv,fall_like,72,35.542,36.542,36.042,25,excluded_background,fall_inactive,1.02264,0.25067,0.65638,1.4543,0.79791,121.83648,65.8004,312.24145,6.53411,3.94447,13.9307,1.6098,163.91704,21.13422,0.37225
hong_jean,(die2) HJ motion_data.csv,fall_like,73,36.042,37.042,36.542,25,excluded_background,fall_inactive,1.00994,0.23654,0.62165,1.38751,0.76586,216.9565,129.68059,558.06013,5.5439,3.66863,13.9307,1.51714,304.72477,56.08153,0.57961
hong_jean,(die2) HJ motion_data.csv,fall_like,74,36.542,37.542,37.042,25,excluded_background,fall_inactive,1.01249,0.17689,0.62165,1.34759,0.72595,293.15515,125.12135,558.06013,3.65554,2.88155,10.61116,1.51566,426.40231,65.61574,0.6088
hong_jean,(die2) HJ motion_data.csv,fall_like,75,37.042,38.042,37.542,25,excluded_background,fall_inactive,1.031,0.14191,0.78751,1.31741,0.52991,298.60591,108.47942,505.01875,2.54566,1.81707,7.06984,1.5414,441.21055,168.02848,0.97375
hong_jean,(die2) HJ motion_data.csv,fall_like,76,37.542,38.542,38.042,25,excluded_background,fall_inactive,0.99394,0.19627,0.55644,1.36172,0.80528,326.09811,168.44185,679.41674,3.28348,1.95894,8.26525,1.51539,459.36683,103.92177,0.71216
hong_jean,(die2) HJ motion_data.csv,fall_like,77,38.042,39.042,38.542,25,excluded_background,fall_inactive,0.98816,0.24269,0.55644,1.40282,0.84639,290.26866,195.56909,679.41674,4.1936,2.09803,10.1905,1.57823,401.8375,104.39364,0.74524
hong_jean,(die2) HJ motion_data.csv,fall_like,78,38.542,39.542,39.042,25,excluded_background,fall_inactive,0.98345,0.37017,0.32741,1.77587,1.44846,176.50012,124.11219,577.50469,6.02584,5.49375,28.31138,1.49023,260.33782,36.87592,0.48582
hong_jean,(die2) HJ motion_data.csv,fall_like,79,39.042,40.042,39.542,25,excluded_background,fall_inactive,0.97737,0.51943,0.15097,1.99729,1.84632,153.5199,47.21609,254.38067,8.9293,6.99085,28.31138,1.33412,229.59779,15.36822,0.55685
hong_jean,(die2) HJ motion_data.csv,fall_like,80,39.542,40.542,40.042,25,excluded_background,fall_inactive,0.99775,0.44279,0.15097,1.99729,1.84632,155.8688,47.14054,244.37364,7.55614,6.64675,26.86844,1.39954,227.93179,60.17946,0.61963
hong_jean,(die2) HJ motion_data.csv,fall_like,81,40.042,41.042,40.542,25,excluded_background,fall_inactive,1.0256,0.23732,0.52557,1.34731,0.82174,101.33496,63.65252,236.12413,4.61215,4.74338,20.54341,1.42749,151.47334,62.12323,0.51361
hong_jean,(die2) HJ motion_data.csv,fall_like,82,40.542,41.542,41.042,25,excluded_background,fall_inactive,1.06165,0.21648,0.67045,1.36312,0.69267,38.95847,33.86021,175.06121,3.90412,3.73194,15.433,1.35629,56.97811,9.35561,0.23131
hong_jean,(die2) HJ motion_data.csv,fall_like,83,41.042,42.042,41.542,25,excluded_background,fall_inactive,1.00361,0.18287,0.67045,1.36312,0.69267,19.3985,9.74508,43.60978,3.04961,2.77709,11.84574,1.27366,26.16417,9.38394,0.194
hong_jean,(die2) HJ motion_data.csv,fall_like,84,41.542,42.542,42.042,25,excluded_background,fall_inactive,0.99836,0.19814,0.63256,1.3489,0.71634,15.73243,8.35707,52.7125,3.17033,3.58165,14.34822,1.28478,22.53301,2.15782,0.20218
hong_jean,(die2) HJ motion_data.csv,fall_like,85,42.042,43.042,42.542,25,excluded_background,fall_inactive,0.95572,0.26891,0.55092,1.40206,0.85114,33.14687,23.44552,91.98521,4.36484,4.65559,17.59048,1.28984,46.82887,18.38132,0.29986
hong_jean,(die2) HJ motion_data.csv,fall_like,86,42.542,43.542,43.042,25,excluded_background,fall_inactive,1.0234,0.27132,0.55092,1.48144,0.93053,49.66549,18.18805,91.98521,3.69733,3.84845,17.59048,1.45261,72.72175,8.99526,0.29352
hong_jean,(die2) HJ motion_data.csv,fall_like,87,43.042,44.042,43.542,25,excluded_background,fall_inactive,1.06492,0.2854,0.51106,1.48144,0.97038,127.24389,151.20062,609.57299,3.80197,3.38391,12.86989,1.49605,165.1063,102.93408,0.74452
hong_jean,(die2) HJ motion_data.csv,fall_like,88,43.542,44.542,44.042,25,excluded_background,fall_inactive,0.95264,0.27376,0.51106,1.46416,0.9531,124.21368,152.60362,609.57299,3.98743,3.15971,12.86989,1.34763,158.9018,58.79687,0.47792
hong_jean,(die2) HJ motion_data.csv,fall_like,89,44.042,45.042,44.542,25,excluded_background,fall_inactive,1.04552,0.31154,0.61164,1.57909,0.96745,37.93699,11.92562,61.86183,4.01439,3.73908,15.28812,1.51991,56.99597,4.4495,0.33096
hong_jean,(die2) HJ motion_data.csv,fall_like,90,44.542,45.542,45.042,25,excluded_background,fall_inactive,1.08143,0.33635,0.57961,1.57909,0.99948,28.95315,9.05016,46.09584,4.53455,3.73137,15.28812,1.57251,44.0337,15.98513,0.36127
hong_jean,(die2) HJ motion_data.csv,fall_like,91,45.042,46.042,45.542,25,excluded_background,fall_inactive,1.00515,0.30212,0.57961,1.52327,0.94366,27.27205,9.12521,45.2142,5.4068,4.08439,18.66166,1.44835,38.93414,9.82199,0.31937
hong_jean,(die2) HJ motion_data.csv,fall_like,92,45.542,46.542,46.042,25,excluded_background,fall_inactive,1.00287,0.29011,0.59378,1.52327,0.92949,72.68886,66.25069,185.66906,4.33679,4.65695,18.66166,1.41804,112.31578,13.51268,0.31093
hong_jean,(die2) HJ motion_data.csv,fall_like,93,46.042,47.042,46.542,25,excluded_background,fall_inactive,1.00953,0.29462,0.50219,1.37362,0.87143,147.96449,82.44901,334.55808,3.12717,3.78154,15.908,1.38485,219.26824,35.74987,0.46523
hong_jean,(die2) HJ motion_data.csv,fall_like,94,46.542,47.542,47.042,25,excluded_background,fall_inactive,1.08766,0.35502,0.50219,1.55292,1.05073,188.38936,84.88832,337.0626,4.81929,5.09407,19.12964,1.58633,272.55608,54.80601,0.66987
hong_jean,(die2) HJ motion_data.csv,fall_like,95,47.042,48.042,47.542,25,excluded_background,fall_inactive,1.071,0.34173,0.59227,1.55292,0.96066,159.8983,79.67319,337.0626,4.43786,4.71776,19.12964,1.57126,240.14215,59.18116,0.61073
hong_jean,(die2) HJ motion_data.csv,fall_like,96,47.542,48.542,48.042,25,excluded_background,fall_inactive,1.00548,0.24256,0.66607,1.48934,0.82327,128.68216,35.21041,170.75567,3.42473,2.76177,10.05001,1.51287,186.02762,48.06018,0.43236
hong_jean,(die2) HJ motion_data.csv,fall_like,97,48.042,49.042,48.542,25,excluded_background,fall_inactive,1.05519,0.1573,0.73637,1.3476,0.61123,113.30943,33.8088,161.89193,2.52654,2.21116,9.63611,1.59501,159.39576,43.97533,0.50726
hong_jean,(die2) HJ motion_data.csv,fall_like,98,48.542,49.542,49.042,25,excluded_background,fall_inactive,1.07524,0.13723,0.69249,1.32782,0.63533,71.4979,35.36133,148.12292,1.60786,1.59931,6.56285,1.48645,101.89403,6.0564,0.38769
hong_jean,(die2) HJ motion_data.csv,fall_like,99,49.042,50.042,49.542,25,excluded_background,fall_inactive,1.06149,0.15169,0.69249,1.2225,0.53001,56.60148,22.63366,111.33802,1.49291,1.38399,6.56285,1.48059,78.5088,19.15683,0.31162
hong_jean,(die2) HJ motion_data.csv,fall_like,100,49.542,50.542,50.042,25,excluded_background,fall_inactive,1.00709,0.12197,0.71133,1.21349,0.50216,54.62761,20.86743,111.33802,1.214,1.43557,6.25776,1.37875,77.53797,5.35923,0.25068
hong_jean,(die2) HJ motion_data.csv,fall_like,101,50.042,51.042,50.542,25,excluded_background,fall_inactive,0.97218,0.173,0.56511,1.20689,0.64178,55.82121,20.70075,97.54232,1.36093,1.881,7.09655,1.27181,78.07976,11.70713,0.31803
hong_jean,(die2) HJ motion_data.csv,fall_like,102,50.542,51.542,51.042,25,excluded_background,fall_inactive,1.00574,0.30967,0.56511,1.61475,1.04964,115.35606,62.87018,283.02705,2.88094,4.13005,19.32077,1.37737,163.27583,20.94014,0.51485
hong_jean,(die2) HJ motion_data.csv,fall_like,103,51.042,52.042,51.542,25,excluded_background,fall_inactive,1.02386,0.29839,0.64235,1.61475,0.9724,130.11332,50.70142,283.02705,3.2631,3.92404,19.32077,1.4732,186.19067,24.62847,0.3772
hong_jean,(die2) HJ motion_data.csv,fall_like,104,51.542,52.542,52.042,25,excluded_background,fall_inactive,1.0366,0.23119,0.71616,1.38049,0.66432,97.94767,13.39909,118.97374,2.51781,2.08712,8.18565,1.52326,142.45658,19.54635,0.34557
hong_jean,(die2) HJ motion_data.csv,fall_like,105,52.042,53.042,52.542,25,excluded_background,fall_inactive,1.07133,0.22889,0.71616,1.38049,0.66432,112.90546,23.59558,175.43385,2.46042,2.23386,8.18565,1.5667,163.99303,36.03885,0.35483
hong_jean,(die2) HJ motion_data.csv,fall_like,106,52.542,53.542,53.042,25,excluded_background,fall_inactive,1.03499,0.22415,0.67952,1.43192,0.75241,113.39105,25.29186,175.43385,3.02791,2.38603,9.19904,1.4872,162.52522,10.71925,0.35254
