packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload
1,2026-07-27T13:53:57.160,0.103837,,-0.3300,0.4200,0.8300,0.9800,1.6500,0.9200,0.987016,2.128215,"-0.33,0.42,0.83,0.98,1.65,0.92"
2,2026-07-27T13:53:57.162,0.106512,2.674900,-0.3200,0.4200,0.8300,1.2800,0.9800,0.3100,0.983717,1.641615,"-0.32,0.42,0.83,1.28,0.98,0.31"
3,2026-07-27T13:53:57.174,0.118443,11.931200,-0.3200,0.4200,0.8400,1.3400,1.0400,0.3100,0.992169,1.724326,"-0.32,0.42,0.84,1.34,1.04,0.31"
4,2026-07-27T13:53:57.249,0.193333,74.890500,-0.3300,0.4200,0.8500,0.9800,1.0400,0.6100,1.003892,1.553737,"-0.33,0.42,0.85,0.98,1.04,0.61"
5,2026-07-27T13:53:57.250,0.193597,0.264000,-0.3300,0.4200,0.8500,0.1200,0.7900,0.4900,1.003892,0.937337,"-0.33,0.42,0.85,0.12,0.79,0.49"
6,2026-07-27T13:53:57.333,0.276830,83.232700,-0.3300,0.4200,0.8500,-0.3700,0.0600,0.1800,1.003892,0.415812,"-0.33,0.42,0.85,-0.37,0.06,0.18"
7,2026-07-27T13:53:57.333,0.277100,0.269800,-0.3300,0.4200,0.8400,-0.6100,-0.6100,0.0600,0.995440,0.864754,"-0.33,0.42,0.84,-0.61,-0.61,0.06"
8,2026-07-27T13:53:57.369,0.313394,36.294100,-0.3300,0.4200,0.8400,-0.7900,-0.6700,0.1200,0.995440,1.042785,"-0.33,0.42,0.84,-0.79,-0.67,0.12"
9,2026-07-27T13:53:57.463,0.406903,93.508600,-0.3400,0.4200,0.8300,-0.9800,-0.1800,0.0000,0.990404,0.996393,"-0.34,0.42,0.83,-0.98,-0.18,0.00"
10,2026-07-27T13:53:57.463,0.407077,0.174500,-0.3400,0.4200,0.8300,-0.9800,0.3700,-0.4300,0.990404,1.132343,"-0.34,0.42,0.83,-0.98,0.37,-0.43"
11,2026-07-27T13:53:57.537,0.480989,73.912000,-0.3300,0.4200,0.8200,-0.2400,0.2400,-0.8500,0.978621,0.915260,"-0.33,0.42,0.82,-0.24,0.24,-0.85"
12,2026-07-27T13:53:57.537,0.481171,0.182000,-0.3300,0.4300,0.8300,0.8500,-0.1800,-0.9800,0.991312,1.309695,"-0.33,0.43,0.83,0.85,-0.18,-0.98"
13,2026-07-27T13:53:57.564,0.508250,27.079300,-0.3300,0.4300,0.8300,1.4000,-0.2400,-0.7900,0.991312,1.625331,"-0.33,0.43,0.83,1.40,-0.24,-0.79"
14,2026-07-27T13:53:57.669,0.613151,104.900600,-0.3300,0.4300,0.8400,1.4000,0.0600,-0.4300,0.999700,1.465776,"-0.33,0.43,0.84,1.40,0.06,-0.43"
15,2026-07-27T13:53:57.669,0.613397,0.245700,-0.3300,0.4300,0.8500,0.9200,0.5500,-0.1200,1.008117,1.078564,"-0.33,0.43,0.85,0.92,0.55,-0.12"
16,2026-07-27T13:53:57.684,0.627945,14.548100,-0.3300,0.4300,0.8400,0.0000,0.7300,0.1200,0.999700,0.739797,"-0.33,0.43,0.84,0.00,0.73,0.12"
17,2026-07-27T13:53:57.789,0.733259,105.314200,-0.3400,0.4200,0.8400,-1.0400,0.6100,-0.0600,0.998799,1.207187,"-0.34,0.42,0.84,-1.04,0.61,-0.06"
18,2026-07-27T13:53:57.789,0.733462,0.202900,-0.3400,0.4200,0.8300,-1.5300,0.0000,-0.3700,0.990404,1.574103,"-0.34,0.42,0.83,-1.53,0.00,-0.37"
19,2026-07-27T13:53:57.821,0.764891,31.429100,-0.3300,0.4200,0.8300,-1.4600,-0.6700,-0.6100,0.987016,1.718313,"-0.33,0.42,0.83,-1.46,-0.67,-0.61"
20,2026-07-27T13:53:57.864,0.808434,43.543200,-0.3300,0.4200,0.8200,-1.4600,-0.7900,-0.4900,0.978621,1.730838,"-0.33,0.42,0.82,-1.46,-0.79,-0.49"
21,2026-07-27T13:53:57.880,0.824571,16.137100,-0.3400,0.4200,0.8300,-1.1600,-0.6700,0.0600,0.990404,1.340933,"-0.34,0.42,0.83,-1.16,-0.67,0.06"
22,2026-07-27T13:53:58.074,1.017946,193.374300,-0.3400,0.4200,0.8300,-0.4300,-0.4900,0.4300,0.990404,0.780961,"-0.34,0.42,0.83,-0.43,-0.49,0.43"
23,2026-07-27T13:53:58.074,1.018223,0.277600,-0.3400,0.4200,0.8300,0.1200,-0.5500,0.2400,0.990404,0.611964,"-0.34,0.42,0.83,0.12,-0.55,0.24"
24,2026-07-27T13:53:58.075,1.018658,0.435000,-0.3400,0.4200,0.8400,0.1800,-0.5500,-0.1200,0.998799,0.591016,"-0.34,0.42,0.84,0.18,-0.55,-0.12"
25,2026-07-27T13:53:58.075,1.019188,0.529900,-0.3400,0.4100,0.8400,-0.1200,-0.4900,-0.4300,0.994636,0.662873,"-0.34,0.41,0.84,-0.12,-0.49,-0.43"
26,2026-07-27T13:53:58.119,1.063371,44.183100,-0.3400,0.4100,0.8500,-0.3100,-0.3100,-0.8500,1.003095,0.956399,"-0.34,0.41,0.85,-0.31,-0.31,-0.85"
27,2026-07-27T13:53:58.119,1.063533,0.161300,-0.3400,0.4100,0.8500,-0.4900,-0.2400,-1.2800,1.003095,1.391438,"-0.34,0.41,0.85,-0.49,-0.24,-1.28"
28,2026-07-27T13:53:58.164,1.108068,44.535400,-0.3400,0.4200,0.8500,-1.1000,-0.5500,-1.5900,1.007224,2.010124,"-0.34,0.42,0.85,-1.10,-0.55,-1.59"
29,2026-07-27T13:53:58.344,1.288206,180.138200,-0.3300,0.4100,0.8400,-1.8300,-1.0400,-1.7700,0.991262,2.750164,"-0.33,0.41,0.84,-1.83,-1.04,-1.77"
30,2026-07-27T13:53:58.345,1.288585,0.378600,-0.3300,0.4200,0.8300,-1.9500,-1.2800,-1.8300,0.987016,2.964760,"-0.33,0.42,0.83,-1.95,-1.28,-1.83"
31,2026-07-27T13:53:58.345,1.288948,0.363700,-0.3300,0.4200,0.8300,-1.4600,-1.0400,-1.6500,0.987016,2.436329,"-0.33,0.42,0.83,-1.46,-1.04,-1.65"
32,2026-07-27T13:53:58.346,1.289585,0.636500,-0.3300,0.4200,0.8300,-0.9800,-0.7300,-1.3400,0.987016,1.813532,"-0.33,0.42,0.83,-0.98,-0.73,-1.34"
33,2026-07-27T13:53:58.404,1.348235,58.650100,-0.3300,0.4200,0.8300,-0.6100,-0.5500,-1.1000,0.987016,1.372807,"-0.33,0.42,0.83,-0.61,-0.55,-1.10"
34,2026-07-27T13:53:58.405,1.348611,0.375500,-0.3300,0.4200,0.8300,-0.4300,-0.4300,-0.9800,0.987016,1.153343,"-0.33,0.42,0.83,-0.43,-0.43,-0.98"
35,2026-07-27T13:53:58.584,1.528456,179.845800,-0.3300,0.4200,0.8400,-0.0600,-0.3700,-0.6700,0.995440,0.767724,"-0.33,0.42,0.84,-0.06,-0.37,-0.67"
36,2026-07-27T13:53:58.585,1.528808,0.351300,-0.3300,0.4100,0.8400,0.3100,-0.6100,-0.0600,0.991262,0.686877,"-0.33,0.41,0.84,0.31,-0.61,-0.06"
37,2026-07-27T13:53:58.585,1.529012,0.204100,-0.3300,0.4100,0.8500,0.3700,-0.6700,0.4900,0.999750,0.908790,"-0.33,0.41,0.85,0.37,-0.67,0.49"
38,2026-07-27T13:53:58.586,1.529644,0.632000,-0.3300,0.4100,0.8500,0.1800,-0.7900,0.8500,0.999750,1.174308,"-0.33,0.41,0.85,0.18,-0.79,0.85"
39,2026-07-27T13:53:58.644,1.588572,58.928700,-0.3400,0.4100,0.8500,-0.1200,-0.9800,1.1600,1.003095,1.523286,"-0.34,0.41,0.85,-0.12,-0.98,1.16"
40,2026-07-27T13:53:58.645,1.588882,0.309700,-0.3400,0.4100,0.8500,-0.7900,-0.7300,1.2200,1.003095,1.626469,"-0.34,0.41,0.85,-0.79,-0.73,1.22"
41,2026-07-27T13:53:59.124,2.068253,479.371100,-0.3400,0.4100,0.8400,-1.3400,-0.3700,0.9800,0.994636,1.700853,"-0.34,0.41,0.84,-1.34,-0.37,0.98"
42,2026-07-27T13:53:59.124,2.068530,0.276500,-0.3400,0.4100,0.8300,-1.3400,-0.3100,0.6700,0.986205,1.529902,"-0.34,0.41,0.83,-1.34,-0.31,0.67"
43,2026-07-27T13:53:59.125,2.069079,0.549700,-0.3300,0.4100,0.8300,-0.9800,-0.6700,0.4300,0.982802,1.262616,"-0.33,0.41,0.83,-0.98,-0.67,0.43"
44,2026-07-27T13:53:59.126,2.069585,0.505400,-0.3300,0.4100,0.8400,-0.6100,-0.7900,0.1200,0.991262,1.005286,"-0.33,0.41,0.84,-0.61,-0.79,0.12"
45,2026-07-27T13:53:59.126,2.070033,0.447700,-0.3300,0.4100,0.8400,-0.4900,-0.3100,-0.1800,0.991262,0.607124,"-0.33,0.41,0.84,-0.49,-0.31,-0.18"
46,2026-07-27T13:53:59.127,2.070690,0.657900,-0.3300,0.4100,0.8400,0.7900,-0.4300,-0.4300,0.991262,0.996945,"-0.33,0.41,0.84,0.79,-0.43,-0.43"
47,2026-07-27T13:53:59.127,2.071159,0.468400,-0.3300,0.4100,0.8400,0.6700,-0.6700,-0.7300,0.991262,1.196119,"-0.33,0.41,0.84,0.67,-0.67,-0.73"
48,2026-07-27T13:53:59.128,2.071808,0.649600,-0.3300,0.4100,0.8500,0.1200,-0.6700,-0.6100,0.999750,0.914002,"-0.33,0.41,0.85,0.12,-0.67,-0.61"
49,2026-07-27T13:53:59.128,2.072283,0.474800,-0.3300,0.4100,0.8500,-0.5500,-0.3100,-0.3700,0.999750,0.731779,"-0.33,0.41,0.85,-0.55,-0.31,-0.37"
50,2026-07-27T13:53:59.129,2.072854,0.570700,-0.3300,0.4100,0.8500,-0.9800,-0.1800,-0.2400,0.999750,1.024890,"-0.33,0.41,0.85,-0.98,-0.18,-0.24"
51,2026-07-27T13:53:59.186,2.129810,56.956000,-0.3300,0.4100,0.8400,-0.9800,-0.6700,-0.0600,0.991262,1.188655,"-0.33,0.41,0.84,-0.98,-0.67,-0.06"
52,2026-07-27T13:53:59.304,2.248283,118.472900,-0.3300,0.4100,0.8300,-0.6100,-1.0400,0.2400,0.982802,1.229349,"-0.33,0.41,0.83,-0.61,-1.04,0.24"
53,2026-07-27T13:53:59.304,2.248500,0.217200,-0.3300,0.4100,0.8300,-0.0600,0.1800,0.7900,0.982802,0.812465,"-0.33,0.41,0.83,-0.06,0.18,0.79"
54,2026-07-27T13:53:59.364,2.308194,59.694300,-0.3300,0.4100,0.8300,-0.1200,0.9800,0.8500,0.982802,1.302805,"-0.33,0.41,0.83,-0.12,0.98,0.85"
55,2026-07-27T13:53:59.364,2.308422,0.227300,-0.3400,0.4000,0.8400,-0.1200,0.9800,0.8500,0.990555,1.302805,"-0.34,0.40,0.84,-0.12,0.98,0.85"
56,2026-07-27T13:53:59.424,2.368080,59.658500,-0.3400,0.4000,0.8400,0.1800,1.4000,0.7300,0.990555,1.589119,"-0.34,0.40,0.84,0.18,1.40,0.73"
57,2026-07-27T13:53:59.484,2.428205,60.124700,-0.3400,0.4100,0.8500,0.6700,1.2200,0.4300,1.003095,1.456777,"-0.34,0.41,0.85,0.67,1.22,0.43"
58,2026-07-27T13:53:59.484,2.428354,0.149200,-0.3300,0.4100,0.8500,0.6700,0.9200,0.1800,0.999750,1.152259,"-0.33,0.41,0.85,0.67,0.92,0.18"
59,2026-07-27T13:53:59.606,2.550023,121.668800,-0.3300,0.4100,0.8500,0.1800,0.6700,0.0600,0.999750,0.696348,"-0.33,0.41,0.85,0.18,0.67,0.06"
60,2026-07-27T13:53:59.606,2.550219,0.195900,-0.3300,0.4100,0.8500,-0.4900,0.3100,0.1800,0.999750,0.607124,"-0.33,0.41,0.85,-0.49,0.31,0.18"
61,2026-07-27T13:53:59.606,2.550335,0.115800,-0.3300,0.4100,0.8500,-0.8500,-0.0600,0.3100,0.999750,0.906752,"-0.33,0.41,0.85,-0.85,-0.06,0.31"
62,2026-07-27T13:53:59.667,2.611079,60.743900,-0.3400,0.4100,0.8400,-1.1000,-0.3100,0.3100,0.994636,1.184145,"-0.34,0.41,0.84,-1.10,-0.31,0.31"
63,2026-07-27T13:53:59.968,2.911862,300.783900,-0.3400,0.4100,0.8400,-1.1600,-0.4300,-0.0600,0.994636,1.238588,"-0.34,0.41,0.84,-1.16,-0.43,-0.06"
64,2026-07-27T13:53:59.969,2.912600,0.737200,-0.3300,0.4100,0.8300,-0.7900,-0.6100,-0.1800,0.982802,1.014199,"-0.33,0.41,0.83,-0.79,-0.61,-0.18"
65,2026-07-27T13:53:59.969,2.913060,0.460800,-0.3400,0.4100,0.8300,-0.4900,-0.7300,-0.1800,0.986205,0.897441,"-0.34,0.41,0.83,-0.49,-0.73,-0.18"
66,2026-07-27T13:53:59.971,2.914639,1.578400,-0.3400,0.4100,0.8400,-0.4900,-0.6100,-0.2400,0.994636,0.818413,"-0.34,0.41,0.84,-0.49,-0.61,-0.24"
67,2026-07-27T13:53:59.972,2.915698,1.059300,-0.3400,0.4100,0.8400,-0.6100,-0.4300,-0.4300,0.994636,0.861336,"-0.34,0.41,0.84,-0.61,-0.43,-0.43"
68,2026-07-27T13:53:59.972,2.915889,0.191100,-0.3400,0.4000,0.8400,-1.0400,0.0600,-0.8500,0.990555,1.344507,"-0.34,0.40,0.84,-1.04,0.06,-0.85"
69,2026-07-27T13:53:59.972,2.916018,0.128400,-0.3400,0.4000,0.8500,-1.2800,0.4300,-1.2200,0.999050,1.819808,"-0.34,0.40,0.85,-1.28,0.43,-1.22"
70,2026-07-27T13:53:59.972,2.916153,0.135100,-0.3400,0.4000,0.8500,-0.8500,0.1200,-1.0400,0.999050,1.348518,"-0.34,0.40,0.85,-0.85,0.12,-1.04"
71,2026-07-27T13:54:00.090,3.033829,117.676300,-0.3300,0.4000,0.8500,-0.3100,-0.3700,-0.6700,0.995691,0.825772,"-0.33,0.40,0.85,-0.31,-0.37,-0.67"
72,2026-07-27T13:54:00.090,3.034021,0.191800,-0.3300,0.4000,0.8400,-0.1200,-0.5500,-0.3700,0.987168,0.673647,"-0.33,0.40,0.84,-0.12,-0.55,-0.37"
73,2026-07-27T13:54:00.090,3.034135,0.114400,-0.3300,0.4000,0.8400,-0.1800,-0.6100,-0.1200,0.987168,0.647225,"-0.33,0.40,0.84,-0.18,-0.61,-0.12"
74,2026-07-27T13:54:00.204,3.148284,114.148900,-0.3400,0.4000,0.8400,-0.3100,-0.7300,0.1800,0.990555,0.813265,"-0.34,0.40,0.84,-0.31,-0.73,0.18"
75,2026-07-27T13:54:00.205,3.148658,0.373600,-0.3400,0.4000,0.8400,-0.3100,-0.7900,0.4300,0.990555,0.951367,"-0.34,0.40,0.84,-0.31,-0.79,0.43"
76,2026-07-27T13:54:00.205,3.149055,0.397200,-0.3400,0.4000,0.8400,-0.4900,-0.8500,0.4300,0.990555,1.071214,"-0.34,0.40,0.84,-0.49,-0.85,0.43"
77,2026-07-27T13:54:00.264,3.208171,59.115900,-0.3400,0.4000,0.8400,-0.7300,-0.8500,0.1800,0.990555,1.134813,"-0.34,0.40,0.84,-0.73,-0.85,0.18"
78,2026-07-27T13:54:00.324,3.268347,60.176000,-0.3400,0.4000,0.8400,-1.0400,-0.4900,0.0000,0.990555,1.149652,"-0.34,0.40,0.84,-1.04,-0.49,0.00"
79,2026-07-27T13:54:00.324,3.268529,0.182400,-0.3400,0.4000,0.8400,-1.4600,-0.1200,-0.1200,0.990555,1.469830,"-0.34,0.40,0.84,-1.46,-0.12,-0.12"
80,2026-07-27T13:54:00.384,3.328337,59.808000,-0.3400,0.4000,0.8400,-1.8900,0.5500,-0.6100,0.990555,2.060752,"-0.34,0.40,0.84,-1.89,0.55,-0.61"
81,2026-07-27T13:54:00.447,3.390791,62.453400,-0.3400,0.4000,0.8400,-1.7700,0.3700,-1.8300,0.990555,2.572683,"-0.34,0.40,0.84,-1.77,0.37,-1.83"
82,2026-07-27T13:54:00.447,3.390902,0.111100,-0.3400,0.4000,0.8500,-1.2200,-1.4600,-2.7500,0.999050,3.344025,"-0.34,0.40,0.85,-1.22,-1.46,-2.75"
83,2026-07-27T13:54:00.684,3.628103,237.201700,-0.3400,0.4000,0.8500,-1.1000,-3.1100,-2.4400,0.999050,4.103133,"-0.34,0.40,0.85,-1.10,-3.11,-2.44"
84,2026-07-27T13:54:00.684,3.628435,0.331300,-0.3300,0.3900,0.8600,-0.8500,-3.1100,-1.4000,1.000300,3.514911,"-0.33,0.39,0.86,-0.85,-3.11,-1.40"
85,2026-07-27T13:54:00.685,3.628944,0.509500,-0.3300,0.4000,0.8600,-0.7900,-2.2000,-0.7300,1.004241,2.448877,"-0.33,0.40,0.86,-0.79,-2.20,-0.73"
86,2026-07-27T13:54:00.685,3.629479,0.535300,-0.3300,0.4000,0.8500,-1.5300,-1.5300,-0.7300,0.995691,2.283572,"-0.33,0.40,0.85,-1.53,-1.53,-0.73"
87,2026-07-27T13:54:00.686,3.630022,0.543000,-0.3300,0.3900,0.8500,-2.6200,-1.5300,-1.3400,0.991716,3.316760,"-0.33,0.39,0.85,-2.62,-1.53,-1.34"
88,2026-07-27T13:54:00.687,3.630679,0.656900,-0.3400,0.3800,0.8400,-3.3600,-1.5300,-1.8300,0.982649,4.120607,"-0.34,0.38,0.84,-3.36,-1.53,-1.83"
89,2026-07-27T13:54:00.744,3.688177,57.497300,-0.3400,0.3800,0.8500,-2.9900,-1.2200,-1.4000,0.991211,3.519730,"-0.34,0.38,0.85,-2.99,-1.22,-1.40"
90,2026-07-27T13:54:00.805,3.749462,61.285400,-0.3400,0.3800,0.8500,-2.5600,-1.3400,-0.2400,0.991211,2.899448,"-0.34,0.38,0.85,-2.56,-1.34,-0.24"
91,2026-07-27T13:54:00.806,3.749675,0.212800,-0.3400,0.3800,0.8600,-2.5000,-1.7700,0.3700,0.999800,3.085417,"-0.34,0.38,0.86,-2.50,-1.77,0.37"
92,2026-07-27T13:54:00.985,3.928736,179.061200,-0.3300,0.3800,0.8500,-2.5000,-1.8900,0.4900,0.987826,3.172097,"-0.33,0.38,0.85,-2.50,-1.89,0.49"
93,2026-07-27T13:54:00.985,3.929113,0.376600,-0.3300,0.3800,0.8500,-2.4400,-1.9500,0.7300,0.987826,3.207647,"-0.33,0.38,0.85,-2.44,-1.95,0.73"
94,2026-07-27T13:54:00.985,3.929299,0.186800,-0.3300,0.3800,0.8600,-2.5000,-1.8300,0.4900,0.996444,3.136718,"-0.33,0.38,0.86,-2.50,-1.83,0.49"
95,2026-07-27T13:54:00.987,3.930715,1.416000,-0.3300,0.3700,0.8600,-2.2000,-1.7100,-0.1200,0.992673,2.788996,"-0.33,0.37,0.86,-2.20,-1.71,-0.12"
96,2026-07-27T13:54:01.104,4.048376,117.660200,-0.3200,0.3800,0.8600,-2.1400,-2.0100,-0.4900,0.993177,2.976542,"-0.32,0.38,0.86,-2.14,-2.01,-0.49"
97,2026-07-27T13:54:01.105,4.048631,0.255300,-0.3200,0.3800,0.8700,-3.0500,-2.5000,-0.4300,1.001848,3.967039,"-0.32,0.38,0.87,-3.05,-2.50,-0.43"
98,2026-07-27T13:54:01.105,4.048932,0.300700,-0.3200,0.3700,0.8700,-4.5800,-2.9300,-0.6700,0.998098,5.478157,"-0.32,0.37,0.87,-4.58,-2.93,-0.67"
99,2026-07-27T13:54:01.225,4.168841,119.909800,-0.3300,0.3700,0.8600,-6.1000,-3.7800,-2.3200,0.992673,7.541936,"-0.33,0.37,0.86,-6.10,-3.78,-2.32"
100,2026-07-27T13:54:01.225,4.169046,0.204800,-0.3300,0.3600,0.8600,-8.0600,-5.0000,-4.7000,0.988989,10.585537,"-0.33,0.36,0.86,-8.06,-5.00,-4.70"
101,2026-07-27T13:54:01.225,4.169113,0.066600,-0.3300,0.3500,0.8700,-9.5800,-5.0000,-5.3100,0.994133,12.040453,"-0.33,0.35,0.87,-9.58,-5.00,-5.31"
102,2026-07-27T13:54:01.344,4.288247,119.133700,-0.3200,0.3400,0.8800,-8.6100,-3.4200,-3.4200,0.996193,9.875470,"-0.32,0.34,0.88,-8.61,-3.42,-3.42"
103,2026-07-27T13:54:01.345,4.288608,0.361500,-0.3200,0.3400,0.8800,-5.6800,-1.8900,-1.2200,0.996193,6.109247,"-0.32,0.34,0.88,-5.68,-1.89,-1.22"
104,2026-07-27T13:54:01.345,4.289064,0.455900,-0.3200,0.3400,0.8800,-2.8700,-1.3400,0.2400,0.996193,3.176492,"-0.32,0.34,0.88,-2.87,-1.34,0.24"
105,2026-07-27T13:54:01.647,4.591273,302.208900,-0.3100,0.3400,0.8800,-1.7700,-1.4600,0.7900,0.993026,2.426644,"-0.31,0.34,0.88,-1.77,-1.46,0.79"
106,2026-07-27T13:54:01.647,4.591453,0.179800,-0.3100,0.3400,0.8800,-1.5300,-1.5300,0.7300,0.993026,2.283572,"-0.31,0.34,0.88,-1.53,-1.53,0.73"
107,2026-07-27T13:54:01.648,4.591597,0.144300,-0.3100,0.3400,0.8800,-0.7900,-1.4600,0.5500,0.993026,1.748771,"-0.31,0.34,0.88,-0.79,-1.46,0.55"
108,2026-07-27T13:54:01.648,4.591660,0.063100,-0.3100,0.3400,0.8800,-0.2400,-1.7100,0.3100,0.993026,1.754366,"-0.31,0.34,0.88,-0.24,-1.71,0.31"
109,2026-07-27T13:54:01.648,4.591712,0.051500,-0.3100,0.3400,0.8800,-0.5500,-2.2000,0.0000,0.993026,2.267708,"-0.31,0.34,0.88,-0.55,-2.20,0.00"
110,2026-07-27T13:54:01.648,4.591777,0.065600,-0.3100,0.3400,0.8800,-0.3100,-1.7700,0.1800,0.993026,1.805935,"-0.31,0.34,0.88,-0.31,-1.77,0.18"
111,2026-07-27T13:54:01.648,4.591956,0.179100,-0.3100,0.3400,0.8800,0.1200,-1.2200,0.3100,0.993026,1.264476,"-0.31,0.34,0.88,0.12,-1.22,0.31"
112,2026-07-27T13:54:01.824,4.768381,176.424500,-0.3200,0.3400,0.8800,0.0600,-0.7900,0.0000,0.996193,0.792275,"-0.32,0.34,0.88,0.06,-0.79,0.00"
113,2026-07-27T13:54:01.824,4.768544,0.163700,-0.3200,0.3400,0.8800,-0.2400,-0.9200,-0.3100,0.996193,1.000050,"-0.32,0.34,0.88,-0.24,-0.92,-0.31"
114,2026-07-27T13:54:01.825,4.769064,0.519100,-0.3100,0.3400,0.8800,-0.4300,-1.2800,-0.2400,0.993026,1.371459,"-0.31,0.34,0.88,-0.43,-1.28,-0.24"
115,2026-07-27T13:54:01.826,4.769720,0.656900,-0.3100,0.3400,0.8800,-0.9800,-0.9200,0.0000,0.993026,1.344173,"-0.31,0.34,0.88,-0.98,-0.92,0.00"
116,2026-07-27T13:54:02.004,4.948162,178.441900,-0.3100,0.3400,0.8800,-1.1600,-0.0600,0.6100,0.993026,1.311983,"-0.31,0.34,0.88,-1.16,-0.06,0.61"
117,2026-07-27T13:54:02.004,4.948495,0.332700,-0.3100,0.3400,0.8800,-1.1600,-0.0600,0.6100,0.993026,1.311983,"-0.31,0.34,0.88,-1.16,-0.06,0.61"
118,2026-07-27T13:54:02.005,4.949076,0.580800,-0.3000,0.3400,0.8800,-0.9200,-0.3700,0.7300,0.989949,1.231341,"-0.30,0.34,0.88,-0.92,-0.37,0.73"
119,2026-07-27T13:54:02.304,5.248335,299.259300,-0.3000,0.3400,0.8800,-0.8500,-0.7300,1.0400,0.989949,1.528725,"-0.30,0.34,0.88,-0.85,-0.73,1.04"
120,2026-07-27T13:54:02.304,5.248565,0.230100,-0.3000,0.3400,0.8800,-1.1000,-0.9200,1.4000,0.989949,2.004096,"-0.30,0.34,0.88,-1.10,-0.92,1.40"
121,2026-07-27T13:54:02.305,5.249037,0.471400,-0.3100,0.3300,0.8800,-1.8300,-0.7300,1.2800,0.989646,2.349511,"-0.31,0.33,0.88,-1.83,-0.73,1.28"
122,2026-07-27T13:54:02.306,5.249692,0.655500,-0.3100,0.3300,0.8800,-2.8700,-0.3700,0.6700,0.989646,2.970303,"-0.31,0.33,0.88,-2.87,-0.37,0.67"
123,2026-07-27T13:54:02.306,5.250122,0.429900,-0.3200,0.3300,0.8800,-4.2100,0.1800,-0.1800,0.992824,4.217689,"-0.32,0.33,0.88,-4.21,0.18,-0.18"
124,2026-07-27T13:54:02.307,5.250633,0.511200,-0.3200,0.3300,0.8800,-5.8000,0.4900,-0.1800,0.992824,5.823444,"-0.32,0.33,0.88,-5.80,0.49,-0.18"
125,2026-07-27T13:54:02.307,5.251196,0.563200,-0.3300,0.3500,0.8700,-7.8100,0.4300,0.7900,0.994133,7.861622,"-0.33,0.35,0.87,-7.81,0.43,0.79"
126,2026-07-27T13:54:02.485,5.428816,177.619500,-0.3500,0.4300,0.8200,-10.9900,1.8900,-2.2000,0.989848,11.366275,"-0.35,0.43,0.82,-10.99,1.89,-2.20"
127,2026-07-27T13:54:02.485,5.428956,0.139900,-0.3600,0.5100,0.7400,-36.6200,-5.2500,-19.1000,0.968143,41.634083,"-0.36,0.51,0.74,-36.62,-5.25,-19.10"
128,2026-07-27T13:54:02.485,5.429093,0.137000,-0.3300,0.5100,0.6600,-101.4400,-41.8100,-57.9800,0.896995,124.096052,"-0.33,0.51,0.66,-101.44,-41.81,-57.98"
129,2026-07-27T13:54:02.605,5.548860,119.767100,-0.2600,0.3800,0.6500,-164.8600,-105.2200,-117.6100,0.796555,228.215206,"-0.26,0.38,0.65,-164.86,-105.22,-117.61"
130,2026-07-27T13:54:02.605,5.549109,0.249000,-0.2600,0.3200,0.6300,-144.1000,-146.7300,-166.9300,0.752928,264.877571,"-0.26,0.32,0.63,-144.10,-146.73,-166.93"
131,2026-07-27T13:54:02.724,5.668444,119.334600,-0.3700,0.4900,0.6800,-28.6300,-142.8200,-201.5400,0.916188,248.667651,"-0.37,0.49,0.68,-28.63,-142.82,-201.54"
132,2026-07-27T13:54:02.725,5.668829,0.385200,-0.4400,0.5900,1.0000,75.0100,-115.1100,-256.2300,1.241652,290.741509,"-0.44,0.59,1.00,75.01,-115.11,-256.23"
133,2026-07-27T13:54:02.725,5.669235,0.406200,-0.3500,0.3100,1.4800,81.8500,-35.4000,-321.9600,1.552095,334.082062,"-0.35,0.31,1.48,81.85,-35.40,-321.96"
134,2026-07-27T13:54:02.726,5.669782,0.547200,-0.2300,-0.2100,1.7600,19.0400,103.5800,-322.3300,1.787344,339.098757,"-0.23,-0.21,1.76,19.04,103.58,-322.33"
135,2026-07-27T13:54:02.726,5.670143,0.361000,-0.1700,-0.6300,1.7200,-39.9800,219.8500,-224.7900,1.839620,316.958936,"-0.17,-0.63,1.72,-39.98,219.85,-224.79"
136,2026-07-27T13:54:02.727,5.670642,0.499200,-0.1000,-0.7500,1.5500,-62.1900,252.3200,-106.3800,1.724819,280.801857,"-0.10,-0.75,1.55,-62.19,252.32,-106.38"
137,2026-07-27T13:54:02.788,5.732430,61.787400,-0.0200,-0.6300,1.3400,-68.1200,209.2300,-24.9000,1.480844,221.444208,"-0.02,-0.63,1.34,-68.12,209.23,-24.90"
138,2026-07-27T13:54:03.085,6.029109,296.679200,-0.0000,-0.4800,1.0900,-72.7500,128.9100,32.4700,1.191008,151.540924,"-0.00,-0.48,1.09,-72.75,128.91,32.47"
139,2026-07-27T13:54:03.085,6.029449,0.339700,-0.0400,-0.4000,0.8800,-68.6600,44.0700,88.6800,0.967471,120.501049,"-0.04,-0.40,0.88,-68.66,44.07,88.68"
140,2026-07-27T13:54:03.086,6.029758,0.309400,-0.0900,-0.3300,0.7500,-62.6200,-22.0300,145.6900,0.824318,160.100473,"-0.09,-0.33,0.75,-62.62,-22.03,145.69"
